id,pokemon_id,version_id,game_index
4769,255,13,255
4770,255,14,255
4771,255,15,255
4772,255,16,255
4773,255,17,255
4774,255,18,255
4775,255,21,255
4776,255,22,255
4777,256,7,281
4778,256,8,281
4779,256,9,281
4780,256,10,281
4781,256,11,281
4782,256,12,256
4783,256,13,256
4784,256,14,256
4785,256,15,256
4786,256,16,256
4787,256,17,256
4788,256,18,256
4789,256,21,256
4790,256,22,256
4791,257,7,282
4792,257,8,282
4793,257,9,282
4794,257,10,282
4795,257,11,282
4796,257,12,257
4797,257,13,257
4798,257,14,257
4799,257,15,257
4800,257,16,257
4801,257,17,257
4802,257,18,257
4803,257,21,257
4804,257,22,257
4805,258,7,283
4806,258,8,283
4807,258,9,283
4808,258,10,283
4809,258,11,283
4810,258,12,258
4811,258,13,258
4812,258,14,258
4813,258,15,258
4814,258,16,258
4815,258,17,258
4816,258,18,258
4817,258,21,258
4818,258,22,258
4819,259,7,284
4820,259,8,284
4821,259,9,284
4822,259,10,284
4823,259,11,284
4824,259,12,259
4825,259,13,259
4826,259,14,259
4827,259,15,259
4828,259,16,259
4829,259,17,259
4830,259,18,259
4831,259,21,259
4832,259,22,259
4833,260,7,285
4834,260,8,285
4835,260,9,285
4836,260,10,285
4837,260,11,285
4838,260,12,260
4839,260,13,260
4840,260,14,260
4841,260,15,260
4842,260,16,260
4843,260,17,260
4844,260,18,260
4845,260,21,260
4846,260,22,260
4847,261,7,286
4848,261,8,286
4849,261,9,286
4850,261,10,286
4851,261,11,286
4852,261,12,261
4853,261,13,261
4854,261,14,261
4855,261,15,261
4856,261,16,261
4857,261,17,261
4858,261,18,261
4859,261,21,261
4860,261,22,261
4861,262,7,287
4862,262,8,287
4863,262,9,287
4864,262,10,287
4865,262,11,287
4866,262,12,262
4867,262,13,262
4868,262,14,262
4869,262,15,262
4870,262,16,262
4871,262,17,262
4872,262,18,262
4873,262,21,262
4874,262,22,262
4875,263,7,288
4876,263,8,288
4877,263,9,288
4878,263,10,288
4879,263,11,288
4880,263,12,263
4881,263,13,263
4882,263,14,263
4883,263,15,263
4884,263,16,263
4885,263,17,263
4886,263,18,263
4887,263,21,263
4888,263,22,263
4889,264,7,289
4890,264,8,289
4891,264,9,289
4892,264,10,289
4893,264,11,289
4894,264,12,264
4895,264,13,264
4896,264,14,264
4897,264,15,264
4898,264,16,264
4899,264,17,264
4900,264,18,264
4901,264,21,264
4902,264,22,264
4903,265,7,290
4904,265,8,290
4905,265,9,290
4906,265,10,290
4907,265,11,290
4908,265,12,265
4909,265,13,265
4910,265,14,265
4911,265,15,265
4912,265,16,265
4913,265,17,265
4914,265,18,265
4915,265,21,265
4916,265,22,265
4917,266,7,291
4918,266,8,291
4919,266,9,291
4920,266,10,291
4921,266,11,291
4922,266,12,266
4923,266,13,266
4924,266,14,266
4925,266,15,266
4926,266,16,266
4927,266,17,266
4928,266,18,266
4929,266,21,266
4930,266,22,266
4931,267,7,292
4932,267,8,292
4933,267,9,292
4934,267,10,292
4935,267,11,292
4936,267,12,267
4937,267,13,267
4938,267,14,267
4939,267,15,267
4940,267,16,267
4941,267,17,267
4942,267,18,267
4943,267,21,267
4944,267,22,267
4945,268,7,293
4946,268,8,293
4947,268,9,293
4948,268,10,293
4949,268,11,293
4950,268,12,268
4951,268,13,268
4952,268,14,268
4953,268,15,268
4954,268,16,268
4955,268,17,268
4956,268,18,268
4957,268,21,268
4958,268,22,268
4959,269,7,294
4960,269,8,294
4961,269,9,294
4962,269,10,294
4963,269,11,294
4964,269,12,269
4965,269,13,269
4966,269,14,269
4967,269,15,269
4968,269,16,269
4969,269,17,269
4970,269,18,269
4971,269,21,269
4972,269,22,269
4973,270,7,295
4974,270,8,295
4975,270,9,295
4976,270,10,295
4977,270,11,295
4978,270,12,270
4979,270,13,270
4980,270,14,270
4981,270,15,270
4982,270,16,270
4983,270,17,270
4984,270,18,270
4985,270,21,270
4986,270,22,270
4987,271,7,296
4988,271,8,296
4989,271,9,296
4990,271,10,296
4991,271,11,296
4992,271,12,271
4993,271,13,271
4994,271,14,271
4995,271,15,271
4996,271,16,271
4997,271,17,271
4998,271,18,271
4999,271,21,271
5000,271,22,271
5001,272,7,297
5002,272,8,297
5003,272,9,297
5004,272,10,297
5005,272,11,297
5006,272,12,272
5007,272,13,272
5008,272,14,272
5009,272,15,272
5010,272,16,272
5011,272,17,272
5012,272,18,272
5013,272,21,272
5014,272,22,272
5015,273,7,298
5016,273,8,298
5017,273,9,298
5018,273,10,298
5019,273,11,298
5020,273,12,273
5021,273,13,273
5022,273,14,273
5023,273,15,273
5024,273,16,273
5025,273,17,273
5026,273,18,273
5027,273,21,273
5028,273,22,273
5029,274,7,299
5030,274,8,299
5031,274,9,299
5032,274,10,299
5033,274,11,299
5034,274,12,274
5035,274,13,274
5036,274,14,274
5037,274,15,274
5038,274,16,274
5039,274,17,274
5040,274,18,274
5041,274,21,274
5042,274,22,274
5043,275,7,300
5044,275,8,300
5045,275,9,300
5046,275,10,300
5047,275,11,300
5048,275,12,275
5049,275,13,275
5050,275,14,275
5051,275,15,275
5052,275,16,275
5053,275,17,275
5054,275,18,275
5055,275,21,275
5056,275,22,275
5057,276,7,304
5058,276,8,304
5059,276,9,304
5060,276,10,304
5061,276,11,304
5062,276,12,276
5063,276,13,276
5064,276,14,276
5065,276,15,276
5066,276,16,276
5067,276,17,276
5068,276,18,276
5069,276,21,276
5070,276,22,276
5071,277,7,305
5072,277,8,305
5073,277,9,305
5074,277,10,305
5075,277,11,305
5076,277,12,277
5077,277,13,277
5078,277,14,277
5079,277,15,277
5080,277,16,277
5081,277,17,277
5082,277,18,277
5083,277,21,277
5084,277,22,277
5085,278,7,309
5086,278,8,309
5087,278,9,309
5088,278,10,309
5089,278,11,309
5090,278,12,278
5091,278,13,278
5092,278,14,278
5093,278,15,278
5094,278,16,278
5095,278,17,278
5096,278,18,278
5097,278,21,278
5098,278,22,278
5099,279,7,310
5100,279,8,310
5101,279,9,310
5102,279,10,310
5103,279,11,310
5104,279,12,279
5105,279,13,279
5106,279,14,279
5107,279,15,279
5108,279,16,279
5109,279,17,279
5110,279,18,279
5111,279,21,279
5112,279,22,279
5113,280,7,392
5114,280,8,392
5115,280,9,392
5116,280,10,392
5117,280,11,392
5118,280,12,280
5119,280,13,280
5120,280,14,280
5121,280,15,280
5122,280,16,280
5123,280,17,280
5124,280,18,280
5125,280,21,280
5126,280,22,280
5127,281,7,393
5128,281,8,393
5129,281,9,393
5130,281,10,393
5131,281,11,393
5132,281,12,281
5133,281,13,281
5134,281,14,281
5135,281,15,281
5136,281,16,281
5137,281,17,281
5138,281,18,281
5139,281,21,281
5140,281,22,281
5141,282,7,394
5142,282,8,394
5143,282,9,394
5144,282,10,394
5145,282,11,394
5146,282,12,282
5147,282,13,282
5148,282,14,282
5149,282,15,282
5150,282,16,282
5151,282,17,282
5152,282,18,282
5153,282,21,282
5154,282,22,282
5155,283,7,311
5156,283,8,311
5157,283,9,311
5158,283,10,311
5159,283,11,311
5160,283,12,283
5161,283,13,283
5162,283,14,283
5163,283,15,283
5164,283,16,283
5165,283,17,283
5166,283,18,283
5167,283,21,283
5168,283,22,283
5169,284,7,312
5170,284,8,312
5171,284,9,312
5172,284,10,312
5173,284,11,312
5174,284,12,284
5175,284,13,284
5176,284,14,284
5177,284,15,284
5178,284,16,284
5179,284,17,284
5180,284,18,284
5181,284,21,284
5182,284,22,284
5183,285,7,306
5184,285,8,306
5185,285,9,306
5186,285,10,306
5187,285,11,306
5188,285,12,285
5189,285,13,285
5190,285,14,285
5191,285,15,285
5192,285,16,285
5193,285,17,285
5194,285,18,285
5195,285,21,285
5196,285,22,285
5197,286,7,307
5198,286,8,307
5199,286,9,307
5200,286,10,307
5201,286,11,307
5202,286,12,286
5203,286,13,286
5204,286,14,286
5205,286,15,286
5206,286,16,286
5207,286,17,286
5208,286,18,286
5209,286,21,286
5210,286,22,286
5211,287,7,364
5212,287,8,364
5213,287,9,364
5214,287,10,364
5215,287,11,364
5216,287,12,287
5217,287,13,287
5218,287,14,287
5219,287,15,287
5220,287,16,287
5221,287,17,287
5222,287,18,287
5223,287,21,287
5224,287,22,287
5225,288,7,365
5226,288,8,365
5227,288,9,365
5228,288,10,365
5229,288,11,365
5230,288,12,288
5231,288,13,288
5232,288,14,288
5233,288,15,288
5234,288,16,288
5235,288,17,288
5236,288,18,288
5237,288,21,288
5238,288,22,288
5239,289,7,366
5240,289,8,366
5241,289,9,366
5242,289,10,366
5243,289,11,366
5244,289,12,289
5245,289,13,289
5246,289,14,289
5247,289,15,289
5248,289,16,289
5249,289,17,289
5250,289,18,289
5251,289,21,289
5252,289,22,289
5253,290,7,301
5254,290,8,301
5255,290,9,301
5256,290,10,301
5257,290,11,301
5258,290,12,290
5259,290,13,290
5260,290,14,290
5261,290,15,290
5262,290,16,290
5263,290,17,290
5264,290,18,290
5265,290,21,290
5266,290,22,290
5267,291,7,302
5268,291,8,302
5269,291,9,302
5270,291,10,302
5271,291,11,302
5272,291,12,291
5273,291,13,291
5274,291,14,291
5275,291,15,291
5276,291,16,291
5277,291,17,291
5278,291,18,291
5279,291,21,291
5280,291,22,291
5281,292,7,303
5282,292,8,303
5283,292,9,303
5284,292,10,303
5285,292,11,303
5286,292,12,292
5287,292,13,292
5288,292,14,292
5289,292,15,292
5290,292,16,292
5291,292,17,292
5292,292,18,292
5293,292,21,292
5294,292,22,292
5295,293,7,370
5296,293,8,370
5297,293,9,370
5298,293,10,370
5299,293,11,370
5300,293,12,293
5301,293,13,293
5302,293,14,293
5303,293,15,293
5304,293,16,293
5305,293,17,293
5306,293,18,293
5307,293,21,293
5308,293,22,293
5309,294,7,371
5310,294,8,371
5311,294,9,371
5312,294,10,371
5313,294,11,371
5314,294,12,294
5315,294,13,294
5316,294,14,294
5317,294,15,294
5318,294,16,294
5319,294,17,294
5320,294,18,294
5321,294,21,294
5322,294,22,294
5323,295,7,372
5324,295,8,372
5325,295,9,372
5326,295,10,372
5327,295,11,372
5328,295,12,295
5329,295,13,295
5330,295,14,295
5331,295,15,295
5332,295,16,295
5333,295,17,295
5334,295,18,295
5335,295,21,295
5336,295,22,295
5337,296,7,335
5338,296,8,335
5339,296,9,335
5340,296,10,335
5341,296,11,335
5342,296,12,296
5343,296,13,296
5344,296,14,296
5345,296,15,296
5346,296,16,296
5347,296,17,296
5348,296,18,296
5349,296,21,296
5350,296,22,296
5351,297,7,336
5352,297,8,336
5353,297,9,336
5354,297,10,336
5355,297,11,336
5356,297,12,297
5357,297,13,297
5358,297,14,297
5359,297,15,297
5360,297,16,297
5361,297,17,297
5362,297,18,297
5363,297,21,297
5364,297,22,297
5365,298,7,350
5366,298,8,350
5367,298,9,350
5368,298,10,350
5369,298,11,350
5370,298,12,298
5371,298,13,298
5372,298,14,298
5373,298,15,298
5374,298,16,298
5375,298,17,298
5376,298,18,298
5377,298,21,298
5378,298,22,298
5379,299,7,320
5380,299,8,320
5381,299,9,320
5382,299,10,320
5383,299,11,320
5384,299,12,299
5385,299,13,299
5386,299,14,299
5387,299,15,299
5388,299,16,299
5389,299,17,299
5390,299,18,299
5391,299,21,299
5392,299,22,299
5393,300,7,315
5394,300,8,315
5395,300,9,315
5396,300,10,315
5397,300,11,315
5398,300,12,300
5399,300,13,300
5400,300,14,300
5401,300,15,300
5402,300,16,300
5403,300,17,300
5404,300,18,300
5405,300,21,300
5406,300,22,300
5407,301,7,316
5408,301,8,316
5409,301,9,316
5410,301,10,316
5411,301,11,316
5412,301,12,301
5413,301,13,301
5414,301,14,301
5415,301,15,301
5416,301,16,301
5417,301,17,301
5418,301,18,301
5419,301,21,301
5420,301,22,301
5421,302,7,322
5422,302,8,322
5423,302,9,322
5424,302,10,322
5425,302,11,322
5426,302,12,302
5427,302,13,302
5428,302,14,302
5429,302,15,302
5430,302,16,302
5431,302,17,302
5432,302,18,302
5433,302,21,302
5434,302,22,302
5435,303,7,355
5436,303,8,355
5437,303,9,355
5438,303,10,355
5439,303,11,355
5440,303,12,303
5441,303,13,303
5442,303,14,303
5443,303,15,303
5444,303,16,303
5445,303,17,303
5446,303,18,303
5447,303,21,303
5448,303,22,303
5449,304,7,382
5450,304,8,382
5451,304,9,382
5452,304,10,382
5453,304,11,382
5454,304,12,304
5455,304,13,304
5456,304,14,304
5457,304,15,304
5458,304,16,304
5459,304,17,304
5460,304,18,304
5461,304,21,304
5462,304,22,304
5463,305,7,383
5464,305,8,383
5465,305,9,383
5466,305,10,383
5467,305,11,383
5468,305,12,305
5469,305,13,305
5470,305,14,305
5471,305,15,305
5472,305,16,305
5473,305,17,305
5474,305,18,305
5475,305,21,305
5476,305,22,305
5477,306,7,384
5478,306,8,384
5479,306,9,384
5480,306,10,384
5481,306,11,384
5482,306,12,306
5483,306,13,306
5484,306,14,306
5485,306,15,306
5486,306,16,306
5487,306,17,306
5488,306,18,306
5489,306,21,306
5490,306,22,306
5491,307,7,356
5492,307,8,356
5493,307,9,356
5494,307,10,356
5495,307,11,356
5496,307,12,307
5497,307,13,307
5498,307,14,307
5499,307,15,307
5500,307,16,307
5501,307,17,307
5502,307,18,307
5503,307,21,307
5504,307,22,307
5505,308,7,357
5506,308,8,357
5507,308,9,357
5508,308,10,357
5509,308,11,357
5510,308,12,308
5511,308,13,308
5512,308,14,308
5513,308,15,308
5514,308,16,308
5515,308,17,308
5516,308,18,308
5517,308,21,308
5518,308,22,308
5519,309,7,337
5520,309,8,337
5521,309,9,337
5522,309,10,337
5523,309,11,337
5524,309,12,309
5525,309,13,309
5526,309,14,309
5527,309,15,309
5528,309,16,309
5529,309,17,309
5530,309,18,309
5531,309,21,309
5532,309,22,309
5533,310,7,338
5534,310,8,338
5535,310,9,338
5536,310,10,338
5537,310,11,338
5538,310,12,310
5539,310,13,310
5540,310,14,310
5541,310,15,310
5542,310,16,310
5543,310,17,310
5544,310,18,310
5545,310,21,310
5546,310,22,310
5547,311,7,353
5548,311,8,353
5549,311,9,353
5550,311,10,353
5551,311,11,353
5552,311,12,311
5553,311,13,311
5554,311,14,311
5555,311,15,311
5556,311,16,311
5557,311,17,311
5558,311,18,311
5559,311,21,311
5560,311,22,311
5561,312,7,354
5562,312,8,354
5563,312,9,354
5564,312,10,354
5565,312,11,354
5566,312,12,312
5567,312,13,312
5568,312,14,312
5569,312,15,312
5570,312,16,312
5571,312,17,312
5572,312,18,312
5573,312,21,312
5574,312,22,312
5575,313,7,386
5576,313,8,386
5577,313,9,386
5578,313,10,386
5579,313,11,386
5580,313,12,313
5581,313,13,313
5582,313,14,313
5583,313,15,313
5584,313,16,313
5585,313,17,313
5586,313,18,313
5587,313,21,313
5588,313,22,313
5589,314,7,387
5590,314,8,387
5591,314,9,387
5592,314,10,387
5593,314,11,387
5594,314,12,314
5595,314,13,314
5596,314,14,314
5597,314,15,314
5598,314,16,314
5599,314,17,314
5600,314,18,314
5601,314,21,314
5602,314,22,314
5603,315,7,363
5604,315,8,363
5605,315,9,363
5606,315,10,363
5607,315,11,363
5608,315,12,315
5609,315,13,315
5610,315,14,315
5611,315,15,315
5612,315,16,315
5613,315,17,315
5614,315,18,315
5615,315,21,315
5616,315,22,315
5617,316,7,367
5618,316,8,367
5619,316,9,367
5620,316,10,367
5621,316,11,367
5622,316,12,316
5623,316,13,316
5624,316,14,316
5625,316,15,316
5626,316,16,316
5627,316,17,316
5628,316,18,316
5629,316,21,316
5630,316,22,316
5631,317,7,368
5632,317,8,368
5633,317,9,368
5634,317,10,368
5635,317,11,368
5636,317,12,317
5637,317,13,317
5638,317,14,317
5639,317,15,317
5640,317,16,317
5641,317,17,317
5642,317,18,317
5643,317,21,317
5644,317,22,317
5645,318,7,330
5646,318,8,330
5647,318,9,330
5648,318,10,330
5649,318,11,330
5650,318,12,318
5651,318,13,318
5652,318,14,318
5653,318,15,318
5654,318,16,318
5655,318,17,318
5656,318,18,318
5657,318,21,318
5658,318,22,318
5659,319,7,331
5660,319,8,331
5661,319,9,331
5662,319,10,331
5663,319,11,331
5664,319,12,319
5665,319,13,319
5666,319,14,319
5667,319,15,319
5668,319,16,319
5669,319,17,319
5670,319,18,319
5671,319,21,319
5672,319,22,319
5673,320,7,313
5674,320,8,313
5675,320,9,313
5676,320,10,313
5677,320,11,313
5678,320,12,320
5679,320,13,320
5680,320,14,320
5681,320,15,320
5682,320,16,320
5683,320,17,320
5684,320,18,320
5685,320,21,320
5686,320,22,320
5687,321,7,314
5688,321,8,314
5689,321,9,314
5690,321,10,314
5691,321,11,314
5692,321,12,321
5693,321,13,321
5694,321,14,321
5695,321,15,321
5696,321,16,321
5697,321,17,321
5698,321,18,321
5699,321,21,321
5700,321,22,321
5701,322,7,339
5702,322,8,339
5703,322,9,339
5704,322,10,339
5705,322,11,339
5706,322,12,322
5707,322,13,322
5708,322,14,322
5709,322,15,322
5710,322,16,322
5711,322,17,322
5712,322,18,322
5713,322,21,322
5714,322,22,322
5715,323,7,340
5716,323,8,340
5717,323,9,340
5718,323,10,340
5719,323,11,340
5720,323,12,323
5721,323,13,323
5722,323,14,323
5723,323,15,323
5724,323,16,323
5725,323,17,323
5726,323,18,323
5727,323,21,323
5728,323,22,323
5729,324,7,321
5730,324,8,321
5731,324,9,321
5732,324,10,321
5733,324,11,321
5734,324,12,324
5735,324,13,324
5736,324,14,324
5737,324,15,324
5738,324,16,324
5739,324,17,324
5740,324,18,324
5741,324,21,324
5742,324,22,324
5743,325,7,351
5744,325,8,351
5745,325,9,351
5746,325,10,351
5747,325,11,351
5748,325,12,325
5749,325,13,325
5750,325,14,325
5751,325,15,325
5752,325,16,325
5753,325,17,325
5754,325,18,325
5755,325,21,325
5756,325,22,325
5757,326,7,352
5758,326,8,352
5759,326,9,352
5760,326,10,352
5761,326,11,352
5762,326,12,326
5763,326,13,326
5764,326,14,326
5765,326,15,326
5766,326,16,326
5767,326,17,326
5768,326,18,326
5769,326,21,326
5770,326,22,326
5771,327,7,308
5772,327,8,308
5773,327,9,308
5774,327,10,308
5775,327,11,308
5776,327,12,327
5777,327,13,327
5778,327,14,327
5779,327,15,327
5780,327,16,327
5781,327,17,327
5782,327,18,327
5783,327,21,327
5784,327,22,327
5785,328,7,332
5786,328,8,332
5787,328,9,332
5788,328,10,332
5789,328,11,332
5790,328,12,328
5791,328,13,328
5792,328,14,328
5793,328,15,328
5794,328,16,328
5795,328,17,328
5796,328,18,328
5797,328,21,328
5798,328,22,328
5799,329,7,333
5800,329,8,333
5801,329,9,333
5802,329,10,333
5803,329,11,333
5804,329,12,329
5805,329,13,329
5806,329,14,329
5807,329,15,329
5808,329,16,329
5809,329,17,329
5810,329,18,329
5811,329,21,329
5812,329,22,329
5813,330,7,334
5814,330,8,334
5815,330,9,334
5816,330,10,334
5817,330,11,334
5818,330,12,330
5819,330,13,330
5820,330,14,330
5821,330,15,330
5822,330,16,330
5823,330,17,330
5824,330,18,330
5825,330,21,330
5826,330,22,330
5827,331,7,344
5828,331,8,344
5829,331,9,344
5830,331,10,344
5831,331,11,344
5832,331,12,331
5833,331,13,331
5834,331,14,331
5835,331,15,331
5836,331,16,331
5837,331,17,331
5838,331,18,331
5839,331,21,331
5840,331,22,331
5841,332,7,345
5842,332,8,345
5843,332,9,345
5844,332,10,345
5845,332,11,345
5846,332,12,332
5847,332,13,332
5848,332,14,332
5849,332,15,332
5850,332,16,332
5851,332,17,332
5852,332,18,332
5853,332,21,332
5854,332,22,332
5855,333,7,358
5856,333,8,358
5857,333,9,358
5858,333,10,358
5859,333,11,358
5860,333,12,333
5861,333,13,333
5862,333,14,333
5863,333,15,333
5864,333,16,333
5865,333,17,333
5866,333,18,333
5867,333,21,333
5868,333,22,333
5869,334,7,359
5870,334,8,359
5871,334,9,359
5872,334,10,359
5873,334,11,359
5874,334,12,334
5875,334,13,334
5876,334,14,334
5877,334,15,334
5878,334,16,334
5879,334,17,334
5880,334,18,334
5881,334,21,334
5882,334,22,334
5883,335,7,380
5884,335,8,380
5885,335,9,380
5886,335,10,380
5887,335,11,380
5888,335,12,335
5889,335,13,335
5890,335,14,335
5891,335,15,335
5892,335,16,335
5893,335,17,335
5894,335,18,335
5895,335,21,335
5896,335,22,335
5897,336,7,379
5898,336,8,379
5899,336,9,379
5900,336,10,379
5901,336,11,379
5902,336,12,336
5903,336,13,336
5904,336,14,336
5905,336,15,336
5906,336,16,336
5907,336,17,336
5908,336,18,336
5909,336,21,336
5910,336,22,336
5911,337,7,348
5912,337,8,348
5913,337,9,348
5914,337,10,348
5915,337,11,348
5916,337,12,337
5917,337,13,337
5918,337,14,337
5919,337,15,337
5920,337,16,337
5921,337,17,337
5922,337,18,337
5923,337,21,337
5924,337,22,337
5925,338,7,349
5926,338,8,349
5927,338,9,349
5928,338,10,349
5929,338,11,349
5930,338,12,338
5931,338,13,338
5932,338,14,338
5933,338,15,338
5934,338,16,338
5935,338,17,338
5936,338,18,338
5937,338,21,338
5938,338,22,338
5939,339,7,323
5940,339,8,323
5941,339,9,323
5942,339,10,323
5943,339,11,323
5944,339,12,339
5945,339,13,339
5946,339,14,339
5947,339,15,339
5948,339,16,339
5949,339,17,339
5950,339,18,339
5951,339,21,339
5952,339,22,339
5953,340,7,324
5954,340,8,324
5955,340,9,324
5956,340,10,324
5957,340,11,324
5958,340,12,340
5959,340,13,340
5960,340,14,340
5961,340,15,340
5962,340,16,340
5963,340,17,340
5964,340,18,340
5965,340,21,340
5966,340,22,340
5967,341,7,326
5968,341,8,326
5969,341,9,326
5970,341,10,326
5971,341,11,326
5972,341,12,341
5973,341,13,341
5974,341,14,341
5975,341,15,341
5976,341,16,341
5977,341,17,341
5978,341,18,341
5979,341,21,341
5980,341,22,341
5981,342,7,327
5982,342,8,327
5983,342,9,327
5984,342,10,327
5985,342,11,327
5986,342,12,342
5987,342,13,342
5988,342,14,342
5989,342,15,342
5990,342,16,342
5991,342,17,342
5992,342,18,342
5993,342,21,342
5994,342,22,342
5995,343,7,318
5996,343,8,318
5997,343,9,318
5998,343,10,318
5999,343,11,318
6000,343,12,343
6001,343,13,343
6002,343,14,343
6003,343,15,343
6004,343,16,343
6005,343,17,343
6006,343,18,343
6007,343,21,343
6008,343,22,343
6009,344,7,319
6010,344,8,319
6011,344,9,319
6012,344,10,319
6013,344,11,319
6014,344,12,344
6015,344,13,344
6016,344,14,344
6017,344,15,344
6018,344,16,344
6019,344,17,344
6020,344,18,344
6021,344,21,344
6022,344,22,344
6023,345,7,388
6024,345,8,388
6025,345,9,388
6026,345,10,388
6027,345,11,388
6028,345,12,345
6029,345,13,345
6030,345,14,345
6031,345,15,345
6032,345,16,345
6033,345,17,345
6034,345,18,345
6035,345,21,345
6036,345,22,345
6037,346,7,389
6038,346,8,389
6039,346,9,389
6040,346,10,389
6041,346,11,389
6042,346,12,346
6043,346,13,346
6044,346,14,346
6045,346,15,346
6046,346,16,346
6047,346,17,346
6048,346,18,346
6049,346,21,346
6050,346,22,346
6051,347,7,390
6052,347,8,390
6053,347,9,390
6054,347,10,390
6055,347,11,390
6056,347,12,347
6057,347,13,347
6058,347,14,347
6059,347,15,347
6060,347,16,347
6061,347,17,347
6062,347,18,347
6063,347,21,347
6064,347,22,347
6065,348,7,391
6066,348,8,391
6067,348,9,391
6068,348,10,391
6069,348,11,391
6070,348,12,348
6071,348,13,348
6072,348,14,348
6073,348,15,348
6074,348,16,348
6075,348,17,348
6076,348,18,348
6077,348,21,348
6078,348,22,348
6079,349,7,328
6080,349,8,328
6081,349,9,328
6082,349,10,328
6083,349,11,328
6084,349,12,349
6085,349,13,349
6086,349,14,349
6087,349,15,349
6088,349,16,349
6089,349,17,349
6090,349,18,349
6091,349,21,349
6092,349,22,349
6093,350,7,329
6094,350,8,329
6095,350,9,329
6096,350,10,329
6097,350,11,329
6098,350,12,350
6099,350,13,350
6100,350,14,350
6101,350,15,350
6102,350,16,350
6103,350,17,350
6104,350,18,350
6105,350,21,350
6106,350,22,350
6107,351,7,385
6108,351,8,385
6109,351,9,385
6110,351,10,385
6111,351,11,385
6112,351,12,351
6113,351,13,351
6114,351,14,351
6115,351,15,351
6116,351,16,351
6117,351,17,351
6118,351,18,351
6119,351,21,351
6120,351,22,351
6121,352,7,317
6122,352,8,317
6123,352,9,317
6124,352,10,317
6125,352,11,317
6126,352,12,352
6127,352,13,352
6128,352,14,352
6129,352,15,352
6130,352,16,352
6131,352,17,352
6132,352,18,352
6133,352,21,352
6134,352,22,352
6135,353,7,377
6136,353,8,377
6137,353,9,377
6138,353,10,377
6139,353,11,377
6140,353,12,353
6141,353,13,353
6142,353,14,353
6143,353,15,353
6144,353,16,353
6145,353,17,353
6146,353,18,353
6147,353,21,353
6148,353,22,353
6149,354,7,378
6150,354,8,378
6151,354,9,378
6152,354,10,378
6153,354,11,378
6154,354,12,354
6155,354,13,354
6156,354,14,354
6157,354,15,354
6158,354,16,354
6159,354,17,354
6160,354,18,354
6161,354,21,354
6162,354,22,354
6163,355,7,361
6164,355,8,361
6165,355,9,361
6166,355,10,361
6167,355,11,361
6168,355,12,355
6169,355,13,355
6170,355,14,355
6171,355,15,355
6172,355,16,355
6173,355,17,355
6174,355,18,355
6175,355,21,355
6176,355,22,355
6177,356,7,362
6178,356,8,362
6179,356,9,362
6180,356,10,362
6181,356,11,362
6182,356,12,356
6183,356,13,356
6184,356,14,356
6185,356,15,356
6186,356,16,356
6187,356,17,356
6188,356,18,356
6189,356,21,356
6190,356,22,356
6191,357,7,369
6192,357,8,369
6193,357,9,369
6194,357,10,369
6195,357,11,369
6196,357,12,357
6197,357,13,357
6198,357,14,357
6199,357,15,357
6200,357,16,357
6201,357,17,357
6202,357,18,357
6203,357,21,357
6204,357,22,357
6205,358,7,411
6206,358,8,411
6207,358,9,411
6208,358,10,411
6209,358,11,411
6210,358,12,358
6211,358,13,358
6212,358,14,358
6213,358,15,358
6214,358,16,358
6215,358,17,358
6216,358,18,358
6217,358,21,358
6218,358,22,358
6219,359,7,376
6220,359,8,376
6221,359,9,376
6222,359,10,376
6223,359,11,376
6224,359,12,359
6225,359,13,359
6226,359,14,359
6227,359,15,359
6228,359,16,359
6229,359,17,359
6230,359,18,359
6231,359,21,359
6232,359,22,359
6233,360,7,360
6234,360,8,360
6235,360,9,360
6236,360,10,360
6237,360,11,360
6238,360,12,360
6239,360,13,360
6240,360,14,360
6241,360,15,360
6242,360,16,360
6243,360,17,360
6244,360,18,360
6245,360,21,360
6246,360,22,360
6247,361,7,346
6248,361,8,346
6249,361,9,346
6250,361,10,346
6251,361,11,346
6252,361,12,361
6253,361,13,361
6254,361,14,361
6255,361,15,361
6256,361,16,361
6257,361,17,361
6258,361,18,361
6259,361,21,361
6260,361,22,361
6261,362,7,347
6262,362,8,347
6263,362,9,347
6264,362,10,347
6265,362,11,347
6266,362,12,362
6267,362,13,362
6268,362,14,362
6269,362,15,362
6270,362,16,362
6271,362,17,362
6272,362,18,362
6273,362,21,362
6274,362,22,362
6275,363,7,341
6276,363,8,341
6277,363,9,341
6278,363,10,341
6279,363,11,341
6280,363,12,363
6281,363,13,363
6282,363,14,363
6283,363,15,363
6284,363,16,363
6285,363,17,363
6286,363,18,363
6287,363,21,363
6288,363,22,363
6289,364,7,342
6290,364,8,342
6291,364,9,342
6292,364,10,342
6293,364,11,342
6294,364,12,364
6295,364,13,364
6296,364,14,364
6297,364,15,364
6298,364,16,364
6299,364,17,364
6300,364,18,364
6301,364,21,364
6302,364,22,364
6303,365,7,343
6304,365,8,343
6305,365,9,343
6306,365,10,343
6307,365,11,343
6308,365,12,365
6309,365,13,365
6310,365,14,365
6311,365,15,365
6312,365,16,365
6313,365,17,365
6314,365,18,365
6315,365,21,365
6316,365,22,365
6317,366,7,373
6318,366,8,373
6319,366,9,373
6320,366,10,373
6321,366,11,373
