id,pokemon_id,stat_id,base_stat,effort
3900,650,6,38,0
3901,651,1,61,0
3902,651,2,78,0
3903,651,3,95,2
3904,651,4,56,0
3905,651,5,58,0
3906,651,6,57,0
3907,652,1,88,0
3908,652,2,107,0
3909,652,3,122,3
3910,652,4,74,0
3911,652,5,75,0
3912,652,6,64,0
3913,653,1,40,0
3914,653,2,45,0
3915,653,3,40,0
3916,653,4,62,1
3917,653,5,60,0
3918,653,6,60,0
3919,654,1,59,0
3920,654,2,59,0
3921,654,3,58,0
3922,654,4,90,2
3923,654,5,70,0
3924,654,6,73,0
3925,655,1,75,0
3926,655,2,69,0
3927,655,3,72,0
3928,655,4,114,3
3929,655,5,100,0
3930,655,6,104,0
3931,656,1,41,0
3932,656,2,56,0
3933,656,3,40,0
3934,656,4,62,0
3935,656,5,44,0
3936,656,6,71,1
3937,657,1,54,0
3938,657,2,63,0
3939,657,3,52,0
3940,657,4,83,0
3941,657,5,56,0
3942,657,6,97,2
3943,658,1,72,0
3944,658,2,95,0
3945,658,3,67,0
3946,658,4,103,0
3947,658,5,71,0
3948,658,6,122,3
3949,659,1,38,0
3950,659,2,36,0
3951,659,3,38,0
3952,659,4,32,0
3953,659,5,36,0
3954,659,6,57,1
3955,660,1,85,2
3956,660,2,56,0
3957,660,3,77,0
3958,660,4,50,0
3959,660,5,77,0
3960,660,6,78,0
3961,661,1,45,0
3962,661,2,50,0
3963,661,3,43,0
3964,661,4,40,0
3965,661,5,38,0
3966,661,6,62,1
3967,662,1,62,0
3968,662,2,73,0
3969,662,3,55,0
3970,662,4,56,0
3971,662,5,52,0
3972,662,6,84,2
3973,663,1,78,0
3974,663,2,81,0
3975,663,3,71,0
3976,663,4,74,0
3977,663,5,69,0
3978,663,6,126,3
3979,664,1,38,0
3980,664,2,35,0
3981,664,3,40,1
3982,664,4,27,0
3983,664,5,25,0
3984,664,6,35,0
3985,665,1,45,0
3986,665,2,22,0
3987,665,3,60,2
3988,665,4,27,0
3989,665,5,30,0
3990,665,6,29,0
3991,666,1,80,1
3992,666,2,52,0
3993,666,3,50,0
3994,666,4,90,1
3995,666,5,50,0
3996,666,6,89,1
3997,667,1,62,0
3998,667,2,50,0
3999,667,3,58,0
4000,667,4,73,1
4001,667,5,54,0
4002,667,6,72,0
4003,668,1,86,0
4004,668,2,68,0
4005,668,3,72,0
4006,668,4,109,2
4007,668,5,66,0
4008,668,6,106,0
4009,669,1,44,0
4010,669,2,38,0
4011,669,3,39,0
4012,669,4,61,0
4013,669,5,79,1
4014,669,6,42,0
4015,670,1,54,0
4016,670,2,45,0
4017,670,3,47,0
4018,670,4,75,0
4019,670,5,98,2
4020,670,6,52,0
4021,671,1,78,0
4022,671,2,65,0
4023,671,3,68,0
4024,671,4,112,0
4025,671,5,154,3
4026,671,6,75,0
4027,672,1,66,1
4028,672,2,65,0
4029,672,3,48,0
4030,672,4,62,0
4031,672,5,57,0
4032,672,6,52,0
4033,673,1,123,2
4034,673,2,100,0
4035,673,3,62,0
4036,673,4,97,0
4037,673,5,81,0
4038,673,6,68,0
4039,674,1,67,0
4040,674,2,82,1
4041,674,3,62,0
4042,674,4,46,0
4043,674,5,48,0
4044,674,6,43,0
4045,675,1,95,0
4046,675,2,124,2
4047,675,3,78,0
4048,675,4,69,0
4049,675,5,71,0
4050,675,6,58,0
4051,676,1,75,0
4052,676,2,80,0
4053,676,3,60,0
4054,676,4,65,0
4055,676,5,90,0
4056,676,6,102,1
4057,677,1,62,0
4058,677,2,48,0
4059,677,3,54,0
4060,677,4,63,0
4061,677,5,60,0
4062,677,6,68,1
4063,678,1,74,0
4064,678,2,48,0
4065,678,3,76,0
4066,678,4,83,0
4067,678,5,81,0
4068,678,6,104,2
4069,679,1,45,0
4070,679,2,80,0
4071,679,3,100,1
4072,679,4,35,0
4073,679,5,37,0
4074,679,6,28,0
4075,680,1,59,0
4076,680,2,110,0
4077,680,3,150,2
4078,680,4,45,0
4079,680,5,49,0
4080,680,6,35,0
4081,681,1,60,0
4082,681,2,50,0
4083,681,3,150,2
4084,681,4,50,0
4085,681,5,150,1
4086,681,6,60,0
4087,682,1,78,1
4088,682,2,52,0
4089,682,3,60,0
4090,682,4,63,0
4091,682,5,65,0
4092,682,6,23,0
4093,683,1,101,2
4094,683,2,72,0
4095,683,3,72,0
4096,683,4,99,0
4097,683,5,89,0
4098,683,6,29,0
4099,684,1,62,0
4100,684,2,48,0
4101,684,3,66,1
4102,684,4,59,0
4103,684,5,57,0
4104,684,6,49,0
4105,685,1,82,0
4106,685,2,80,0
4107,685,3,86,2
4108,685,4,85,0
4109,685,5,75,0
4110,685,6,72,0
4111,686,1,53,0
4112,686,2,54,1
4113,686,3,53,0
4114,686,4,37,0
4115,686,5,46,0
4116,686,6,45,0
4117,687,1,86,0
4118,687,2,92,2
4119,687,3,88,0
4120,687,4,68,0
4121,687,5,75,0
4122,687,6,73,0
4123,688,1,42,0
4124,688,2,52,1
4125,688,3,67,0
4126,688,4,39,0
4127,688,5,56,0
4128,688,6,50,0
4129,689,1,72,0
4130,689,2,105,2
4131,689,3,115,0
4132,689,4,54,0
4133,689,5,86,0
4134,689,6,68,0
4135,690,1,50,0
4136,690,2,60,0
4137,690,3,60,0
4138,690,4,60,0
4139,690,5,60,1
4140,690,6,30,0
4141,691,1,65,0
4142,691,2,75,0
4143,691,3,90,0
4144,691,4,97,0
4145,691,5,123,2
4146,691,6,44,0
4147,692,1,50,0
4148,692,2,53,0
4149,692,3,62,0
4150,692,4,58,1
4151,692,5,63,0
4152,692,6,44,0
4153,693,1,71,0
4154,693,2,73,0
4155,693,3,88,0
4156,693,4,120,2
4157,693,5,89,0
4158,693,6,59,0
4159,694,1,44,0
4160,694,2,38,0
4161,694,3,33,0
4162,694,4,61,0
4163,694,5,43,0
4164,694,6,70,1
4165,695,1,62,0
4166,695,2,55,0
4167,695,3,52,0
4168,695,4,109,1
4169,695,5,94,0
4170,695,6,109,1
4171,696,1,58,0
4172,696,2,89,1
4173,696,3,77,0
4174,696,4,45,0
4175,696,5,45,0
4176,696,6,48,0
4177,697,1,82,0
4178,697,2,121,2
4179,697,3,119,0
4180,697,4,69,0
4181,697,5,59,0
4182,697,6,71,0
4183,698,1,77,1
4184,698,2,59,0
4185,698,3,50,0
4186,698,4,67,0
4187,698,5,63,0
4188,698,6,46,0
4189,699,1,123,2
4190,699,2,77,0
4191,699,3,72,0
4192,699,4,99,0
4193,699,5,92,0
4194,699,6,58,0
4195,700,1,95,0
4196,700,2,65,0
4197,700,3,65,0
4198,700,4,110,0
4199,700,5,130,2
4200,700,6,60,0
4201,701,1,78,0
4202,701,2,92,2
4203,701,3,75,0
4204,701,4,74,0
4205,701,5,63,0
4206,701,6,118,0
4207,702,1,67,0
4208,702,2,58,0
4209,702,3,57,0
4210,702,4,81,0
4211,702,5,67,0
4212,702,6,101,2
4213,703,1,50,0
4214,703,2,50,0
4215,703,3,150,1
4216,703,4,50,0
4217,703,5,150,1
4218,703,6,50,0
4219,704,1,45,0
4220,704,2,50,0
4221,704,3,35,0
4222,704,4,55,0
4223,704,5,75,1
4224,704,6,40,0
4225,705,1,68,0
4226,705,2,75,0
4227,705,3,53,0
4228,705,4,83,0
4229,705,5,113,2
4230,705,6,60,0
4231,706,1,90,0
4232,706,2,100,0
4233,706,3,70,0
4234,706,4,110,0
4235,706,5,150,3
4236,706,6,80,0
4237,707,1,57,0
4238,707,2,80,0
4239,707,3,91,1
4240,707,4,80,0
4241,707,5,87,0
4242,707,6,75,0
4243,708,1,43,0
4244,708,2,70,1
4245,708,3,48,0
4246,708,4,50,0
4247,708,5,60,0
4248,708,6,38,0
4249,709,1,85,0
4250,709,2,110,2
4251,709,3,76,0
4252,709,4,65,0
4253,709,5,82,0
4254,709,6,56,0
4255,710,1,49,0
4256,710,2,66,0
4257,710,3,70,1
4258,710,4,44,0
4259,710,5,55,0
4260,710,6,51,0
4261,711,1,65,0
4262,711,2,90,0
4263,711,3,122,2
4264,711,4,58,0
4265,711,5,75,0
4266,711,6,84,0
4267,712,1,55,0
4268,712,2,69,0
4269,712,3,85,1
4270,712,4,32,0
4271,712,5,35,0
4272,712,6,28,0
4273,713,1,95,0
4274,713,2,117,0
4275,713,3,184,2
4276,713,4,44,0
4277,713,5,46,0
4278,713,6,28,0
4279,714,1,40,0
4280,714,2,30,0
4281,714,3,35,0
4282,714,4,45,0
4283,714,5,40,0
4284,714,6,55,1
4285,715,1,85,0
4286,715,2,70,0
4287,715,3,80,0
4288,715,4,97,0
4289,715,5,80,0
4290,715,6,123,2
4291,716,1,126,3
4292,716,2,131,0
4293,716,3,95,0
4294,716,4,131,0
4295,716,5,98,0
4296,716,6,99,0
4297,717,1,126,3
4298,717,2,131,0
4299,717,3,95,0
4300,717,4,131,0
4301,717,5,98,0
4302,717,6,99,0
4303,718,1,108,3
4304,718,2,100,0
4305,718,3,121,0
4306,718,4,81,0
4307,718,5,95,0
4308,718,6,95,0
4309,719,1,50,0
4310,719,2,100,0
4311,719,3,150,1
4312,719,4,100,0
4313,719,5,150,2
4314,719,6,50,0
4315,720,1,80,0
4316,720,2,110,0
4317,720,3,60,0
4318,720,4,150,3
4319,720,5,130,0
4320,720,6,70,0
4321,721,1,80,0
4322,721,2,110,0
4323,721,3,120,0
4324,721,4,130,3
4325,721,5,90,0
4326,721,6,70,0
4327,10001,1,50,0
4328,10001,2,180,2
4329,10001,3,20,0
4330,10001,4,180,1
4331,10001,5,20,0
4332,10001,6,150,0
4333,10002,1,50,0
4334,10002,2,70,0
4335,10002,3,160,2
4336,10002,4,70,0
4337,10002,5,160,1
4338,10002,6,90,0
4339,10003,1,50,0
4340,10003,2,95,0
4341,10003,3,90,0
4342,10003,4,95,0
4343,10003,5,90,0
4344,10003,6,180,3
4345,10004,1,60,0
4346,10004,2,79,0
4347,10004,3,105,2
4348,10004,4,59,0
4349,10004,5,85,0
4350,10004,6,36,0
4351,10005,1,60,0
4352,10005,2,69,0
4353,10005,3,95,1
4354,10005,4,69,0
4355,10005,5,95,1
4356,10005,6,36,0
4357,10006,1,100,0
4358,10006,2,103,0
4359,10006,3,75,0
4360,10006,4,120,0
4361,10006,5,75,0
4362,10006,6,127,3
4363,10007,1,150,3
4364,10007,2,120,0
4365,10007,3,100,0
4366,10007,4,120,0
4367,10007,5,100,0
4368,10007,6,90,0
4369,10008,1,50,0
4370,10008,2,65,0
4371,10008,3,107,0
4372,10008,4,105,1
4373,10008,5,107,0
4374,10008,6,86,1
4375,10009,1,50,0
4376,10009,2,65,0
4377,10009,3,107,0
4378,10009,4,105,1
4379,10009,5,107,0
4380,10009,6,86,1
4381,10010,1,50,0
4382,10010,2,65,0
4383,10010,3,107,0
4384,10010,4,105,1
4385,10010,5,107,0
4386,10010,6,86,1
4387,10011,1,50,0
4388,10011,2,65,0
4389,10011,3,107,0
4390,10011,4,105,1
4391,10011,5,107,0
4392,10011,6,86,1
4393,10012,1,50,0
4394,10012,2,65,0
4395,10012,3,107,0
4396,10012,4,105,1
4397,10012,5,107,0
4398,10012,6,86,1
4399,10013,1,70,1
4400,10013,2,70,0
4401,10013,3,70,0
4402,10013,4,70,0
4403,10013,5,70,0
4404,10013,6,70,0
4405,10014,1,70,1
4406,10014,2,70,0
4407,10014,3,70,0
4408,10014,4,70,0
4409,10014,5,70,0
4410,10014,6,70,0
4411,10015,1,70,1
4412,10015,2,70,0
4413,10015,3,70,0
4414,10015,4,70,0
4415,10015,5,70,0
4416,10015,6,70,0
4417,10016,1,70,0
4418,10016,2,92,0
4419,10016,3,65,0
4420,10016,4,80,0
4421,10016,5,55,0
4422,10016,6,98,2
4423,10017,1,105,0
4424,10017,2,30,0
4425,10017,3,105,0
4426,10017,4,140,2
4427,10017,5,105,0
4428,10017,6,55,0
4429,10018,1,100,0
4430,10018,2,128,1
4431,10018,3,90,1
4432,10018,4,77,0
4433,10018,5,77,0
4434,10018,6,128,1
4435,10019,1,79,0
4436,10019,2,100,0
4437,10019,3,80,0
4438,10019,4,110,0
4439,10019,5,90,0
4440,10019,6,121,3
4441,10020,1,79,0
4442,10020,2,105,0
4443,10020,3,70,0
4444,10020,4,145,3
4445,10020,5,80,0
4446,10020,6,101,0
4447,10021,1,89,0
4448,10021,2,145,3
4449,10021,3,90,0
4450,10021,4,105,0
4451,10021,5,80,0
4452,10021,6,91,0
4453,10022,1,125,0
4454,10022,2,170,3
4455,10022,3,100,0
4456,10022,4,120,0
4457,10022,5,90,0
4458,10022,6,95,0
4459,10023,1,125,0
4460,10023,2,120,0
4461,10023,3,90,0
4462,10023,4,170,3
4463,10023,5,100,0
4464,10023,6,95,0
4465,10024,1,91,0
4466,10024,2,72,0
4467,10024,3,90,0
4468,10024,4,129,3
4469,10024,5,90,0
4470,10024,6,108,0
4471,10025,1,74,0
4472,10025,2,48,0
4473,10025,3,76,0
4474,10025,4,83,0
4475,10025,5,81,0
4476,10025,6,104,2
4477,10026,1,60,0
4478,10026,2,150,2
4479,10026,3,50,0
4480,10026,4,150,1
4481,10026,5,50,0
4482,10026,6,60,0
4483,10027,1,44,0
4484,10027,2,66,0
4485,10027,3,70,1
4486,10027,4,44,0
4487,10027,5,55,0
4488,10027,6,56,0
4489,10028,1,54,0
4490,10028,2,66,0
4491,10028,3,70,1
4492,10028,4,44,0
4493,10028,5,55,0
4494,10028,6,46,0
4495,10029,1,59,0
4496,10029,2,66,0
4497,10029,3,70,1
4498,10029,4,44,0
4499,10029,5,55,0
4500,10029,6,41,0
4501,10030,1,55,0
4502,10030,2,85,0
4503,10030,3,122,2
4504,10030,4,58,0
4505,10030,5,75,0
4506,10030,6,99,0
4507,10031,1,75,0
4508,10031,2,95,0
4509,10031,3,122,2
4510,10031,4,58,0
4511,10031,5,75,0
4512,10031,6,69,0
4513,10032,1,85,0
4514,10032,2,100,0
4515,10032,3,122,2
4516,10032,4,58,0
4517,10032,5,75,0
4518,10032,6,54,0
4519,10033,1,80,0
4520,10033,2,100,0
4521,10033,3,123,0
4522,10033,4,122,2
4523,10033,5,120,1
4524,10033,6,80,0
4525,10034,1,78,0
4526,10034,2,130,0
4527,10034,3,111,0
4528,10034,4,130,3
4529,10034,5,85,0
4530,10034,6,100,0
4531,10035,1,78,0
4532,10035,2,104,0
4533,10035,3,78,0
4534,10035,4,159,3
4535,10035,5,115,0
4536,10035,6,100,0
4537,10036,1,79,0
4538,10036,2,103,0
4539,10036,3,120,0
4540,10036,4,135,0
4541,10036,5,115,3
4542,10036,6,78,0
4543,10037,1,55,0
4544,10037,2,50,0
4545,10037,3,65,0
4546,10037,4,175,3
4547,10037,5,95,0
4548,10037,6,150,0
4549,10038,1,60,0
4550,10038,2,65,0
4551,10038,3,80,0
4552,10038,4,170,3
4553,10038,5,95,0
4554,10038,6,130,0
4555,10039,1,105,2
4556,10039,2,125,0
4557,10039,3,100,0
4558,10039,4,60,0
4559,10039,5,100,0
4560,10039,6,100,0
4561,10040,1,65,0
4562,10040,2,155,2
4563,10040,3,120,0
4564,10040,4,65,0
4565,10040,5,90,0
4566,10040,6,105,0
4567,10041,1,95,0
4568,10041,2,155,2
4569,10041,3,109,0
4570,10041,4,70,0
4571,10041,5,130,0
4572,10041,6,81,0
4573,10042,1,80,0
4574,10042,2,135,0
4575,10042,3,85,0
4576,10042,4,70,0
4577,10042,5,95,0
4578,10042,6,150,2
4579,10043,1,106,0
4580,10043,2,190,0
4581,10043,3,100,0
4582,10043,4,154,3
4583,10043,5,100,0
4584,10043,6,130,0
4585,10044,1,106,0
4586,10044,2,150,0
4587,10044,3,70,0
4588,10044,4,194,3
4589,10044,5,120,0
4590,10044,6,140,0
4591,10045,1,90,0
4592,10045,2,95,0
4593,10045,3,105,0
4594,10045,4,165,3
4595,10045,5,110,0
4596,10045,6,45,0
4597,10046,1,70,0
4598,10046,2,150,2
4599,10046,3,140,0
4600,10046,4,65,0
4601,10046,5,100,0
4602,10046,6,75,0
4603,10047,1,80,0
4604,10047,2,185,2
4605,10047,3,115,0
4606,10047,4,40,0
4607,10047,5,105,0
4608,10047,6,75,0
4609,10048,1,75,0
4610,10048,2,90,0
4611,10048,3,90,0
4612,10048,4,140,2
4613,10048,5,90,0
4614,10048,6,115,0
4615,10049,1,100,0
4616,10049,2,164,3
4617,10049,3,150,0
4618,10049,4,95,0
4619,10049,5,120,0
4620,10049,6,71,0
4621,10050,1,80,0
4622,10050,2,160,3
4623,10050,3,80,0
4624,10050,4,130,0
4625,10050,5,80,0
4626,10050,6,100,0
4627,10051,1,68,0
4628,10051,2,85,0
4629,10051,3,65,0
4630,10051,4,165,3
4631,10051,5,135,0
4632,10051,6,100,0
4633,10052,1,50,0
4634,10052,2,105,1
4635,10052,3,125,1
4636,10052,4,55,0
4637,10052,5,95,0
4638,10052,6,50,0
4639,10053,1,70,0
4640,10053,2,140,0
4641,10053,3,230,3
4642,10053,4,60,0
4643,10053,5,80,0
4644,10053,6,50,0
4645,10054,1,60,0
4646,10054,2,100,0
4647,10054,3,85,0
4648,10054,4,80,0
4649,10054,5,85,0
4650,10054,6,100,2
4651,10055,1,70,0
4652,10055,2,75,0
4653,10055,3,80,0
4654,10055,4,135,0
4655,10055,5,80,0
4656,10055,6,135,2
4657,10056,1,64,0
4658,10056,2,165,2
4659,10056,3,75,0
4660,10056,4,93,0
4661,10056,5,83,0
4662,10056,6,75,0
4663,10057,1,65,0
4664,10057,2,150,2
4665,10057,3,60,0
4666,10057,4,115,0
4667,10057,5,60,0
4668,10057,6,115,0
4669,10058,1,108,0
4670,10058,2,170,3
4671,10058,3,115,0
4672,10058,4,120,0
4673,10058,5,95,0
4674,10058,6,92,0
4675,10059,1,70,0
4676,10059,2,145,1
4677,10059,3,88,0
4678,10059,4,140,1
4679,10059,5,70,0
4680,10059,6,112,0
4681,10060,1,90,0
4682,10060,2,132,1
4683,10060,3,105,0
4684,10060,4,132,1
4685,10060,5,105,0
4686,10060,6,30,0
4687,10061,1,74,0
4688,10061,2,65,0
4689,10061,3,67,0
4690,10061,4,125,0
4691,10061,5,128,2
4692,10061,6,92,0
4693,10062,1,80,0
4694,10062,2,100,0
4695,10062,3,120,0
4696,10062,4,140,0
4697,10062,5,150,3
4698,10062,6,110,0
4699,10063,1,80,0
4700,10063,2,130,0
4701,10063,3,100,0
4702,10063,4,160,3
4703,10063,5,120,0
4704,10063,6,110,0
4705,10064,1,100,0
4706,10064,2,150,3
4707,10064,3,110,0
4708,10064,4,95,0
4709,10064,5,110,0
4710,10064,6,70,0
4711,10065,1,70,0
4712,10065,2,110,0
4713,10065,3,75,0
4714,10065,4,145,0
4715,10065,5,85,0
4716,10065,6,145,3
4717,10066,1,50,0
4718,10066,2,85,1
4719,10066,3,125,1
4720,10066,4,85,0
4721,10066,5,115,0
4722,10066,6,20,0
4723,10067,1,75,0
4724,10067,2,110,0
4725,10067,3,110,0
4726,10067,4,110,0
4727,10067,5,105,2
4728,10067,6,80,0
4729,10068,1,68,0
4730,10068,2,165,3
4731,10068,3,95,0
4732,10068,4,65,0
4733,10068,5,115,0
4734,10068,6,110,0
4735,10069,1,103,2
4736,10069,2,60,0
4737,10069,3,126,0
4738,10069,4,80,0
4739,10069,5,126,0
4740,10069,6,50,0
4741,10070,1,70,0
4742,10070,2,140,2
4743,10070,3,70,0
4744,10070,4,110,0
4745,10070,5,65,0
4746,10070,6,105,0
4747,10071,1,95,0
4748,10071,2,75,0
4749,10071,3,180,2
4750,10071,4,130,0
4751,10071,5,80,0
4752,10071,6,30,0
4753,10072,1,75,0
4754,10072,2,125,0
4755,10072,3,230,2
4756,10072,4,55,0
4757,10072,5,95,0
4758,10072,6,30,0
4759,10073,1,83,0
4760,10073,2,80,0
4761,10073,3,80,0
4762,10073,4,135,0
4763,10073,5,80,0
4764,10073,6,121,3
4765,10074,1,80,2
4766,10074,2,120,0
4767,10074,3,80,0
4768,10074,4,120,0
4769,10074,5,80,0
4770,10074,6,100,0
4771,10075,1,50,0
4772,10075,2,160,0
4773,10075,3,110,1
4774,10075,4,160,0
4775,10075,5,110,2
4776,10075,6,110,0
4777,10076,1,80,0
4778,10076,2,145,0
4779,10076,3,150,3
4780,10076,4,105,0
4781,10076,5,110,0
4782,10076,6,110,0
4783,10077,1,100,0
4784,10077,2,150,0
4785,10077,3,90,0
4786,10077,4,180,3
4787,10077,5,160,0
4788,10077,6,90,0
4789,10078,1,100,0
4790,10078,2,180,3
4791,10078,3,160,0
4792,10078,4,150,0
4793,10078,5,90,0
4794,10078,6,90,0
4795,10079,1,105,0
4796,10079,2,180,2
4797,10079,3,100,0
4798,10079,4,180,1
4799,10079,5,100,0
4800,10079,6,115,0
4801,10080,1,35,0
4802,10080,2,55,0
4803,10080,3,40,0
4804,10080,4,50,0
4805,10080,5,50,0
4806,10080,6,90,2
4807,10081,1,35,0
4808,10081,2,55,0
4809,10081,3,40,0
4810,10081,4,50,0
4811,10081,5,50,0
4812,10081,6,90,2
4813,10082,1,35,0
4814,10082,2,55,0
4815,10082,3,40,0
4816,10082,4,50,0
4817,10082,5,50,0
4818,10082,6,90,2
4819,10083,1,35,0
4820,10083,2,55,0
4821,10083,3,40,0
4822,10083,4,50,0
4823,10083,5,50,0
4824,10083,6,90,2
4825,10084,1,35,0
4826,10084,2,55,0
4827,10084,3,40,0
4828,10084,4,50,0
4829,10084,5,50,0
4830,10084,6,90,2
4831,10085,1,35,0
4832,10085,2,55,0
4833,10085,3,40,0
4834,10085,4,50,0
4835,10085,5,50,0
4836,10085,6,90,2
4837,10086,1,80,0
4838,10086,2,160,0
4839,10086,3,60,0
4840,10086,4,170,3
4841,10086,5,130,0
4842,10086,6,80,0
4843,10087,1,70,0
4844,10087,2,120,1
4845,10087,3,100,0
4846,10087,4,145,1
4847,10087,5,105,0
4848,10087,6,20,0
4849,10088,1,65,0
4850,10088,2,136,0
4851,10088,3,94,0
4852,10088,4,54,0
4853,10088,5,96,0
4854,10088,6,135,2
4855,10089,1,95,0
4856,10089,2,145,3
4857,10089,3,130,0
4858,10089,4,120,0
4859,10089,5,90,0
4860,10089,6,120,0
4861,10090,1,65,0
4862,10090,2,150,2
4863,10090,3,40,0
4864,10090,4,15,0
4865,10090,5,80,1
4866,10090,6,145,0
