id,item_id,local_language_id,name
2988,429,8,"Lettera Oak"
2989,429,9,"Oak's Letter"
2990,430,1,みかづきのはね
2991,430,3,초승달날개
2992,430,5,Lun'Aile
2993,430,6,Lunarfeder
2994,430,7,"Pluma Lunar"
2995,430,8,Alalunare
2996,430,9,"Lunar Wing"
2997,431,1,メンバーズカード
2998,431,3,멤버스카드
2999,431,5,"Carte Membre"
3000,431,6,Mitgl.Karte
3001,431,7,"Carné Socio"
3002,431,8,"Scheda Soci"
3003,431,9,"Member Card"
3004,432,1,てんかいのふえ
3005,432,3,천계의피리
3006,432,5,"Flûte Azur"
3007,432,6,Azurflöte
3008,432,7,"Flauta Azur"
3009,432,8,"Flauto Cielo"
3010,432,9,"Azure Flute"
3011,433,1,ふねのチケット
3012,433,3,승선티켓
3013,433,5,"Passe Bateau"
3014,433,6,Bootsticket
3015,433,7,"Ticket Barco"
3016,433,8,"Biglietto Nave"
3017,433,9,"S.S. Ticket"
3018,434,1,コンテストパス
3019,434,3,콘테스트패스
3020,434,5,"Passe Concours"
3021,434,6,Wettb.-Karte
3022,434,7,"Pase Concurso"
3023,434,8,"Tessera Gare"
3024,434,9,"Contest Pass"
3025,435,1,かざんのおきいし
3026,435,3,화산의돌
3027,435,5,"Pierre Magma"
3028,435,6,Magmastein
3029,435,7,"Piedra Magma"
3030,435,8,Magmapietra
3031,435,9,"Magma Stone"
3032,436,1,おとどけもの
3033,436,3,전해줄물건
3034,436,5,Colis
3035,436,6,Paket
3036,436,7,Paquete
3037,436,8,Pacco
3038,436,9,Parcel
3039,437,1,ひきかえけん１
3040,437,3,교환권1
3041,437,5,"Bon 1"
3042,437,6,"Kupon 1"
3043,437,7,"Cupón 1"
3044,437,8,"Coupon 1"
3045,437,9,"Coupon 1"
3046,438,1,ひきかえけん２
3047,438,3,교환권2
3048,438,5,"Bon 2"
3049,438,6,"Kupon 2"
3050,438,7,"Cupón 2"
3051,438,8,"Coupon 2"
3052,438,9,"Coupon 2"
3053,439,1,ひきかえけん３
3054,439,3,교환권3
3055,439,5,"Bon 3"
3056,439,6,"Kupon 3"
3057,439,7,"Cupón 3"
3058,439,8,"Coupon 3"
3059,439,9,"Coupon 3"
3060,440,1,そうこのカギ
3061,440,3,창고열쇠
3062,440,5,"Clé Stockage"
3063,440,6,L-Schlüssel
3064,440,7,"Llave Almacén"
3065,440,8,Depochiave
3066,440,9,"Storage Key"
3067,441,1,ひでんのくすり
3068,441,3,비전신약
3069,441,5,"Potion Secrète"
3070,441,6,Geheimtrank
3071,441,7,"Poción Secreta"
3072,441,8,"Pozione Segreta"
3073,441,9,"Secret Potion"
3074,442,1,はっきんだま
3075,442,3,백금옥
3076,442,5,"Orbe Platiné"
3077,442,6,Platinum-Orb
3078,442,7,Griseosfera
3079,442,8,Grigiosfera
3080,442,9,"Griseous Orb"
3081,443,1,バトルレコーダー
3082,443,3,배틀레코더
3083,443,5,"Magnéto VS"
3084,443,6,Kampfkamera
3085,443,7,"Cámara Lucha"
3086,443,8,Registradati
3087,443,9,"Vs. Recorder"
3088,444,1,グラシデアのはな
3089,444,3,그라시데아꽃
3090,444,5,Gracidée
3091,444,6,Gracidea
3092,444,7,Gracídea
3093,444,8,Gracidea
3094,444,9,Gracidea
3095,445,1,ひみつのカギ
3096,445,3,비밀의열쇠
3097,445,5,"Clé Secrète"
3098,445,6,?-Öffner
3099,445,7,"Llave Secreta"
3100,445,8,"Chiave Segreta"
3101,445,9,"Secret Key"
3102,446,1,ぼんぐりケース
3103,446,3,규토리케이스
3104,446,5,"Boîte Noigrume"
3105,446,6,Aprikokobox
3106,446,7,"Caja Bonguri"
3107,446,8,Ghicobox
3108,446,9,"Apricorn Box"
3109,447,1,きのみプランター
3110,447,3,나무열매플랜터
3111,447,5,Plante-Baies
3112,447,6,Pflanzset
3113,447,7,Plantabayas
3114,447,8,Piantabacche
3115,447,9,"Berry Pots"
3116,448,1,ゼニガメじょうろ
3117,448,3,꼬부기물뿌리개
3118,448,5,"Carapuce à O"
3119,448,6,Schiggykanne
3120,448,7,Regadera
3121,448,8,Annaffiatoio
3122,448,9,"Squirt Bottle"
3123,449,1,ルアーボール
3124,449,3,루어볼
3125,449,5,"Appât Ball"
3126,449,6,Köderball
3127,449,7,"Cebo Ball"
3128,449,8,"Esca Ball"
3129,449,9,"Lure Ball"
3130,450,1,レベルボール
3131,450,3,레벨볼
3132,450,5,"Niveau Ball"
3133,450,6,Levelball
3134,450,7,"Nivel Ball"
3135,450,8,"Level Ball"
3136,450,9,"Level Ball"
3137,451,1,ムーンボール
3138,451,3,문볼
3139,451,5,"Lune Ball"
3140,451,6,Mondball
3141,451,7,"Luna Ball"
3142,451,8,"Luna Ball"
3143,451,9,"Moon Ball"
3144,452,1,ヘビーボール
3145,452,3,헤비볼
3146,452,5,"Masse Ball"
3147,452,6,Schwerball
3148,452,7,"Peso Ball"
3149,452,8,"Peso Ball"
3150,452,9,"Heavy Ball"
3151,453,1,スピードボール
3152,453,3,스피드볼
3153,453,5,"Speed Ball"
3154,453,6,Turboball
3155,453,7,"Rapid Ball"
3156,453,8,"Rapid Ball"
3157,453,9,"Fast Ball"
3158,454,1,フレンドボール
3159,454,3,프렌드볼
3160,454,5,"Copain Ball"
3161,454,6,Freundesball
3162,454,7,"Amigo Ball"
3163,454,8,"Friend Ball"
3164,454,9,"Friend Ball"
3165,455,1,ラブラブボール
3166,455,3,러브러브볼
3167,455,5,"Love Ball"
3168,455,6,Sympaball
3169,455,7,"Amor Ball"
3170,455,8,"Love Ball"
3171,455,9,"Love Ball"
3172,456,1,パークボール
3173,456,3,파크볼
3174,456,5,"Parc Ball"
3175,456,6,Parkball
3176,456,7,"Parque Ball"
3177,456,8,"Parco Ball"
3178,456,9,"Park Ball"
3179,457,1,コンペボール
3180,457,3,콤페볼
3181,457,5,Compét'Ball
3182,457,6,Turnierball
3183,457,7,"Competi Ball"
3184,457,8,"Gara Ball"
3185,457,9,"Sport Ball"
3186,458,1,あかぼんぐり
3187,458,3,빨간규토리
3188,458,5,"Noigrume Rge"
3189,458,6,"Aprikoko Rot"
3190,458,7,"Bonguri Rojo"
3191,458,8,"Ghicocca Rossa"
3192,458,9,"Red Apricorn"
3193,459,1,あおぼんぐり
3194,459,3,파란규토리
3195,459,5,"Noigrume Blu"
3196,459,6,"Aprikoko Blu"
3197,459,7,"Bonguri Azul"
3198,459,8,"Ghicocca Blu"
3199,459,9,"Blue Apricorn"
3200,460,1,きぼんぐり
3201,460,3,노랑규토리
3202,460,5,"Noigrume Jne"
3203,460,6,"Aprikoko Glb"
3204,460,7,"Bonguri Amarillo"
3205,460,8,"Ghicocca Gialla"
3206,460,9,"Yellow Apricorn"
3207,461,1,みどぼんぐり
3208,461,3,초록규토리
3209,461,5,"Noigrume Ver"
3210,461,6,"Aprikoko Grn"
3211,461,7,"Bonguri Verde"
3212,461,8,"Ghicocca Verde"
3213,461,9,"Green Apricorn"
3214,462,1,ももぼんぐり
3215,462,3,담홍규토리
3216,462,5,"Noigrume Ros"
3217,462,6,"Aprikoko Pnk"
3218,462,7,"Bonguri Rosa"
3219,462,8,"Ghicocca Rosa"
3220,462,9,"Pink Apricorn"
3221,463,1,しろぼんぐり
3222,463,3,하얀규토리
3223,463,5,"Noigrume Blc"
3224,463,6,"Aprikoko Wss"
3225,463,7,"Bonguri Blanco"
3226,463,8,"Ghicocca Bianca"
3227,463,9,"White Apricorn"
3228,464,1,くろぼんぐり
3229,464,3,검은규토리
3230,464,5,"Noigrume Noi"
3231,464,6,"Aprikoko Swz"
3232,464,7,"Bonguri Negro"
3233,464,8,"Ghicocca Nera"
3234,464,9,"Black Apricorn"
3235,465,1,ダウジングマシン
3236,465,3,다우징머신
3237,465,5,Cherch'Objet
3238,465,6,Itemradar
3239,465,7,Zahorí
3240,465,8,"Ricerca Strum."
3241,465,9,"Dowsing Machine"
3242,466,1,いかりまんじゅう
3243,466,3,분노의호두과자
3244,466,5,"Bonbon Rage"
3245,466,6,Wutkeks
3246,466,7,"Caramelo Furia"
3247,466,8,Iramella
3248,466,9,"Rage Candy Bar"
3249,467,1,べにいろのたま
3250,467,3,주홍구슬
3251,467,5,"Orbe Rouge"
3252,467,6,"Rote Kugel"
3253,467,7,"Esfera Roja"
3254,467,8,"Sfera Rossa"
3255,467,9,"Red Orb"
3256,468,1,あいいろのたま
3257,468,3,쪽빛구슬
3258,468,5,"Orbe Bleu"
3259,468,6,"Blaue Kugel"
3260,468,7,"Esfera Azul"
3261,468,8,"Sfera Blu"
3262,468,9,"Blue Orb"
3263,469,1,もえぎいろのたま
3264,469,3,연둣빛구슬
3265,469,5,"Orbe Vert"
3266,469,6,"Grüne Kugel"
3267,469,7,"Esfera Verde"
3268,469,8,"Sfera Verde"
3269,469,9,"Jade Orb"
3270,470,1,なぞのすいしょう
3271,470,3,수수께끼의수정
3272,470,5,Mystécristal
3273,470,6,Mytokristall
3274,470,7,Misticristal
3275,470,8,Misticristal
3276,470,9,"Enigma Stone"
3277,471,1,アンノーンノート
3278,471,3,안농노트
3279,471,5,"Carnet Zarbi"
3280,471,6,Icognitoheft
3281,471,7,"Bloc Unown"
3282,471,8,UnownBloc
3283,471,9,"Unown Report"
3284,472,1,ブルーカード
3285,472,3,블루카드
3286,472,5,"Carte Bleue"
3287,472,6,"Blaue Karte"
3288,472,7,"Tarjeta Azul"
3289,472,8,"Carta Blu"
3290,472,9,"Blue Card"
3291,473,1,おいしいシッポ
3292,473,3,맛있는꼬리
3293,473,5,Queueramolos
3294,473,6,Flegmon-Rute
3295,473,7,Colaslowpoke
3296,473,8,Codaslowpoke
3297,473,9,"Slowpoke Tail"
3298,474,1,とうめいなスズ
3299,474,3,크리스탈방울
3300,474,5,"Glas Transparent"
3301,474,6,Klarglocke
3302,474,7,"Campana Clara"
3303,474,8,"Campana Chiara"
3304,474,9,"Clear Bell"
3305,475,1,カードキー
3306,475,3,카드키
3307,475,5,"Carte Magnétique"
3308,475,6,Türöffner
3309,475,7,"Llave Magnética"
3310,475,8,Apriporta
3311,475,9,"Card Key"
3312,476,1,ちかのかぎ
3313,476,3,지하의열쇠
3314,476,5,"Clé Sous-Sol"
3315,476,6,Kelleröffner
3316,476,7,"Llave Sótano"
3317,476,8,"Chiave Sotterr."
3318,476,9,"Basement Key"
3319,477,1,あかいウロコ
3320,477,3,빨간비늘
3321,477,5,Écaillerouge
3322,477,6,"Rote Haut"
3323,477,7,"Escama Roja"
3324,477,8,"Squama Rossa"
3325,477,9,"Red Scale"
3326,478,1,おとしもの
3327,478,3,분실물
3328,478,5,"Objet perdu"
3329,478,6,Fundsache
3330,478,7,"Objeto Perdido"
3331,478,8,"Strumento perso"
3332,478,9,"Lost Item"
3333,479,1,リニアパス
3334,479,3,리니어패스
3335,479,5,"Passe Train"
3336,479,6,Fahrschein
3337,479,7,Magnetopase
3338,479,8,Superpass
3339,479,9,Pass
3340,480,1,きかいのぶひん
3341,480,3,기계부품
3342,480,5,"Partie Machine"
3343,480,6,Spule
3344,480,7,Maquinaria
3345,480,8,"Pezzo macch."
3346,480,9,"Machine Part"
3347,481,1,ぎんいろのはね
3348,481,3,은빛날개
3349,481,5,Argent'Aile
3350,481,6,Silberflügel
3351,481,7,"Ala Plateada"
3352,481,8,Aladargento
3353,481,9,"Silver Wing"
3354,482,1,にじいろのはね
3355,482,3,무지갯빛날개
3356,482,5,Arcenci'Aile
3357,482,6,Buntschwinge
3358,482,7,"Ala Arcoíris"
3359,482,8,"Ala d'Iride"
3360,482,9,"Rainbow Wing"
3361,483,1,ふしぎなタマゴ
3362,483,3,이상한알
3363,483,5,"Œuf Mystère"
3364,483,6,Rätsel-Ei
3365,483,7,"Huevo Misterioso"
3366,483,8,"Uovo Mistero"
3367,483,9,"Mystery Egg"
3368,484,1,ＧＢプレイヤー
3369,484,3,GB플레이어
3370,484,5,"Lecteur GB"
3371,484,6,GB-Player
3372,484,7,"Lector GB"
3373,484,8,"Lettore GB"
3374,484,9,"GB Sounds"
3375,485,1,うみなりのスズ
3376,485,3,해명의방울
3377,485,5,"Glas Tempête"
3378,485,6,Gischtglocke
3379,485,7,"Campana Oleaje"
3380,485,8,"Campana Onda"
3381,485,9,"Tidal Bell"
3382,486,1,データカード０１
3383,486,3,데이터카드01
3384,486,5,"Carte Mémo01"
3385,486,6,Datenkarte01
3386,486,7,"Tarjeta Datos 01"
3387,486,8,"Scheda Dati 01"
3388,486,9,"Data Card 01"
3389,487,1,データカード０２
3390,487,3,데이터카드02
3391,487,5,"Carte Mémo02"
3392,487,6,Datenkarte02
3393,487,7,"Tarjeta Datos 02"
3394,487,8,"Scheda Dati 02"
3395,487,9,"Data Card 02"
3396,488,1,データカード０３
3397,488,3,데이터카드03
3398,488,5,"Carte Mémo03"
3399,488,6,Datenkarte03
3400,488,7,"Tarjeta Datos 03"
3401,488,8,"Scheda Dati 03"
3402,488,9,"Data Card 03"
3403,489,1,データカード０４
3404,489,3,데이터카드04
3405,489,5,"Carte Mémo04"
3406,489,6,Datenkarte04
3407,489,7,"Tarjeta Datos 04"
3408,489,8,"Scheda Dati 04"
3409,489,9,"Data Card 04"
3410,490,1,データカード０５
3411,490,3,데이터카드05
3412,490,5,"Carte Mémo05"
3413,490,6,Datenkarte05
3414,490,7,"Tarjeta Datos 05"
3415,490,8,"Scheda Dati 05"
3416,490,9,"Data Card 05"
3417,491,1,データカード０６
3418,491,3,데이터카드06
3419,491,5,"Carte Mémo06"
3420,491,6,Datenkarte06
3421,491,7,"Tarjeta Datos 06"
3422,491,8,"Scheda Dati 06"
3423,491,9,"Data Card 06"
3424,492,1,データカード０７
3425,492,3,데이터카드07
3426,492,5,"Carte Mémo07"
3427,492,6,Datenkarte07
3428,492,7,"Tarjeta Datos 07"
3429,492,8,"Scheda Dati 07"
3430,492,9,"Data Card 07"
3431,493,1,データカード０８
3432,493,3,데이터카드08
3433,493,5,"Carte Mémo08"
3434,493,6,Datenkarte08
3435,493,7,"Tarjeta Datos 08"
3436,493,8,"Scheda Dati 08"
3437,493,9,"Data Card 08"
3438,494,1,データカード０９
3439,494,3,데이터카드09
3440,494,5,"Carte Mémo09"
3441,494,6,Datenkarte09
3442,494,7,"Tarjeta Datos 09"
3443,494,8,"Scheda Dati 09"
3444,494,9,"Data Card 09"
3445,495,1,データカード１０
3446,495,3,데이터카드10
3447,495,5,"Carte Mémo10"
3448,495,6,Datenkarte10
3449,495,7,"Tarjeta Datos 10"
3450,495,8,"Scheda Dati 10"
3451,495,9,"Data Card 10"
3452,496,1,データカード１１
3453,496,3,데이터카드11
3454,496,5,"Carte Mémo11"
3455,496,6,Datenkarte11
3456,496,7,"Tarjeta Datos 11"
3457,496,8,"Scheda Dati 11"
3458,496,9,"Data Card 11"
3459,497,1,データカード１２
3460,497,3,데이터카드12
3461,497,5,"Carte Mémo12"
3462,497,6,Datenkarte12
3463,497,7,"Tarjeta Datos 12"
3464,497,8,"Scheda Dati 12"
3465,497,9,"Data Card 12"
3466,498,1,データカード１３
3467,498,3,데이터카드13
3468,498,5,"Carte Mémo13"
3469,498,6,Datenkarte13
3470,498,7,"Tarjeta Datos 13"
3471,498,8,"Scheda Dati 13"
3472,498,9,"Data Card 13"
3473,499,1,データカード１４
3474,499,3,데이터카드14
3475,499,5,"Carte Mémo14"
3476,499,6,Datenkarte14
3477,499,7,"Tarjeta Datos 14"
3478,499,8,"Scheda Dati 14"
3479,499,9,"Data Card 14"
3480,500,1,データカード１５
3481,500,3,데이터카드15
3482,500,5,"Carte Mémo15"
3483,500,6,Datenkarte15
3484,500,7,"Tarjeta Datos 15"
3485,500,8,"Scheda Dati 15"
3486,500,9,"Data Card 15"
3487,501,1,データカード１６
3488,501,3,데이터카드16
3489,501,5,"Carte Mémo16"
3490,501,6,Datenkarte16
3491,501,7,"Tarjeta Datos 16"
3492,501,8,"Scheda Dati 16"
3493,501,9,"Data Card 16"
3494,502,1,データカード１７
3495,502,3,데이터카드17
3496,502,5,"Carte Mémo17"
3497,502,6,Datenkarte17
3498,502,7,"Tarjeta Datos 17"
3499,502,8,"Scheda Dati 17"
3500,502,9,"Data Card 17"
3501,503,1,データカード１８
3502,503,3,데이터카드18
3503,503,5,"Carte Mémo18"
3504,503,6,Datenkarte18
3505,503,7,"Tarjeta Datos 18"
3506,503,8,"Scheda Dati 18"
3507,503,9,"Data Card 18"
3508,504,1,データカード１９
3509,504,3,데이터카드19
3510,504,5,"Carte Mémo19"
3511,504,6,Datenkarte19
3512,504,7,"Tarjeta Datos 19"
3513,504,8,"Scheda Dati 19"
3514,504,9,"Data Card 19"
3515,505,1,データカード２０
3516,505,3,데이터카드20
3517,505,5,"Carte Mémo20"
3518,505,6,Datenkarte20
3519,505,7,"Tarjeta Datos 20"
3520,505,8,"Scheda Dati 20"
3521,505,9,"Data Card 20"
3522,506,1,データカード２１
3523,506,3,데이터카드21
3524,506,5,"Carte Mémo21"
3525,506,6,Datenkarte21
3526,506,7,"Tarjeta Datos 21"
3527,506,8,"Scheda Dati 21"
3528,506,9,"Data Card 21"
3529,507,1,データカード２２
3530,507,3,데이터카드22
3531,507,5,"Carte Mémo22"
3532,507,6,Datenkarte22
3533,507,7,"Tarjeta Datos 22"
3534,507,8,"Scheda Dati 22"
3535,507,9,"Data Card 22"
3536,508,1,データカード２３
3537,508,3,데이터카드23
3538,508,5,"Carte Mémo23"
3539,508,6,Datenkarte23
3540,508,7,"Tarjeta Datos 23"
3541,508,8,"Scheda Dati 23"
3542,508,9,"Data Card 23"
3543,509,1,データカード２４
3544,509,3,데이터카드24
3545,509,5,"Carte Mémo24"
3546,509,6,Datenkarte24
3547,509,7,"Tarjeta Datos 24"
3548,509,8,"Scheda Dati 24"
3549,509,9,"Data Card 24"
3550,510,1,データカード２５
3551,510,3,데이터카드25
3552,510,5,"Carte Mémo25"
3553,510,6,Datenkarte25
3554,510,7,"Tarjeta Datos 25"
3555,510,8,"Scheda Dati 25"
3556,510,9,"Data Card 25"
3557,511,1,データカード２６
3558,511,3,데이터카드26
3559,511,5,"Carte Mémo26"
3560,511,6,Datenkarte26
3561,511,7,"Tarjeta Datos 26"
3562,511,8,"Scheda Dati 26"
3563,511,9,"Data Card 26"
3564,512,1,データカード２７
3565,512,3,데이터카드27
3566,512,5,"Carte Mémo27"
3567,512,6,Datenkarte27
3568,512,7,"Tarjeta Datos 27"
3569,512,8,"Scheda Dati 27"
3570,512,9,"Data Card 27"
3571,513,1,ロックカプセル
3572,513,3,록캡슐
3573,513,5,"Poké Écrin"
3574,513,6,Tresorkapsel
3575,513,7,"Cápsula Candado"
3576,513,8,"Capsula Scrigno"
3577,513,9,"Lock Capsule"
3578,514,1,フォトアルバム
3579,514,3,포토앨범
3580,514,5,"Album Photo"
3581,514,6,Fotoalbum
3582,514,7,Álbum
3583,514,8,Album
3584,514,9,"Photo Album"
3585,515,1,オレンジメール
3586,515,5,"Lettre Oranj"
3587,515,6,Zigzagbrief
3588,515,7,"Car. Naranja"
3589,515,8,"Mess. Agrume"
3590,515,9,"Orange Mail"
3591,516,1,ハーバーメール
3592,516,5,"Lettre Port"
3593,516,6,Hafenbrief
3594,516,7,"Carta Puerto"
3595,516,8,"Mess. Porto"
3596,516,9,"Harbor Mail"
3597,517,1,キラキラメール
3598,517,5,"Lettre Brill"
3599,517,6,Glitzerbrief
3600,517,7,"Carta Brillo"
3601,517,8,"Mess. Luci"
3602,517,9,"Glitter Mail"
3603,518,1,メカニカルメール
3604,518,5,"Lettre Méca"
3605,518,6,Eilbrief
3606,518,7,"Carta Imán"
3607,518,8,"Mess. Tecno"
3608,518,9,"Mech Mail"
3609,519,1,ウッディメール
3610,519,5,"Lettre Bois"
3611,519,6,Waldbrief
3612,519,7,"Carta Madera"
3613,519,8,"Mess. Bosco"
3614,519,9,"Wood Mail"
3615,520,1,クロスメール
3616,520,5,"Lettre Vague"
3617,520,6,Wellenbrief
3618,520,7,"Carta Ola"
3619,520,8,"Mess. Onda"
3620,520,9,"Wave Mail"
3621,521,1,トレジャーメール
3622,521,5,"Lettre Bulle"
3623,521,6,Perlenbrief
3624,521,7,"Carta Imagen"
3625,521,8,"Mess. Perle"
3626,521,9,"Bead Mail"
3627,522,1,シャドーメール
3628,522,5,"Lettre Ombre"
3629,522,6,Dunkelbrief
3630,522,7,"Carta Sombra"
3631,522,8,"Mess. Ombra"
3632,522,9,"Shadow Mail"
3633,523,1,トロピカルメール
3634,523,5,"Lettre Tropi"
3635,523,6,Tropenbrief
3636,523,7,"Car. Tropic."
3637,523,8,"Mess. Tropic"
3638,523,9,"Tropic Mail"
3639,524,1,ドリームメール
3640,524,5,"Lettre Songe"
3641,524,6,Traumbrief
3642,524,7,"Carta Sueño"
3643,524,8,"Mess. Sogno"
3644,524,9,"Dream Mail"
3645,525,1,ミラクルメール
3646,525,5,"Lettre Cool"
3647,525,6,Edelbrief
3648,525,7,"Carta Fab."
3649,525,8,"Mess. Lusso"
3650,525,9,"Fab Mail"
3651,526,1,レトロメール
3652,526,5,"Lettre Retro"
3653,526,6,Retrobrief
3654,526,7,"Carta Retro."
3655,526,8,"Mess. Rétro"
3656,526,9,"Retro Mail"
3657,527,1,マッハじてんしゃ
3658,527,5,"Vélo Course"
3659,527,6,Eilrad
3660,527,7,"Bici Carrera"
3661,527,8,"Bici Corsa"
3662,527,9,"Mach Bike"
3663,528,1,ダートじてんしゃ
3664,528,5,"Vélo Cross"
3665,528,6,Kunstrad
3666,528,7,"Bici Acrob."
3667,528,8,"Bici Cross"
3668,528,9,"Acro Bike"
3669,529,1,ホエルコじょうろ
3670,529,5,"Seau Wailmer"
3671,529,6,Wailmerkanne
3672,529,7,"Cubo Wailmer"
3673,529,8,"Vaso Wailmer"
3674,529,9,"Wailmer Pail"
3675,530,1,デボンのにもつ
3676,530,5,"Pack Devon"
3677,530,6,Devon-Waren
3678,530,7,"Piezas Devon"
3679,530,8,"Merce Devon"
3680,530,9,"Devon Goods"
3681,531,1,はいぶくろ
3682,531,5,"Sac à Suie"
3683,531,6,Aschetasche
3684,531,7,"Saco Hollín"
3685,531,8,"Sacco Cenere"
3686,531,9,"Soot Sack"
3687,532,1,ポロックケース
3688,532,5,"Boîte Pokéblocs"
3689,532,6,Pokériegelbox
3690,532,7,"Tubo Pokécubos"
3691,532,8,PortaPokémelle
3692,532,9,"Pokéblock Case"
3693,533,1,ダイゴへのてがみ
3694,533,5,Lettre
3695,533,6,Brief
3696,533,7,Carta
3697,533,8,Lettera
3698,533,9,Letter
3699,534,1,むげんのチケット
3700,534,5,"Passe Éon"
3701,534,6,Äon-Ticket
3702,534,7,"Ticket Eón"
3703,534,8,"Bigl. Eone"
3704,534,9,"Eon Ticket"
3705,535,1,たんちき
3706,535,5,Scanner
3707,535,6,Scanner
3708,535,7,Escáner
3709,535,8,Scanner
3710,535,9,Scanner
3711,536,1,ゴーゴーゴーグル
3712,536,5,"Lunet. Sable"
3713,536,6,Wüstenglas
3714,536,7,"Gaf. Aislan."
3715,536,8,Occhialoni
3716,536,9,Go-Goggles
3717,537,1,いんせき
3718,537,5,Météorite
3719,537,6,Meteorit
3720,537,7,Meteorito
3721,537,8,Meteorite
3722,537,9,Meteorite
3723,538,1,１ごうしつのカギ
3724,538,5,"Clé Salle 1"
3725,538,6,K1-Schlüssel
3726,538,7,"Ll. Cabina 1"
3727,538,8,"Chiave Cab.1"
3728,538,9,"Rm. 1 Key"
3729,539,1,２ごうしつのカギ
3730,539,5,"Clé Salle 2"
3731,539,6,K2-Schlüssel
3732,539,7,"Ll. Cabina 2"
3733,539,8,"Chiave Cab.2"
3734,539,9,"Rm. 2 Key"
3735,540,1,４ごうしつのカギ
3736,540,5,"Clé Salle 4"
3737,540,6,K4-Schlüssel
3738,540,7,"Ll. Cabina 4"
3739,540,8,"Chiave Cab.4"
3740,540,9,"Rm. 4 Key"
3741,541,1,６ごうしつのカギ
3742,541,5,"Clé Salle 6"
3743,541,6,K6-Schlüssel
3744,541,7,"Ll. Cabina 6"
3745,541,8,"Chiave Cab.6"
3746,541,9,"Rm. 6 Key"
3747,542,1,デボンスコープ
3748,542,5,"Devon Scope"
3749,542,6,Devon-Scope
3750,542,7,"Detec. Devon"
3751,542,8,Devonscopio
3752,542,9,"Devon Scope"
3753,543,1,おとどけもの
3754,543,5,"Colis Chen"
3755,543,6,"Eichs Paket"
3756,543,7,Correo-Oak
3757,543,8,"Pacco di Oak"
3758,543,9,"Oak's Parcel"
3759,544,1,ポケモンのふえ
3760,544,3,포켓몬피리
3761,544,5,Pokéflûte
3762,544,6,Pokéflöte
3763,544,7,"Poké Flauta"
3764,544,8,"Poké Flauto"
3765,544,9,"Poké Flute"
3766,545,1,ひきかえけん
3767,545,5,"Bon Commande"
3768,545,6,Rad-Coupon
3769,545,7,"Bono Bici"
3770,545,8,"Buono Bici"
3771,545,9,"Bike Voucher"
3772,546,1,きんのいれば
3773,546,5,"Dent d'Or"
3774,546,6,Goldzähne
3775,546,7,"Dientes Oro"
3776,546,8,"Denti d'Oro"
3777,546,9,"Gold Teeth"
3778,547,1,エレベータのカギ
3779,547,5,"Clé Asc."
3780,547,6,Liftöffner
3781,547,7,"Ll. Ascensor"
3782,547,8,"Chiave Asc."
3783,547,9,"Lift Key"
3784,548,1,シルフスコープ
3785,548,5,"Scope Sylphe"
3786,548,6,"Silph Scope"
3787,548,7,"Scope Silph"
3788,548,8,Spettrosonda
3789,548,9,"Silph Scope"
3790,549,1,ボイスチェッカー
3791,549,5,Memorydex
3792,549,6,Ruhmesdatei
3793,549,7,Memorín
3794,549,8,PokéVIP
3795,549,9,"Fame Checker"
3796,550,1,わざマシンケース
3797,550,5,"Boîte CT"
3798,550,6,VM/TM-Box
3799,550,7,"Tubo MT-MO"
3800,550,8,Porta-MT
3801,550,9,"TM Case"
3802,551,1,きのみぶくろ
3803,551,5,"Sac à Baies"
3804,551,6,Beerentüte
3805,551,7,"Saco Bayas"
3806,551,8,Portabacche
3807,551,9,"Berry Pouch"
3808,552,1,おしえテレビ
3809,552,5,"TV ABC"
3810,552,6,Lehrkanal
3811,552,7,"Poké Tele"
3812,552,8,Pokétivù
3813,552,9,"Teachy TV"
3814,553,1,トライパス
3815,553,5,Tri-Passe
3816,553,6,Tri-Pass
3817,553,7,Tri-Ticket
3818,553,8,"Tris Pass"
3819,553,9,Tri-Pass
3820,554,1,レインボーパス
3821,554,5,"Passe Prisme"
3822,554,6,Bunt-Pass
3823,554,7,Iris-Ticket
3824,554,8,"Sette Pass"
3825,554,9,"Rainbow Pass"
3826,555,1,おちゃ
3827,555,5,Thé
3828,555,6,Tee
3829,555,7,Té
3830,555,8,Tè
3831,555,9,Tea
3832,556,1,しんぴのチケット
3833,556,5,Ticketmystik
3834,556,6,Geheimticket
3835,556,7,Misti-Ticket
3836,556,8,"Bigl. Magico"
3837,556,9,MysticTicket
3838,557,1,オーロラチケット
3839,557,5,Ticketaurora
3840,557,6,Auroraticket
3841,557,7,Ori-Ticket
3842,557,8,"Bigl. Aurora"
3843,557,9,AuroraTicket
3844,558,1,こないれ
3845,558,5,"Pot Poudre"
3846,558,6,Puderdöschen
3847,558,7,"Bote Polvos"
3848,558,8,Portafarina
3849,558,9,"Powder Jar"
3850,559,1,ルビー
3851,559,5,Rubis
3852,559,6,Rubin
3853,559,7,Rubí
3854,559,8,Rubino
3855,559,9,Ruby
3856,560,1,サファイア
3857,560,5,Saphir
3858,560,6,Saphir
3859,560,7,Zafiro
3860,560,8,Zaffiro
3861,560,9,Sapphire
3862,561,1,マグマのしるし
3863,561,5,"Sceau Magma"
3864,561,6,Magmaemblem
3865,561,7,"Signo Magma"
3866,561,8,"Stemma Magma"
3867,561,9,"Magma Emblem"
3868,562,1,ふるびたかいず
