id,ability_id,version_group_id,language_id,flavor_text
3397,148,15,6,"Greift das Pokémon zuletzt an,
ist es stärker."
3398,148,15,7,"Potencia el movimiento si es el
último en atacar."
3399,148,15,8,"Se agisce per ultimo, la potenza
della mossa sale."
3400,148,15,9,"Boosts move power when the
Pokémon moves after the target."
3401,148,15,11,"一番　最後に
技をだすと　強くなる。"
3402,148,16,1,"いちばん　さいごに
わざをだすと　つよくなる。"
3403,148,16,3,"제일 마지막에
기술을 쓰면 강해진다."
3404,148,16,5,"Booste les capacités s’il attaque
en dernier."
3405,148,16,6,"Greift das Pokémon zuletzt an,
ist es stärker."
3406,148,16,7,"Potencia el movimiento si es el
último en atacar."
3407,148,16,8,"Se agisce per ultimo, la potenza
della mossa sale."
3408,148,16,9,"Boosts move power when the
Pokémon moves after the target."
3409,148,16,11,"一番　最後に
技をだすと　強くなる。"
3410,149,11,5,"Prend l’apparence du der-
nier Pokémon de l’équipe."
3411,149,11,9,"Comes out disguised as
the Pokémon in back."
3412,149,14,9,"Comes out disguised as
the Pokémon in back."
3413,149,15,1,"うしろの　ポケモンに
なりきって　でてくる。"
3414,149,15,3,"뒤의 포켓몬으로
둔갑하여 나온다."
3415,149,15,5,"Prend l’apparence du dernier
Pokémon de l’équipe."
3416,149,15,6,"Bestreitet Kämpfe in der Gestalt
des Listenletzten."
3417,149,15,7,"Se convierte en el último
Pokémon del equipo."
3418,149,15,8,"Entra con le sembianze
dell’ultimo Pokémon in squadra."
3419,149,15,9,"Comes out disguised as the
Pokémon in the party’s last spot."
3420,149,15,11,"後ろの　ポケモンに
なりきって　でてくる。"
3421,149,16,1,"うしろの　ポケモンに
なりきって　でてくる。"
3422,149,16,3,"뒤의 포켓몬으로
둔갑하여 나온다."
3423,149,16,5,"Prend l’apparence du dernier
Pokémon de l’équipe."
3424,149,16,6,"Bestreitet Kämpfe in der Gestalt
des Listenletzten."
3425,149,16,7,"Se convierte en el último
Pokémon del equipo."
3426,149,16,8,"Entra con le sembianze
dell’ultimo Pokémon in squadra."
3427,149,16,9,"Comes out disguised as the
Pokémon in the party’s last spot."
3428,149,16,11,"後ろの　ポケモンに
なりきって　でてくる。"
3429,150,11,5,"Adopte l’apparence du
Pokémon adverse."
3430,150,11,9,"It transforms itself into
the Pokémon it is facing."
3431,150,14,9,"It transforms itself into
the Pokémon it is facing."
3432,150,15,1,"めのまえの　ポケモンに
へんしん　してしまう。"
3433,150,15,3,"눈앞의 포켓몬으로
변신해버린다."
3434,150,15,5,"Adopte l’apparence du Pokémon
adverse."
3435,150,15,6,"Kämpft als Kopie seines
Gegenübers."
3436,150,15,7,"Se transforma en el Pokémon que
tiene enfrente."
3437,150,15,8,"Si trasforma nel Pokémon che ha
davanti."
3438,150,15,9,"The Pokémon transforms itself
into the Pokémon it’s facing."
3439,150,15,11,"目の前の　ポケモンに
変身してしまう。"
3440,150,16,1,"めのまえの　ポケモンに
へんしん　してしまう。"
3441,150,16,3,"눈앞의 포켓몬으로
변신해버린다."
3442,150,16,5,"Adopte l’apparence du Pokémon
adverse."
3443,150,16,6,"Kämpft als Kopie seines
Gegenübers."
3444,150,16,7,"Se transforma en el Pokémon que
tiene enfrente."
3445,150,16,8,"Si trasforma nel Pokémon che ha
davanti."
3446,150,16,9,"The Pokémon transforms itself
into the Pokémon it’s facing."
3447,150,16,11,"目の前の　ポケモンに
変身してしまう。"
3448,151,11,5,"Traverse les barrières de
l’ennemi pour attaquer."
3449,151,11,9,"Passes through the foe’s
barrier and strikes."
3450,151,14,9,"Passes through the foe’s
barrier and strikes."
3451,151,15,1,"あいての　かべを
すりぬけて　こうげき。"
3452,151,15,3,"상대의 벽을
뚫고 공격한다."
3453,151,15,5,"Traverse les barrières de
l’ennemi pour attaquer."
3454,151,15,6,"Überwindet gegnerische Schilde
und greift an."
3455,151,15,7,"Ataca rodeando la barrera del
rival."
3456,151,15,8,"Attacca evitando le barriere
del nemico."
3457,151,15,9,"Passes through the opposing
Pokémon’s barrier and strikes."
3458,151,15,11,"相手の　かべを
すりぬけて　攻撃。"
3459,151,16,1,"あいての　かべを
すりぬけて　こうげき。"
3460,151,16,3,"상대의 벽을
뚫고 공격한다."
3461,151,16,5,"Traverse les barrières de
l’ennemi pour attaquer."
3462,151,16,6,"Überwindet gegnerische Schilde
und greift an."
3463,151,16,7,"Ataca rodeando la barrera del
rival."
3464,151,16,8,"Attacca evitando le barriere
del nemico."
3465,151,16,9,"Passes through the opposing
Pokémon’s barrier and strikes."
3466,151,16,11,"相手の　かべを
すりぬけて　攻撃。"
3467,152,11,5,"Momifie la cap. spé. de
l’ennemi qui le touche."
3468,152,11,9,"Contact with this Pokémon
spreads this Ability."
3469,152,14,9,"Contact with this Pokémon
spreads this Ability."
3470,152,15,1,"あいてに　さわられると
あいてを　ミイラにする。"
3471,152,15,3,"상대의 기술을 받으면
상대를 미라로 만든다."
3472,152,15,5,"Momifie le talent de l’ennemi qui
le touche."
3473,152,15,6,"Berührt man das Pokémon,
übernimmt man seine Fähigkeit."
3474,152,15,7,"Contagia Momia al rival que lo
toque."
3475,152,15,8,"L’abilità del nemico cambia
in Mummia dopo il contatto."
3476,152,15,9,"Contact with the Pokémon
spreads this Ability."
3477,152,15,11,"相手に　触られると
相手を　ミイラにする。"
3478,152,16,1,"あいてに　さわられると
あいてを　ミイラにする。"
3479,152,16,3,"상대의 기술을 받으면
상대를 미라로 만든다."
3480,152,16,5,"Momifie le talent de l’ennemi qui
le touche."
3481,152,16,6,"Berührt man das Pokémon,
übernimmt man seine Fähigkeit."
3482,152,16,7,"Contagia Momia al rival que lo
toque."
3483,152,16,8,"L’abilità del nemico cambia
in Mummia dopo il contatto."
3484,152,16,9,"Contact with the Pokémon
spreads this Ability."
3485,152,16,11,"相手に　触られると
相手を　ミイラにする。"
3486,153,11,5,"Monte l’Attaque quand
il met un ennemi K.O."
3487,153,11,9,"Boosts Attack after
knocking out any Pokémon."
3488,153,14,9,"Boosts Attack after
knocking out any Pokémon."
3489,153,15,1,"あいてを　たおすと
こうげきが　あがる。"
3490,153,15,3,"상대를 쓰러뜨리면
공격이 올라간다."
3491,153,15,5,"Monte l’Attaque quand il met un
ennemi K.O."
3492,153,15,6,"Besiegt es ein Pokémon,
steigt sein Angriffs-Wert."
3493,153,15,7,"Potencia el Ataque al debilitar a
un objetivo."
3494,153,15,8,"Aumenta l’Attacco quando
manda un nemico KO."
3495,153,15,9,"Boosts the Attack stat after
knocking out any Pokémon."
3496,153,15,11,"相手を　倒すと
攻撃が　あがる。"
3497,153,16,1,"あいてを　たおすと
こうげきが　あがる。"
3498,153,16,3,"상대를 쓰러뜨리면
공격이 올라간다."
3499,153,16,5,"Monte l’Attaque quand il met un
ennemi K.O."
3500,153,16,6,"Besiegt es ein Pokémon,
steigt sein Angriffs-Wert."
3501,153,16,7,"Potencia el Ataque al debilitar a
un objetivo."
3502,153,16,8,"Aumenta l’Attacco quando
manda un nemico KO."
3503,153,16,9,"Boosts the Attack stat after
knocking out any Pokémon."
3504,153,16,11,"相手を　倒すと
攻撃が　あがる。"
3505,154,11,5,"Monte l’Attaque si une
att. Ténèbres le touche."
3506,154,11,9,"Raises Attack when hit by
a Dark-type move."
3507,154,14,9,"Raises Attack when hit by
a Dark-type move."
3508,154,15,1,"あくを　うけると
こうげきが　あがる。"
3509,154,15,3,"악 기술을 받으면
공격이 올라간다."
3510,154,15,5,"Monte l’Attaque si une attaque
Ténèbres le touche."
3511,154,15,6,"Angriff steigt nach Einstecken
einer Unlicht-Attacke."
3512,154,15,7,"Sube el Ataque al recibir uno de
tipo Siniestro."
3513,154,15,8,"L’Attacco aumenta se si è
colpiti da una mossa di tipo Buio."
3514,154,15,9,"Boosts the Attack stat when
it’s hit by a Dark-type move."
3515,154,15,11,"あくを　受けると
攻撃が　あがる。"
3516,154,16,1,"あくを　うけると
こうげきが　あがる。"
3517,154,16,3,"악 기술을 받으면
공격이 올라간다."
3518,154,16,5,"Monte l’Attaque si une attaque
Ténèbres le touche."
3519,154,16,6,"Angriff steigt nach Einstecken
einer Unlicht-Attacke."
3520,154,16,7,"Sube el Ataque al recibir uno de
tipo Siniestro."
3521,154,16,8,"L’Attacco aumenta se si è
colpiti da una mossa di tipo Buio."
3522,154,16,9,"Boosts the Attack stat when
it’s hit by a Dark-type move."
3523,154,16,11,"あくを　受けると
攻撃が　あがる。"
3524,155,11,5,"Sa peur de certains types
augmente sa Vitesse."
3525,155,11,9,"Some move types scare
it and boost its Speed."
3526,155,14,9,"Some move types scare
it and boost its Speed."
3527,155,15,1,"びびって　すばやさが
あがる　タイプがある。"
3528,155,15,3,"주눅이 들어 스피드가
올라가는 타입이 있다."
3529,155,15,5,"Sa peur de certains types
augmente sa Vitesse."
3530,155,15,6,"Aus Angst vor manchen Attacken
steigt die Initiative."
3531,155,15,7,"El miedo a algunos ataques sube
su Velocidad."
3532,155,15,8,"Per paura di certi tipi di mosse,
la Velocità sale."
3533,155,15,9,"Some move types scare
it and boost its Speed stat."
3534,155,15,11,"びびって　素早さが
あがる　タイプがある。"
3535,155,16,1,"びびって　すばやさが
あがる　タイプがある。"
3536,155,16,3,"주눅이 들어 스피드가
올라가는 타입이 있다."
3537,155,16,5,"Sa peur de certains types
augmente sa Vitesse."
3538,155,16,6,"Aus Angst vor manchen Attacken
steigt die Initiative."
3539,155,16,7,"El miedo a algunos ataques sube
su Velocidad."
3540,155,16,8,"Per paura di certi tipi di mosse,
la Velocità sale."
3541,155,16,9,"Some move types scare
it and boost its Speed stat."
3542,155,16,11,"びびって　素早さが
あがる　タイプがある。"
3543,156,11,5,"Renvoie les attaques
de statut."
3544,156,11,9,"Reflects status-
changing moves."
3545,156,14,9,"Reflects status-
changing moves."
3546,156,15,1,"へんかわざを　かえす
ことが　できる。"
3547,156,15,3,"변화 기술을
되받아칠 수 있다."
3548,156,15,5,"Renvoie les attaques de statut."
3549,156,15,6,"Lenkt Status-Attacken
auf den Angreifer um."
3550,156,15,7,"Permite devolver los ataques de
estado."
3551,156,15,8,"Riflette al mittente le mosse
di stato."
3552,156,15,9,"Reflects status moves."
3553,156,15,11,"変化技を　返す
ことが　できる。"
3554,156,16,1,"へんかわざを　かえす
ことが　できる。"
3555,156,16,3,"변화 기술을
되받아칠 수 있다."
3556,156,16,5,"Renvoie les attaques de statut."
3557,156,16,6,"Lenkt Status-Attacken
auf den Angreifer um."
3558,156,16,7,"Permite devolver los ataques de
estado."
3559,156,16,8,"Riflette al mittente le mosse
di stato."
3560,156,16,9,"Reflects status moves."
3561,156,16,11,"変化技を　返す
ことが　できる。"
3562,157,11,5,"Augmente l’Attaque après
une attaque Plante."
3563,157,11,9,"Boosts Attack when hit by
a Grass-type move."
3564,157,14,9,"Boosts Attack when hit by
a Grass-type move."
3565,157,15,1,"くさの　わざを　うけると
こうげきが　あがる。"
3566,157,15,3,"풀 기술을 받으면
공격이 올라간다."
3567,157,15,5,"Neutralise les attaques Plante et
augmente l’Attaque."
3568,157,15,6,"Absorbiert Pflanzen-Attacken
und steigert den Angriff."
3569,157,15,7,"Neutraliza los movimientos de
tipo Planta y sube el Ataque."
3570,157,15,8,"Neutralizza le mosse di tipo Erba
subite per aumentare l’Attacco."
3571,157,15,9,"Boosts the Attack stat when hit
by a Grass-type move."
3572,157,15,11,"くさの　技を　受けると
攻撃が　あがる。"
3573,157,16,1,"くさの　わざを　うけると
こうげきが　あがる。"
3574,157,16,3,"풀 기술을 받으면
공격이 올라간다."
3575,157,16,5,"Neutralise les attaques Plante et
augmente l’Attaque."
3576,157,16,6,"Absorbiert Pflanzen-Attacken
und steigert den Angriff."
3577,157,16,7,"Neutraliza los movimientos de
tipo Planta y sube el Ataque."
3578,157,16,8,"Neutralizza le mosse di tipo Erba
subite per aumentare l’Attacco."
3579,157,16,9,"Boosts the Attack stat when hit
by a Grass-type move."
3580,157,16,11,"くさの　技を　受けると
攻撃が　あがる。"
3581,158,11,5,"Utilise les attaques de
statut en premier."
3582,158,11,9,"Gives priority to a
status move."
3583,158,14,9,"Gives priority to a
status move."
3584,158,15,1,"へんかわざを　せんせいで
だすことが　できる。"
3585,158,15,3,"변화 기술을 먼저
쓸 수 있다."
3586,158,15,5,"Utilise les attaques de statut en
premier."
3587,158,15,6,"Ermöglicht einen Erstschlag
mit Status-Attacken."
3588,158,15,7,"Permite lanzar ataques de estado
en primer lugar."
3589,158,15,8,"Dà priorità a mosse che alterano
lo stato."
3590,158,15,9,"Gives priority to a
status move."
3591,158,15,11,"変化技を　先制で
だすことが　できる。"
3592,158,16,1,"へんかわざを　せんせいで
だすことが　できる。"
3593,158,16,3,"변화 기술을 먼저
쓸 수 있다."
3594,158,16,5,"Utilise les attaques de statut en
premier."
3595,158,16,6,"Ermöglicht einen Erstschlag
mit Status-Attacken."
3596,158,16,7,"Permite lanzar ataques de estado
en primer lugar."
3597,158,16,8,"Dà priorità a mosse che alterano
lo stato."
3598,158,16,9,"Gives priority to a status move."
3599,158,16,11,"変化技を　先制で
だすことが　できる。"
3600,159,11,5,"Renforce des capacités en
cas de tempête de sable."
3601,159,11,9,"Boosts certain moves’
power in a sandstorm."
3602,159,14,9,"Boosts certain moves’
power in a sandstorm."
3603,159,15,1,"すなあらしで　いりょくが
あがる　わざがある。"
3604,159,15,3,"모래바람으로 위력이
올라가는 기술이 있다."
3605,159,15,5,"Renforce des capacités en cas
de tempête de sable."
3606,159,15,6,"Manche Attacken wirken
in Sandstürmen besser."
3607,159,15,7,"Potencia algunos movimientos
durante las tormentas de arena."
3608,159,15,8,"Potenzia alcune mosse nelle
tempeste di sabbia."
3609,159,15,9,"Boosts certain moves’
power in a sandstorm."
3610,159,15,11,"砂あらしで　威力が
あがる　技がある。"
3611,159,16,1,"すなあらしで　いりょくが
あがる　わざがある。"
3612,159,16,3,"모래바람으로 위력이
올라가는 기술이 있다."
3613,159,16,5,"Renforce des capacités en cas
de tempête de sable."
3614,159,16,6,"Manche Attacken wirken
in Sandstürmen besser."
3615,159,16,7,"Potencia algunos movimientos
durante las tormentas de arena."
3616,159,16,8,"Potenzia alcune mosse nelle
tempeste di sabbia."
3617,159,16,9,"Boosts certain moves’
power in a sandstorm."
3618,159,16,11,"砂あらしで　威力が
あがる　技がある。"
3619,160,11,5,"Blesse l’ennemi au moindre
contact."
3620,160,11,9,"Inflicts damage to the
Pokémon on contact."
3621,160,14,9,"Inflicts damage to the
Pokémon on contact."
3622,160,15,1,"ふれた　あいてを
キズつける。"
3623,160,15,3,"접촉한 상대에게
상처를 입힌다."
3624,160,15,5,"Blesse l’attaquant au moindre
contact."
3625,160,15,6,"Angreifer nehmen durch
bloßes Berühren Schaden."
3626,160,15,7,"Hiere al hacer contacto."
3627,160,15,8,"Se chi attacca mette a segno una
mossa fisica, viene danneggiato."
3628,160,15,9,"Inflicts damage to the
attacker on contact."
3629,160,15,11,"触れた　相手を
キズつける。"
3630,160,16,1,"ふれた　あいてを
キズつける。"
3631,160,16,3,"접촉한 상대에게
상처를 입힌다."
3632,160,16,5,"Blesse l’attaquant au moindre
contact."
3633,160,16,6,"Angreifer nehmen durch
bloßes Berühren Schaden."
3634,160,16,7,"Hiere al hacer contacto."
3635,160,16,8,"Se chi attacca mette a segno una    
mossa fisica, viene danneggiato."
3636,160,16,9,"Inflicts damage to the
attacker on contact."
3637,160,16,11,"触れた　相手を
キズつける。"
3638,161,11,5,"Transforme le Pokémon
dans les moments délicats."
3639,161,11,9,"Changes the Pokémon’s
shape when HP is halved."
3640,161,14,9,"Changes the Pokémon’s
shape when HP is halved."
3641,161,15,1,"ピンチに　なると
すがたが　へんかする。"
3642,161,15,3,"위급할 때
모습이 변화한다."
3643,161,15,5,"Transforme le Pokémon dans les
moments délicats."
3644,161,15,6,"Wechselt seine Gestalt,
wenn es eng wird."
3645,161,15,7,"Cambia de forma en un apuro."
3646,161,15,8,"Se il Pokémon è in difficoltà,
ne cambia l’aspetto."
3647,161,15,9,"Changes the Pokémon’s
shape when HP is half or less."
3648,161,15,11,"ピンチに　なると
姿が　変化する。"
3649,161,16,1,"ピンチに　なると
すがたが　へんかする。"
3650,161,16,3,"위급할 때
모습이 변화한다."
3651,161,16,5,"Transforme le Pokémon dans les
moments délicats."
3652,161,16,6,"Wechselt seine Gestalt,
wenn es eng wird."
3653,161,16,7,"Cambia de forma en un apuro."
3654,161,16,8,"Se il Pokémon è in difficoltà,
ne cambia l’aspetto."
3655,161,16,9,"Changes the Pokémon’s
shape when HP is half or less."
3656,161,16,11,"ピンチに　なると
姿が　変化する。"
3657,162,11,5,"Monte la Précision des
Pokémon de l’équipe."
3658,162,11,9,"Boosts the accuracy of its
allies and itself."
3659,162,14,9,"Boosts the accuracy of its
allies and itself."
3660,162,15,1,"じぶんや　みかたの
めいちゅうが　あがる。"
3661,162,15,3,"자신과 같은 편의
명중률이 올라간다."
3662,162,15,5,"Monte la Précision des Pokémon
de l’équipe."
3663,162,15,6,"Erhöht Genauigkeit bei
allen Pokémon im Team."
3664,162,15,7,"Sube la Precisión de todo el
equipo."
3665,162,15,8,"Aumenta la precisione di chi la
possiede e quella degli alleati."
3666,162,15,9,"Boosts the accuracy of its
allies and itself."
3667,162,15,11,"自分や　味方の
命中が　あがる。"
3668,162,16,1,"じぶんや　 かたの
めいちゅうが　あがる。"
3669,162,16,3,"자신과 같은 편의
명중률이 올라간다."
3670,162,16,5,"Monte la Précision des Pokémon
de l’équipe."
3671,162,16,6,"Erhöht Genauigkeit aller
Pokémon im Team."
3672,162,16,7,"Sube la Precisión de todo el
equipo."
3673,162,16,8,"Aumenta la precisione di chi la
possiede e quella degli alleati."
3674,162,16,9,"Boosts the accuracy of its
allies and itself."
3675,162,16,11,"自分や　味方の
命中が　あがる。"
3676,163,11,5,"Les cap. spé. adverses ne
bloquent pas ses cap."
3677,163,11,9,"Moves can be used
regardless of Abilities."
3678,163,14,9,"Moves can be used
regardless of Abilities."
3679,163,15,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
3680,163,15,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
3681,163,15,5,"Les talents adverses ne bloquent
pas ses capacités."
3682,163,15,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
3683,163,15,7,"Usa movimientos sin que importen
las habilidades."
3684,163,15,8,"Neutralizza le abilità che
bloccano le mosse."
3685,163,15,9,"Moves can be used on the target
regardless of its Abilities."
3686,163,15,11,"特性に　関係なく
相手に　技を　だせる。"
3687,163,16,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
3688,163,16,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
3689,163,16,5,"Les talents adverses ne bloquent
pas ses capacités."
3690,163,16,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
3691,163,16,7,"Usa movimientos sin que importen
las habilidades del objetivo."
3692,163,16,8,"Neutralizza le abilità che
bloccano le mosse."
3693,163,16,9,"Moves can be used on the target
regardless of its Abilities."
3694,163,16,11,"特性に　関係なく
相手に　技を　だせる。"
3695,164,11,5,"Les cap. spé. adverses ne
bloquent pas ses cap."
3696,164,11,9,"Moves can be used
regardless of Abilities."
3697,164,14,9,"Moves can be used
regardless of Abilities."
3698,164,15,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
3699,164,15,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
3700,164,15,5,"Les talents adverses ne bloquent
pas ses capacités."
3701,164,15,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
3702,164,15,7,"Usa movimientos sin que importen
las habilidades."
3703,164,15,8,"Neutralizza le abilità che
bloccano le mosse."
3704,164,15,9,"Moves can be used on the target
regardless of its Abilities."
3705,164,15,11,"特性に　関係なく
相手に　技を　だせる。"
3706,164,16,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
3707,164,16,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
3708,164,16,5,"Les talents adverses ne bloquent
pas ses capacités."
3709,164,16,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
3710,164,16,7,"Usa movimientos sin que importen
las habilidades del objetivo."
3711,164,16,8,"Neutralizza le abilità che
bloccano le mosse."
3712,164,16,9,"Moves can be used on the target
regardless of its Abilities."
3713,164,16,11,"特性に　関係なく
相手に　技を　だせる。"
3714,165,15,1,"みかたへの　メンタル
こうげきを　ふせぐ。"
3715,165,15,3,"같은 편으로 향하는
멘탈 공격을 막는다."
3716,165,15,5,"Protège l’équipe des attaques
limitant le choix des capacités."
3717,165,15,6,"Schützt alle Pokémon im Team
vor manchen mentalen Angriffen."
3718,165,15,7,"Protege al equipo de ataques
que impiden elegir movimientos."
3719,165,15,8,"Protegge sé e gli alleati da mosse
che limitano la scelta di attacchi."
3720,165,15,9,"Protects allies from attacks that
limit their move choices."
3721,165,15,11,"味方への　メンタル
攻撃を　防ぐ。"
3722,165,16,1," かたへの　メンタル
こうげきを　ふせぐ。"
3723,165,16,3,"같은 편으로 향하는
멘탈 공격을 막는다."
3724,165,16,5,"Protège l’équipe des attaques
limitant le choix des capacités."
3725,165,16,6,"Schützt alle Pokémon im Team
vor manchen mentalen Angriffen."
3726,165,16,7,"Protege al equipo de ataques
que impiden elegir movimientos."
3727,165,16,8,"Protegge sé e gli alleati da mosse 
che limitano la scelta di attacchi."
3728,165,16,9,"Protects allies from attacks that
limit their move choices."
3729,165,16,11,"味方への　メンタル
攻撃を　防ぐ。"
3730,166,15,1,"みかたの　くさポケモンは
のうりょくが　さがらない。"
3731,166,15,3,"같은 편의 풀타입 포켓몬은
능력이 떨어지지 않는다."
3732,166,15,5,"Empêche les alliés de type Plante
de subir des diminutions de stats."
3733,166,15,6,"Schützt Pflanzen-Pokémon
vor gesenkten Statuswerten."
3734,166,15,7,"Evita que bajen las características
de Pokémon tipo Planta aliados."
3735,166,15,8,"Evita il calo delle statistiche
degli alleati di tipo Erba."
3736,166,15,9,"Prevents lowering of ally
Grass-type Pokémon’s stats."
3737,166,15,11,"味方の　草ポケモンは
能力が　さがらない。"
3738,166,16,1," かたの　くさポケモンは
のうりょくが　さがらない。"
3739,166,16,3,"같은 편의 풀타입 포켓몬은
능력이 떨어지지 않는다."
3740,166,16,5,"Empêche les alliés de type Plante
de subir des diminutions de stats."
3741,166,16,6,"Schützt Pflanzen-Pokémon
vor gesenkten Statuswerten."
3742,166,16,7,"Evita que bajen las características
de Pokémon tipo Planta aliados."
3743,166,16,8,"Evita il calo delle statistiche
degli alleati di tipo Erba."
3744,166,16,9,"Prevents lowering of ally
Grass-type Pokémon’s stats."
3745,166,16,11,"味方の　草ポケモンは
能力が　さがらない。"
3746,167,15,1,"きのみを　たべると
ＨＰも　かいふくする。"
3747,167,15,3,"나무열매를 먹으면
HP도 회복한다."
3748,167,15,5,"Rend des PV lorsque le Pokémon
consomme une Baie."
3749,167,15,6,"Heilt beim Konsum
von Beeren KP."
3750,167,15,7,"Recupera PS al comer bayas."
3751,167,15,8,"Fa recuperare PS quando
il Pokémon mangia una bacca."
3752,167,15,9,"Restores HP as well when
the Pokémon eats a Berry."
3753,167,15,11,"きのみを　食べると
ＨＰも　回復する。"
3754,167,16,1,"きの を　たべると
ＨＰも　かいふくする。"
3755,167,16,3,"나무열매를 먹으면
HP도 회복한다."
3756,167,16,5,"Rend des PV lorsque le Pokémon
consomme une Baie."
3757,167,16,6,"Heilt beim Konsum
von Beeren KP."
3758,167,16,7,"Recupera PS al comer bayas."
3759,167,16,8,"Fa recuperare PS quando
il Pokémon mangia una bacca."
3760,167,16,9,"Restores HP as well when
the Pokémon eats a Berry."
3761,167,16,11,"きの を　食べると
ＨＰも　回復する。"
3762,168,15,1,"だした　わざと　おなじ
タイプに　へんかする。"
3763,168,15,3,"사용한 기술과 같은
타입으로 변화한다."
3764,168,15,5,"Le Pokémon prend le type de sa
dernière capacité lancée."
3765,168,15,6,"Das Pokémon nimmt bei Einsatz
einer Attacke deren Typ an."
3766,168,15,7,"Cambia su tipo al del movimiento
que acaba de usar."
3767,168,15,8,"Cambia il tipo del Pokémon in
quello della mossa usata."
3768,168,15,9,"Changes the Pokémon’s type to
the type of the move it’s using."
3769,168,15,11,"だした　技と　同じ
タイプに　変化する。"
3770,168,16,1,"だした　わざと　おなじ
タイプに　へんかする。"
3771,168,16,3,"사용한 기술과 같은
타입으로 변화한다."
3772,168,16,5,"Le Pokémon prend le type de sa
dernière capacité lancée."
3773,168,16,6,"Das Pokémon nimmt bei Einsatz
einer Attacke deren Typ an."
3774,168,16,7,"Cambia su tipo al del movimiento
que acaba de usar."
3775,168,16,8,"Cambia il tipo del Pokémon in
quello della mossa usata."
3776,168,16,9,"Changes the Pokémon’s type to
the type of the move it’s using."
3777,168,16,11,"だした　技と　同じ
タイプに　変化する。"
3778,169,15,1,"ぶつりわざの　ダメージが
はんぶんになる。"
3779,169,15,3,"물리 기술의 데미지가
절반이 된다."
3780,169,15,5,"Divise les dégâts des attaques
physiques par deux."
3781,169,15,6,"Halbiert den Schaden durch
physische Attacken."
3782,169,15,7,"Reduce a la mitad el daño
recibido por ataques físicos."
3783,169,15,8,"Dimezza il danno degli attacchi
fisici subiti."
3784,169,15,9,"Halves damage from
physical moves."
3785,169,15,11,"物理技の　ダメージが
半分になる。"
3786,169,16,1,"ぶつりわざの　ダメージが
はんぶんになる。"
3787,169,16,3,"물리 기술의 데미지가
절반이 된다."
3788,169,16,5,"Divise les dégâts des attaques
physiques par deux."
3789,169,16,6,"Halbiert den Schaden durch
physische Attacken."
3790,169,16,7,"Reduce a la mitad el daño
recibido por ataques físicos."
3791,169,16,8,"Dimezza il danno degli attacchi
fisici subiti."
3792,169,16,9,"Halves damage from
physical moves."
3793,169,16,11,"物理技の　ダメージが
半分になる。"
3794,170,15,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
3795,170,15,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
3796,170,15,5,"Les capacités volent aussi l’objet
tenu par la cible."
3797,170,15,6,"Stiehlt Items von Pokémon, die
durch Attacken getroffen wurden."
3798,170,15,7,"Roba el objeto del Pokémon al
que alcance con un movimiento."
3799,170,15,8,"Ruba lo strumento del Pokémon
su cui è stata usata una mossa."
3800,170,15,9,"The Pokémon steals the held item
of a Pokémon it hits with a move."
3801,170,15,11,"技を　当てた　相手の
道具を　奪ってしまう。"
3802,170,16,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
3803,170,16,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
3804,170,16,5,"Les capacités volent aussi l’objet
tenu par la cible."
3805,170,16,6,"Stiehlt Items von Pokémon, die
durch Attacken getroffen wurden."
3806,170,16,7,"Roba el objeto del Pokémon al
que alcance con un movimiento."
3807,170,16,8,"Ruba lo strumento del Pokémon
su cui è stata usata una mossa."
3808,170,16,9,"The Pokémon steals the held item
of a Pokémon it hits with a move."
3809,170,16,11,"技を　当てた　相手の
道具を　奪ってしまう。"
3810,171,15,1,"たまや　ばくだんに
あたらない。"
3811,171,15,3,"구슬이나 폭탄에
맞지 않는다."
3812,171,15,5,"Protège de certaines capacités
projetant des bombes, balles…"
3813,171,15,6,"Schützt das Pokémon vor
geworfenen Bomben und Kugeln."
3814,171,15,7,"No le afectan las bombas ni
algunos proyectiles."
3815,171,15,8,"Protegge da alcune mosse
a base di proiettili e bombe."
3816,171,15,9,"Protects the Pokémon from
some ball and bomb moves."
3817,171,15,11,"たまや　ばくだんに
当たらない。"
3818,171,16,1,"たまや　ばくだんに
あたらない。"
3819,171,16,3,"구슬이나 폭탄에
맞지 않는다."
3820,171,16,5,"Protège de certaines capacités
projetant des bombes, balles…"
3821,171,16,6,"Schützt das Pokémon vor
geworfenen Bomben und Kugeln."
3822,171,16,7,"No le afectan las bombas ni
algunos proyectiles."
