id,move_id,version_group_id,language_id,flavor_text
13884,578,16,3,"이상한 힘을 사용하여
같은 편을 공격하는 변화 기술을 막는다.
데미지 기술은 받는다."
13885,578,16,5,"Utilise une force mystérieuse pour protéger
l’équipe des attaques de statut. Ne protège
pas des autres capacités."
13886,578,16,6,"Schützt mit einer mysteriösen Macht seine
Mitstreiter und sich vor Status-Attacken, nicht
jedoch vor Attacken, die Schaden verursachen."
13887,578,16,7,"Usa unos misteriosos poderes para protegerse a sí 
mismo y a sus aliados de ataques de estado, pero
no de otro tipo de ataques."
13888,578,16,8,"Grazie a un misterioso potere, protegge chi la usa
e gli alleati dalle mosse di stato. È tuttavia
inefficace contro mosse che infliggono danni."
13889,578,16,9,"The user protects itself and its allies from
status moves with a mysterious power.
This does not stop moves that do damage."
13890,578,16,11,"不思議な　力を　使って
味方への　変化技を　防ぐ。
ダメージ技は　受けてしまう。"
13891,579,15,1,"ふしぎな　ちからを　つかって
ばにいる　くさタイプの　ポケモン
ぜんいんの　ぼうぎょを　あげる。"
13892,579,15,3,"이상한 힘을 사용하여
배틀에 나와있는 모든
풀타입 포켓몬의 방어를 올린다."
13893,579,15,5,"Grâce à une force mystérieuse, la Défense de tous
les Pokémon Plante au combat augmente."
13894,579,15,6,"Erhöht mit einer mysteriösen Macht die
Verteidigung aller am Kampf beteiligten
Pflanzen-Pokémon."
13895,579,15,7,"Aumenta la Defensa de todos los Pokémon de tipo
Planta que hay en el combate usando unos
misteriosos poderes."
13896,579,15,8,"Grazie a un misterioso potere, aumenta la Difesa
di tutti i Pokémon di tipo Erba presenti in campo."
13897,579,15,9,"The user raises the Defense stat
of all Grass-type Pokémon in battle
with a mysterious power."
13898,579,15,11,"不思議な　力を　使って
場にいる　くさタイプの　ポケモン
全員の　防御を　あげる。"
13899,579,16,1,"ふしぎな　ちからを　つかって
ばにいる　くさタイプの　ポケモン
ぜんいんの　ぼうぎょを　あげる。"
13900,579,16,3,"이상한 힘을 사용하여
배틀에 나와 있는 모든
풀타입 포켓몬의 방어를 올린다."
13901,579,16,5,"Grâce à une force mystérieuse, la Défense de tous
les Pokémon Plante au combat augmente."
13902,579,16,6,"Erhöht mit einer mysteriösen Macht die
Verteidigung aller am Kampf beteiligten
Pflanzen-Pokémon."
13903,579,16,7,"Aumenta la Defensa de todos los Pokémon de tipo 
Planta que hay en el combate usando unos
misteriosos poderes."
13904,579,16,8,"Grazie a un misterioso potere, aumenta la Difesa
di tutti i Pokémon di tipo Erba presenti in campo."
13905,579,16,9,"The user raises the Defense stat
of all Grass-type Pokémon in battle
with a mysterious power."
13906,579,16,11,"不思議な　力を　使って
場にいる　くさタイプの　ポケモン
全員の　防御を　あげる。"
13907,580,15,1,"５ターンの　あいだ　あしもとを
グラスフィールドにする。　じめんにいる
ポケモンは　まいターン　かいふくする。"
13908,580,15,3,"5턴 동안 발밑을
그래스필드로 만든다. 땅에 있는
포켓몬은 매 턴 회복한다."
13909,580,15,5,"Pendant cinq tours, le terrain aux pieds du lanceur
se transforme en gazon. Les Pokémon au sol
récupèrent des PV à chaque tour."
13910,580,15,6,"Verwandelt den Untergrund fünf Runden lang
in ein Grasfeld und heilt in jeder neuen Runde
alle Pokémon, die den Boden berühren."
13911,580,15,7,"Convierte el terreno de combate en un campo de
hierba durante cinco turnos. Los Pokémon que
estén en el suelo recuperan PS en cada turno."
13912,580,15,8,"Per cinque turni trasforma il terreno di lotta
in un campo erboso, facendo recuperare PS
ai Pokémon a terra in ogni turno."
13913,580,15,9,"The user turns the ground under everyone’s feet
to grass for five turns. This restores the HP of
Pokémon on the ground a little every turn."
13914,580,15,11,"５ターンの　あいだ　足元を
グラスフィールドにする。地面にいる
ポケモンは　毎ターン　回復する。"
13915,580,16,1,"５ターンの　あいだ　あしもとを
グラスフィールドにする。　じめんにいる
ポケモンは　まいターン　かいふくする。"
13916,580,16,3,"5턴 동안 발밑을
그래스필드로 만든다. 땅에 있는
포켓몬은 매 턴 회복한다."
13917,580,16,5,"Pendant cinq tours, le terrain aux pieds du lanceur
se transforme en gazon. Les Pokémon au sol
récupèrent des PV à chaque tour."
13918,580,16,6,"Verwandelt den Untergrund fünf Runden lang
in ein Grasfeld und heilt in jeder neuen Runde
alle Pokémon, die den Boden berühren."
13919,580,16,7,"Convierte el terreno de combate en un campo de 
hierba durante cinco turnos. Los Pokémon que
estén en el suelo recuperan PS en cada turno."
13920,580,16,8,"Per cinque turni trasforma il terreno di lotta
in un campo erboso, facendo recuperare PS
ai Pokémon a terra in ogni turno."
13921,580,16,9,"The user turns the ground under everyone’s feet
to grass for five turns. This restores the HP of
Pokémon on the ground a little every turn."
13922,580,16,11,"５ターンの　あいだ　足元を
グラスフィールドにする。地面にいる
ポケモンは　毎ターン　回復する。"
13923,581,15,1,"５ターンの　あいだ　あしもとを
ミストフィールドにする。　じめんにいると
じょうたいいじょうに　ならない。"
13924,581,15,3,"5턴 동안 발밑을
미스트필드로 만든다. 땅에 있으면
상태 이상이 되지 않는다."
13925,581,15,5,"Pendant cinq tours, le terrain aux pieds du lanceur
se couvre de brume. Les Pokémon au sol ne
peuvent pas subir d’altération de statut."
13926,581,15,6,"Verwandelt den Untergrund fünf Runden lang
in ein Nebelfeld und schützt alle Pokémon,
die den Boden berühren, vor Statusproblemen."
13927,581,15,7,"Cubre de niebla el terreno de combate durante
cinco turnos. Los Pokémon que estén en el suelo
no se ven afectados por cambios de estado."
13928,581,15,8,"Per cinque turni trasforma il terreno di lotta
in un campo nebbioso, impedendo ai Pokémon
a terra di essere colpiti da problemi di stato."
13929,581,15,9,"The user covers the ground under everyone’s feet
with mist for five turns. This protects Pokémon
on the ground from status conditions."
13930,581,15,11,"５ターンの　あいだ　足元を
ミストフィールドにする。地面にいると
状態異常に　ならない。"
13931,581,16,1,"５ターンの　あいだ　あしもとを
ミストフィールドにする。　じめんにいると
じょうたいいじょうに　ならない。"
13932,581,16,3,"5턴 동안 발밑을
미스트필드로 만든다. 땅에 있으면
상태 이상이 되지 않는다."
13933,581,16,5,"Pendant cinq tours, le terrain aux pieds du lanceur
se couvre de brume. Les Pokémon au sol ne
peuvent pas subir d’altération de statut."
13934,581,16,6,"Verwandelt den Untergrund fünf Runden lang
in ein Nebelfeld und schützt alle Pokémon,
die den Boden berühren, vor Statusproblemen."
13935,581,16,7,"Cubre de niebla el terreno de combate durante
cinco turnos. Los Pokémon que estén en el suelo 
no se ven afectados por cambios de estado."
13936,581,16,8,"Per cinque turni trasforma il terreno di lotta
in un campo nebbioso, impedendo ai Pokémon
a terra di essere colpiti da problemi di stato."
13937,581,16,9,"The user covers the ground under everyone’s feet
with mist for five turns. This protects Pokémon
on the ground from status conditions."
13938,581,16,11,"５ターンの　あいだ　足元を
ミストフィールドにする。地面にいると
状態異常に　ならない。"
13939,582,15,1,"あいてが　わざを　だすまえに
そうでん　すると　そのターン
あいての　わざは　でんきタイプになる。"
13940,582,15,3,"상대가 기술을 쓰기 전에
송전하면 그 턴에 상대가
사용하는 기술은 전기타입이 된다."
13941,582,15,5,"Si le lanceur attaque avant l’ennemi, les capacités
de ce dernier seront de type Électrik jusqu’à la fin
du tour."
13942,582,15,6,"Kommt die Attacke zum Einsatz, bevor das Ziel
seine Attacke ausführt, nimmt diese für die Dauer
dieser Runde den Typ Elektro an."
13943,582,15,7,"Si el Pokémon objetivo queda electrificado antes
de usar un movimiento, este será de tipo Eléctrico."
13944,582,15,8,"Se si contagia il bersaglio prima che usi la sua mossa,
per quel turno le sue mosse saranno di tipo Elettro."
13945,582,15,9,"If the target is electrified before it uses
a move during that turn, the target’s
move becomes Electric type."
13946,582,15,11,"相手が　技を　だす前に
そうでん　すると　そのターン
相手の　技は　でんきタイプになる。"
13947,582,16,1,"あいてが　わざを　だすまえに
そうでん　すると　そのターン
あいての　わざは　でんきタイプになる。"
13948,582,16,3,"상대가 기술을 쓰기 전에
송전하면 그 턴에 상대가
사용하는 기술은 전기타입이 된다."
13949,582,16,5,"Si le lanceur attaque avant la cible, les capacités
de celle-ci seront de type Électrik jusqu’à la fin
du tour."
13950,582,16,6,"Kommt die Attacke zum Einsatz, bevor das Ziel
seine Attacke ausführt, nimmt diese für die Dauer
dieser Runde den Typ Elektro an."
13951,582,16,7,"Si el Pokémon objetivo queda electrificado antes de 
usar un movimiento, este será de tipo Eléctrico."
13952,582,16,8,"Se si contagia il bersaglio prima che usi la sua mossa, 
per quel turno le sue mosse saranno di tipo Elettro."
13953,582,16,9,"If the target is electrified before it uses
a move during that turn, the target’s
move becomes Electric type."
13954,582,16,11,"相手が　技を　だす前に
そうでん　すると　そのターン
相手の　技は　でんきタイプになる。"
13955,583,15,1,"あいてに　じゃれついて
こうげきする。　あいての
こうげきを　さげる　ことがある。"
13956,583,15,3,"상대에게 치근거리며
공격한다. 상대의
공격을 떨어뜨릴 때가 있다."
13957,583,15,5,"Attaque l’ennemi avec un câlin.
Peut diminuer son Attaque."
13958,583,15,6,"Der Anwender knuddelt das Ziel und greift es an.
Gelegentlich sinkt dabei auch dessen
Angriffs-Wert."
13959,583,15,7,"El Pokémon que lo usa le hace cucamonas al
objetivo y lo ataca. Puede disminuir el Ataque
del objetivo."
13960,583,15,8,"Chi la usa attacca il bersaglio con delle carinerie.
Può anche ridurne l’Attacco."
13961,583,15,9,"The user plays rough with the target
and attacks it. This may also lower
the target’s Attack stat."
13962,583,15,11,"相手に　じゃれついて
攻撃する。　相手の
攻撃を　さげる　ことがある。"
13963,583,16,1,"あいてに　じゃれついて
こうげきする。　あいての
こうげきを　さげる　ことがある。"
13964,583,16,3,"상대에게 치근거리며
공격한다. 상대의
공격을 떨어뜨릴 때가 있다."
13965,583,16,5,"Attaque l’ennemi avec un câlin.
Peut diminuer son Attaque."
13966,583,16,6,"Der Anwender knuddelt das Ziel und greift es an.
Gelegentlich sinkt dabei auch dessen
Angriffs-Wert."
13967,583,16,7,"El Pokémon que lo usa le hace cucamonas al 
objetivo y lo ataca. Puede disminuir el Ataque
del objetivo."
13968,583,16,8,"Chi la usa attacca il bersaglio con delle carinerie.
Può anche ridurne l’Attacco."
13969,583,16,9,"The user plays rough with the target
and attacks it. This may also lower
the target’s Attack stat."
13970,583,16,11,"相手に　じゃれついて
攻撃する。　相手の
攻撃を　さげる　ことがある。"
13971,584,15,1,"ようせいのかぜを　おこし
あいてに　ふきつけて　こうげきする。
"
13972,584,15,3,"요정의 바람을 일으켜
상대에게 몰아쳐서 공격한다."
13973,584,15,5,"Déchaîne un vent magique qui cingle l’ennemi."
13974,584,15,6,"Lässt eine Feenbrise aufkommen, die das Ziel
erfasst und ihm Schaden zufügt."
13975,584,15,7,"El Pokémon que lo usa desata un vendaval feérico
que arremete contra el objetivo."
13976,584,15,8,"Chi la usa solleva un vento fatato che investe
il bersaglio."
13977,584,15,9,"The user stirs up a fairy wind
and strikes the target with it."
13978,584,15,11,"ようせいのかぜを　起こし
相手に　吹きつけて　攻撃する。
"
13979,584,16,1,"ようせいのかぜを　おこし
あいてに　ふきつけて　こうげきする。
"
13980,584,16,3,"요정의 바람을 일으켜
상대에게 몰아쳐서 공격한다."
13981,584,16,5,"Déchaîne un vent magique qui cingle l’ennemi."
13982,584,16,6,"Lässt eine Feenbrise aufkommen, die das Ziel
erfasst und ihm Schaden zufügt."
13983,584,16,7,"El Pokémon que lo usa desata un vendaval feérico 
que arremete contra el objetivo."
13984,584,16,8,"Chi la usa solleva un vento fatato che investe
il bersaglio."
13985,584,16,9,"The user stirs up a fairy wind
and strikes the target with it."
13986,584,16,11,"ようせいのかぜを　起こし
相手に　吹きつけて　攻撃する。
"
13987,585,15,1,"つきの　パワーを　かりて
あいてを　こうげきする。　あいての
とくこうを　さげる　ことがある。"
13988,585,15,3,"달의 파워를 빌려서
상대를 공격한다. 상대의
특수공격을 떨어뜨릴 때가 있다."
13989,585,15,5,"Attaque l’ennemi grâce au pouvoir de la lune.
Peut diminuer son Attaque Spéciale."
13990,585,15,6,"Der Anwender macht sich die Kraft des Mondes
zunutze, um anzugreifen. Gelegentlich wird dabei
der Spezial-Angriff des Zieles gesenkt."
13991,585,15,7,"Invoca el poder de la luna para atacar al objetivo.
Puede disminuir el Ataque Especial del objetivo."
13992,585,15,8,"Chi la usa sfrutta il potere della luna per attaccare
il bersaglio. Può anche ridurne l’Attacco Speciale."
13993,585,15,9,"Borrowing the power of the moon,
the user attacks the target.
This may also lower the target’s Sp. Atk stat."
13994,585,15,11,"月の　パワーを　かりて
相手を　攻撃する。　相手の
特攻を　さげる　ことがある。"
13995,585,16,1,"つきの　パワーを　かりて
あいてを　こうげきする。　あいての
とくこうを　さげる　ことがある。"
13996,585,16,3,"달의 파워를 빌려서
상대를 공격한다. 상대의
특수공격을 떨어뜨릴 때가 있다."
13997,585,16,5,"Attaque l’ennemi grâce au pouvoir de la lune.
Peut diminuer son Attaque Spéciale."
13998,585,16,6,"Der Anwender macht sich die Kraft des Mondes
zunutze, um anzugreifen. Gelegentlich wird dabei
der Spezial-Angriff des Zieles gesenkt."
13999,585,16,7,"Invoca el poder de la luna para atacar al objetivo. 
Puede disminuir el Ataque Especial del objetivo."
14000,585,16,8,"Chi la usa sfrutta il potere della luna per attaccare
il bersaglio. Può anche ridurne l’Attacco Speciale."
14001,585,16,9,"Borrowing the power of the moon,
the user attacks the target.
This may also lower the target’s Sp. Atk stat."
14002,585,16,11,"月の　パワーを　かりて
相手を　攻撃する。　相手の
特攻を　さげる　ことがある。"
14003,586,15,1,"すさまじい　ばくおんの
はかいりょくに　よって
まわりに　いるものを　こうげきする。"
14004,586,15,3,"무시무시한 폭음의
파괴력으로
주위에 있는 포켓몬을 공격한다."
14005,586,15,5,"Attaque les Pokémon alentour grâce à une onde
sonore assourdissante qui détruit tout sur son
passage."
14006,586,15,6,"Der Anwender greift alle Pokémon in der
Umgebung mit einem gewaltigen Knall an."
14007,586,15,7,"Ataca a todos los Pokémon a su alrededor con
una potentísima onda sonora."
14008,586,15,8,"Colpisce i Pokémon che ha intorno
con la forza di un boato distruttivo."
14009,586,15,9,"The user attacks everything around it
with the destructive power of a terrible,
explosive sound."
14010,586,15,11,"すさまじい　爆音の
破壊力に　よって
周りに　いるものを　攻撃する。"
14011,586,16,1,"すさまじい　ばくおんの
はかいりょくに　よって
まわりに　いるものを　こうげきする。"
14012,586,16,3,"무시무시한 폭음의
파괴력으로
주위에 있는 포켓몬을 공격한다."
14013,586,16,5,"Attaque les Pokémon alentour grâce à une onde
sonore assourdissante qui détruit tout sur son
passage."
14014,586,16,6,"Der Anwender greift alle Pokémon in der
Umgebung mit einem gewaltigen Knall an."
14015,586,16,7,"Ataca a todos los Pokémon a su alrededor con una 
potentísima onda sonora."
14016,586,16,8,"Colpisce i Pokémon che ha intorno
con la forza di un boato distruttivo."
14017,586,16,9,"The user attacks everything around it
with the destructive power of a terrible,
explosive sound."
14018,586,16,11,"すさまじい　爆音の
破壊力に　よって
周りに　いるものを　攻撃する。"
14019,587,15,1,"ロックを　かけることによって
つぎのターン　すべての
ポケモンを　にげられなくする。"
14020,587,15,3,"록을 걸어
다음 턴의 모든 포켓몬을
도망가지 못하게 한다."
14021,587,15,5,"Des chaînes entourent la zone de combat,
empêchant tous les Pokémon de fuir au
prochain tour."
14022,587,15,6,"Der Anwender sperrt alle Pokémon ein und hindert
sie damit in der nächsten Runde an der Flucht."
14023,587,15,7,"Consigue que ningún Pokémon pueda huir en el
siguiente turno echando un cerrojo."
14024,587,15,8,"Impone un blocco al terreno di lotta che nel turno
successivo impedisce a tutti i Pokémon di fuggire."
14025,587,15,9,"By locking down the battlefield,
the user keeps all Pokémon from
fleeing during the next turn."
14026,587,15,11,"ロックを　かけることによって
次のターン　すべての
ポケモンを　逃げられなくする。"
14027,587,16,1,"ロックを　かけることによって
つぎのターン　すべての
ポケモンを　にげられなくする。"
14028,587,16,3,"록을 걸어
다음 턴의 모든 포켓몬을
도망가지 못하게 한다."
14029,587,16,5,"Des chaînes entourent la zone de combat,
empêchant tous les Pokémon de fuir au
prochain tour."
14030,587,16,6,"Der Anwender sperrt alle Pokémon ein und hindert
sie damit in der nächsten Runde an der Flucht."
14031,587,16,7,"Consigue que ningún Pokémon pueda huir en el 
siguiente turno echando un cerrojo."
14032,587,16,8,"Impone un blocco al terreno di lotta che nel turno
successivo impedisce a tutti i Pokémon di fuggire."
14033,587,16,9,"By locking down the battlefield,
the user keeps all Pokémon from
fleeing during the next turn."
14034,587,16,11,"ロックを　かけることによって
次のターン　すべての
ポケモンを　逃げられなくする。"
14035,588,15,1,"あいての　こうげきを　ふせぐと　どうじに
ぼうぎょたいせいになる。　ふれた
あいての　こうげきを　がくっと　さげる。"
14036,588,15,3,"상대의 공격을 막음과 동시에
방어 태세를 갖춘다. 접촉한
상대의 공격을 크게 떨어뜨린다."
14037,588,15,5,"Prend une posture défensive pour bloquer les
dégâts. Diminue fortement l’Attaque de tout
Pokémon qui entre en contact avec le lanceur."
14038,588,15,6,"Der Anwender weicht dem gegnerischen Angriff
aus und geht in die Defensive. Berührt ihn nun ein
Pokémon, sinkt der Angriffs-Wert dieses Gegners."
14039,588,15,7,"Asume una estrategia defensiva a la par que
se protege de cualquier daño. Disminuye mucho
el Ataque de cualquier Pokémon que lo toque."
14040,588,15,8,"Chi la usa si protegge, assumendo una posizione
di difesa e riducendo di molto l’Attacco di nemici o
alleati con cui entra in contatto."
14041,588,15,9,"The user takes a defensive stance while it protects
itself from damage. It also harshly lowers the Attack
stat of any attacker who makes direct contact."
14042,588,15,11,"相手の　攻撃を　防ぐと　同時に
防御態勢になる。　触れた
相手の　攻撃を　がくっと　さげる。"
14043,588,16,1,"あいての　こうげきを　ふせぐと　どうじに
ぼうぎょたいせいになる。　ふれた
あいての　こうげきを　がくっと　さげる。"
14044,588,16,3,"상대의 공격을 막음과 동시에
방어 태세를 갖춘다. 접촉한
상대의 공격을 크게 떨어뜨린다."
14045,588,16,5,"Prend une posture défensive pour bloquer les
dégâts. Diminue fortement l’Attaque de tout
Pokémon qui entre en contact avec le lanceur."
14046,588,16,6,"Der Anwender geht in die Defensive und wird
vor Angriffen geschützt. Berührt ihn nun ein
Pokémon, sinkt dessen Angriffs-Wert stark."
14047,588,16,7,"Asume una estrategia defensiva a la par que se 
protege de cualquier daño. Disminuye mucho 
el Ataque de cualquier Pokémon que lo toque."
14048,588,16,8,"Chi la usa si protegge, assumendo una posizione
di difesa e riducendo di molto l’Attacco di nemici
o alleati con cui entra in contatto."
14049,588,16,9,"The user takes a defensive stance while it protects
itself from damage. It also harshly lowers the Attack
stat of any attacker who makes direct contact."
14050,588,16,11,"相手の　攻撃を　防ぐと　同時に
防御態勢になる。　触れた
相手の　攻撃を　がくっと　さげる。"
14051,589,15,1,"あいてと　なかよくなって
たたかう　きりょくを　うしなわせ
あいての　こうげきを　さげる。"
14052,589,15,3,"상대와 친해져서
싸울 마음을 잃게 하여
상대의 공격을 떨어뜨린다."
14053,589,15,5,"L’ennemi se lie d’amitié avec le lanceur et perd
sa combativité, diminuant son Attaque."
14054,589,15,6,"Der Anwender schließt mit dem Ziel Freundschaft
und nimmt ihm seine Angriffslust. Der Angriffs-Wert
des Zieles sinkt."
14055,589,15,7,"Se hace amigo de su oponente y consigue que a
este se le quiten las ganas de combatir. Además,
reduce su Ataque."
14056,589,15,8,"Chi la usa diventa amico del bersaglio,
rabbonendolo e riducendone così l’Attacco."
14057,589,15,9,"The user and the target become friends,
and the target loses its will to fight.
This lowers the target’s Attack stat."
14058,589,15,11,"相手と　仲良くなって
戦う　気力を　失わせ
相手の　攻撃を　さげる。"
14059,589,16,1,"あいてと　なかよくなって
たたかう　きりょくを　うしなわせ
あいての　こうげきを　さげる。"
14060,589,16,3,"상대와 친해져서
싸울 마음을 잃게 하여
상대의 공격을 떨어뜨린다."
14061,589,16,5,"L’ennemi se lie d’amitié avec le lanceur et perd
sa combativité, diminuant son Attaque."
14062,589,16,6,"Der Anwender schließt mit dem Ziel Freundschaft
und nimmt ihm seine Angriffslust. Der Angriffs-Wert
des Zieles sinkt."
14063,589,16,7,"Se hace amigo de su oponente y consigue que a 
este se le quiten las ganas de combatir. Además, 
reduce su Ataque."
14064,589,16,8,"Chi la usa diventa amico del bersaglio,
rabbonendolo e riducendone così l’Attacco."
14065,589,16,9,"The user and the target become friends,
and the target loses its will to fight.
This lowers the target’s Attack stat."
14066,589,16,11,"相手と　仲良くなって
戦う　気力を　失わせ
相手の　攻撃を　さげる。"
14067,590,15,1,"ないしょばなしを　することで　あいての
しゅうちゅうりょくを　うしなわせ
あいての　とくこうを　さげる。"
14068,590,15,3,"비밀 이야기를 하면서 상대의
집중력을 잃게 하여
상대의 특수공격을 떨어뜨린다."
14069,590,15,5,"Dévoile des secrets à l’ennemi qui perd sa
concentration et voit son Attaque Spéciale
diminuer."
14070,590,15,6,"Der Anwender vertraut dem Ziel ein Geheimnis an
und stört auf diese Weise seine Konzentration.
Der Spezial-Angriff des Zieles sinkt."
14071,590,15,7,"Hace que el objetivo pierda la concentración
contándole un secreto. Disminuye el Ataque
Especial del oponente."
14072,590,15,8,"Chi la usa svela dei segreti al bersaglio,
distraendolo e riducendone l’Attacco Speciale."
14073,590,15,9,"The user tells the target a secret, and the target
loses its ability to concentrate. This lowers
the target’s Sp. Atk stat."
14074,590,15,11,"ないしょばなしを　することで　相手の
集中力を　失わせ
相手の　特攻を　さげる。"
14075,590,16,1,"ないしょばなしを　することで　あいての
しゅうちゅうりょくを　うしなわせ
あいての　とくこうを　さげる。"
14076,590,16,3,"비밀 이야기를 하면서 상대의
집중력을 잃게 하여
상대의 특수공격을 떨어뜨린다."
14077,590,16,5,"Dévoile des secrets à l’ennemi qui perd sa
concentration et voit son Attaque Spéciale
diminuer."
14078,590,16,6,"Der Anwender vertraut dem Ziel ein Geheimnis an
und stört auf diese Weise seine Konzentration.
Der Spezial-Angriff des Zieles sinkt."
14079,590,16,7,"Hace que el objetivo pierda la concentración 
contándole un secreto. Disminuye el Ataque
Especial del oponente."
14080,590,16,8,"Chi la usa svela dei segreti al bersaglio,
distraendolo e riducendone l’Attacco Speciale."
14081,590,16,9,"The user tells the target a secret, and the target
loses its ability to concentrate. This lowers
the target’s Sp. Atk stat."
14082,590,16,11,"ないしょばなしを　することで　相手の
集中力を　失わせ
相手の　特攻を　さげる。"
14083,591,15,1,"ダイヤの　あらしを　まきおこし
ダメージを　あたえる。　じぶんの
ぼうぎょを　あげることが　ある。"
14084,591,15,3,"다이아 폭풍을 일으켜
데미지를 준다. 자신의
방어를 올릴 때가 있다."
14085,591,15,5,"Provoque une tempête de diamants qui
inflige des dégâts. Peut augmenter la Défense
du lanceur."
14086,591,15,6,"Der Anwender beschwört einen zerstörerischen
Diamantsturm herauf. Kann die Verteidigung des
Anwenders erhöhen."
14087,591,15,7,"Desata un devastador vendaval de diamantes
para dañar a los oponentes. Puede aumentar
la Defensa del usuario."
14088,591,15,8,"Colpisce i nemici che ha intorno con una tempesta
di diamanti. Può anche aumentare la Difesa di chi
la usa."
14089,591,15,9,"The user whips up a storm of diamonds
to damage opposing Pokémon. This may
also raise the user’s Defense stat."
14090,591,15,11,"ダイヤの　嵐を　巻き起こし
ダメージを　与える。　自分の
防御を　あげることが　ある。"
14091,591,16,1,"ダイヤの　あらしを　まきおこし
ダメージを　あたえる。　じぶんの
ぼうぎょを　あげることが　ある。"
14092,591,16,3,"다이아 폭풍을 일으켜
데미지를 준다. 자신의
방어를 올릴 때가 있다."
14093,591,16,5,"Provoque une tempête de diamants qui
inflige des dégâts. Peut augmenter la Défense
du lanceur."
14094,591,16,6,"Der Anwender beschwört einen zerstörerischen
Diamantsturm herauf. Kann die Verteidigung des
Anwenders erhöhen."
14095,591,16,7,"Desata un devastador vendaval de diamantes para 
dañar a los oponentes. Puede aumentar la Defensa 
del usuario."
14096,591,16,8,"Colpisce i nemici che ha intorno con una tempesta
di diamanti. Può anche aumentare la Difesa di chi
la usa."
14097,591,16,9,"The user whips up a storm of diamonds
to damage opposing Pokémon. This may
also raise the user’s Defense stat."
14098,591,16,11,"ダイヤの　嵐を　巻き起こし
ダメージを　与える。　自分の
防御を　あげることが　ある。"
14099,592,15,1,"ものすごく　あつい　じょうきを
あいてに　あびせる。
あいては　やけどする　ことがある。"
14100,592,15,3,"상대에게 굉장히 뜨거운
증기를 뿜는다.
상대는 화상을 입기도 한다."
14101,592,15,5,"Plonge l’ennemi dans une chaleur étouffante.
Peut le brûler."
14102,592,15,6,"Der Anwender feuert einen siedend heißen
Dampfschwall auf das Ziel ab. Dieses kann
dabei Verbrennungen erleiden."
14103,592,15,7,"Envuelve al Pokémon oponente con vapor
extremadamente caliente que puede llegar a
quemarlo."
14104,592,15,8,"Travolge il bersaglio con un’ondata di vapore
rovente che può anche scottarlo."
14105,592,15,9,"The user immerses the target in superheated steam.
This may also leave the target with a burn."
14106,592,15,11,"ものすごく　熱い　蒸気を
相手に　浴びせる。
相手は　やけどする　ことがある。"
14107,592,16,1,"ものすごく　あつい　じょうきを
あいてに　あびせる。
あいては　やけどする　ことがある。"
14108,592,16,3,"상대에게 굉장히 뜨거운
증기를 뿜는다.
상대는 화상을 입기도 한다."
14109,592,16,5,"Plonge l’ennemi dans une chaleur étouffante.
Peut le brûler."
14110,592,16,6,"Der Anwender feuert einen siedend heißen
Dampfschwall auf das Ziel ab. Dieses kann
dabei Verbrennungen erleiden."
14111,592,16,7,"Envuelve al Pokémon oponente con vapor
extremadamente caliente que puede llegar a
quemarlo."
14112,592,16,8,"Travolge il bersaglio con un’ondata di vapore
rovente che può anche scottarlo."
14113,592,16,9,"The user immerses the target in superheated steam.
This may also leave the target with a burn."
14114,592,16,11,"ものすごく　熱い　蒸気を
相手に　浴びせる。
相手は　やけどする　ことがある。"
14115,593,15,1,"いじげんホールで　とつぜん　あいての
まよこに　あらわれ　こうげきする。
まもるや　みきりも　むし　できる。"
14116,593,15,3,"다른차원홀로 갑자기 상대
바로 옆에 나타나 공격한다.
방어나 판별도 무시할 수 있다."
14117,593,15,5,"Crée une faille dimensionnelle pour attaquer
soudainement l’ennemi de côté. Ignore même
Abri ou Détection."
14118,593,15,6,"Der Anwender positioniert sich mithilfe eines
Dimensionslochs direkt neben dem Ziel und
durchbricht selbst Schutzschild und Scanner."
14119,593,15,7,"El usuario aparece junto a su objetivo usando un
agujero interdimensional y le asesta un golpe que
no puede esquivarse con Protección ni Detección."
14120,593,15,8,"Chi la usa, sfrutta un passaggio interdimensionale
per comparire a fianco del bersaglio e colpirlo,
eludendo mosse come Protezione e Individua."
14121,593,15,9,"Using a hyperspace hole, the user appears
right next to the target and strikes. This
also hits a target using Protect or Detect."
14122,593,15,11,"異次元ホールで　突然　相手の
真横に　現れ　攻撃する。
まもるや　みきりも　無視　できる。"
14123,593,16,1,"いじげんホールで　とつぜん　あいての
まよこに　あらわれ　こうげきする。
まもるや　 きりも　むし　できる。"
14124,593,16,3,"다른차원홀로 갑자기 상대
바로 옆에 나타나 공격한다.
방어나 판별도 무시할 수 있다."
14125,593,16,5,"Crée une faille dimensionnelle pour attaquer
soudainement l’ennemi de côté. Ignore même
Abri ou Détection."
14126,593,16,6,"Der Anwender positioniert sich mithilfe eines
Dimensionslochs direkt neben dem Ziel und
durchbricht selbst Schutzschild und Scanner."
14127,593,16,7,"El usuario aparece junto a su objetivo usando un 
agujero interdimensional y le asesta un golpe que 
no puede esquivarse con Protección ni Detección. "
14128,593,16,8,"Chi la usa, sfrutta un passaggio interdimensionale
per comparire a fianco del bersaglio e colpirlo,
eludendo mosse come Protezione e Individua."
14129,593,16,9,"Using a hyperspace hole, the user appears
right next to the target and strikes. This
also hits a target using Protect or Detect."
