id,pokemon_species_id,local_language_id,name,genus
2483,276,8,Taillow,Rondinella
2484,276,9,Taillow,"Tiny Swallow"
2485,277,1,オオスバメ,ツバメ
2486,277,2,Ohsubame,
2487,277,3,스왈로,제비
2488,277,4,大王燕,
2489,277,5,Hélédelle,Hirondelle
2490,277,6,Schwalboss,Schwalbe
2491,277,7,Swellow,Buche
2492,277,8,Swellow,Rondine
2493,277,9,Swellow,Swallow
2494,278,1,キャモメ,うみねこ
2495,278,2,Camome,
2496,278,3,갈모매,괭이갈매기
2497,278,4,長翅鷗,
2498,278,5,Goélise,Mouette
2499,278,6,Wingull,Seemöwe
2500,278,7,Wingull,Gaviota
2501,278,8,Wingull,Gabbiano
2502,278,9,Wingull,Seagull
2503,279,1,ペリッパー,みずどり
2504,279,2,Pelipper,
2505,279,3,패리퍼,물새
2506,279,4,大嘴鷗,
2507,279,5,Bekipan,Oiseaudo
2508,279,6,Pelipper,Wasservogel
2509,279,7,Pelipper,"Ave Agua"
2510,279,8,Pelipper,Alacquatico
2511,279,9,Pelipper,"Water Bird"
2512,280,1,ラルトス,きもち
2513,280,2,Ralts,
2514,280,3,랄토스,느낌
2515,280,4,拉魯拉絲,
2516,280,5,Tarsal,Sentiment
2517,280,6,Trasla,Gefühl
2518,280,7,Ralts,Sensible
2519,280,8,Ralts,Sensazione
2520,280,9,Ralts,Feeling
2521,281,1,キルリア,かんじょう
2522,281,2,Kirlia,
2523,281,3,킬리아,감정
2524,281,4,奇魯莉安,
2525,281,5,Kirlia,Émotion
2526,281,6,Kirlia,Emotion
2527,281,7,Kirlia,Sensorio
2528,281,8,Kirlia,Emozione
2529,281,9,Kirlia,Emotion
2530,282,1,サーナイト,ほうよう
2531,282,2,Sirnight,
2532,282,3,가디안,포용
2533,282,4,沙奈朵,
2534,282,5,Gardevoir,Étreinte
2535,282,6,Guardevoir,Umarmung
2536,282,7,Gardevoir,Envolvente
2537,282,8,Gardevoir,Abbraccio
2538,282,9,Gardevoir,Embrace
2539,283,1,アメタマ,あめんぼ
2540,283,2,Ametama,
2541,283,3,비구술,소금쟁이
2542,283,4,溜溜糖球,
2543,283,5,Arakdo,Maresurfeur
2544,283,6,Gehweiher,Wassergeher
2545,283,7,Surskit,Zapatero
2546,283,8,Surskit,Sfiorapozze
2547,283,9,Surskit,"Pond Skater"
2548,284,1,アメモース,めだま
2549,284,2,Amemoth,
2550,284,3,비나방,안구
2551,284,4,雨翅蛾,
2552,284,5,Maskadra,"Boule Œil"
2553,284,6,Maskeregen,Auge
2554,284,7,Masquerain,Globocular
2555,284,8,Masquerain,Occhi
2556,284,9,Masquerain,Eyeball
2557,285,1,キノココ,きのこ
2558,285,2,Kinococo,
2559,285,3,버섯꼬,버섯
2560,285,4,蘑蘑菇,
2561,285,5,Balignon,Champignon
2562,285,6,Knilz,Pilz
2563,285,7,Shroomish,Hongo
2564,285,8,Shroomish,Fungo
2565,285,9,Shroomish,Mushroom
2566,286,1,キノガッサ,きのこ
2567,286,2,Kinogassa,
2568,286,3,버섯모,버섯
2569,286,4,斗笠菇,
2570,286,5,Chapignon,Champignon
2571,286,6,Kapilz,Pilz
2572,286,7,Breloom,Hongo
2573,286,8,Breloom,Fungo
2574,286,9,Breloom,Mushroom
2575,287,1,ナマケロ,なまけもの
2576,287,2,Namakero,
2577,287,3,게을로,게으름뱅이
2578,287,4,懶人翁,
2579,287,5,Parecool,Flâneur
2580,287,6,Bummelz,Faulpelz
2581,287,7,Slakoth,Gandul
2582,287,8,Slakoth,Ozioso
2583,287,9,Slakoth,Slacker
2584,288,1,ヤルキモノ,あばれザル
2585,288,2,Yarukimono,
2586,288,3,발바로,성난원숭이
2587,288,4,過動猿,
2588,288,5,Vigoroth,Turbusinge
2589,288,6,Muntier,Wildaffe
2590,288,7,Vigoroth,"Mono Feroz"
2591,288,8,Vigoroth,Indocile
2592,288,9,Vigoroth,"Wild Monkey"
2593,289,1,ケッキング,ものぐさ
2594,289,2,Kekking,
2595,289,3,게을킹,나태함
2596,289,4,請假王,
2597,289,5,Monaflèmit,Fainéant
2598,289,6,Letarking,Müßig
2599,289,7,Slaking,Holgazán
2600,289,8,Slaking,Pigrizia
2601,289,9,Slaking,Lazy
2602,290,1,ツチニン,したづみ
2603,290,2,Tutinin,
2604,290,3,토중몬,신참
2605,290,4,土居忍士,
2606,290,5,Ningale,Apprenti
2607,290,6,Nincada,Vorbereiter
2608,290,7,Nincada,Aprendiz
2609,290,8,Nincada,Novizio
2610,290,9,Nincada,Trainee
2611,291,1,テッカニン,しのび
2612,291,2,Tekkanin,
2613,291,3,아이스크,시노비
2614,291,4,鐵面忍者,
2615,291,5,Ninjask,Ninja
2616,291,6,Ninjask,Ninja
2617,291,7,Ninjask,Ninja
2618,291,8,Ninjask,Ninja
2619,291,9,Ninjask,Ninja
2620,292,1,ヌケニン,ぬけがら
2621,292,2,Nukenin,
2622,292,3,껍질몬,허물
2623,292,4,脫殼忍者,
2624,292,5,Munja,Exuvie
2625,292,6,Ninjatom,Häutung
2626,292,7,Shedinja,Muda
2627,292,8,Shedinja,Cambiapelle
2628,292,9,Shedinja,Shed
2629,293,1,ゴニョニョ,ささやき
2630,293,2,Gonyonyo,
2631,293,3,소곤룡,속삭임
2632,293,4,咕妞妞,
2633,293,5,Chuchmur,Chuchoteur
2634,293,6,Flurmel,Flüster
2635,293,7,Whismur,Susurro
2636,293,8,Whismur,Sussurro
2637,293,9,Whismur,Whisper
2638,294,1,ドゴーム,おおごえ
2639,294,2,Dogohmb,
2640,294,3,노공룡,큰목소리
2641,294,4,吼爆彈,
2642,294,5,Ramboum,"Grosse Voix"
2643,294,6,Krakeelo,Lauthals
2644,294,7,Loudred,Chillón
2645,294,8,Loudred,Vocione
2646,294,9,Loudred,"Big Voice"
2647,295,1,バクオング,そうおん
2648,295,2,Bakuong,
2649,295,3,폭음룡,소음
2650,295,4,爆音怪,
2651,295,5,Brouhabam,"Bruit Sourd"
2652,295,6,Krawumms,Krach
2653,295,7,Exploud,Escandaloso
2654,295,8,Exploud,Fragore
2655,295,9,Exploud,"Loud Noise"
2656,296,1,マクノシタ,こんじょう
2657,296,2,Makunoshita,
2658,296,3,마크탕,근성
2659,296,4,幕下力士,
2660,296,5,Makuhita,Tenace
2661,296,6,Makuhita,Courage
2662,296,7,Makuhita,Valiente
2663,296,8,Makuhita,Coraggio
2664,296,9,Makuhita,Guts
2665,297,1,ハリテヤマ,つっぱり
2666,297,2,Hariteyama,
2667,297,3,하리뭉,손바닥치기
2668,297,4,超力王,
2669,297,5,Hariyama,Cogneur
2670,297,6,Hariyama,Armwurf
2671,297,7,Hariyama,Empuje
2672,297,8,Hariyama,Sberletese
2673,297,9,Hariyama,"Arm Thrust"
2674,298,1,ルリリ,みずたま
2675,298,2,Ruriri,
2676,298,3,루리리,물방울
2677,298,4,露力麗,
2678,298,5,Azurill,"Point Polka"
2679,298,6,Azurill,Gepunktet
2680,298,7,Azurill,"A Topos"
2681,298,8,Azurill,Pois
2682,298,9,Azurill,"Polka Dot"
2683,299,1,ノズパス,コンパス
2684,299,2,Nosepass,
2685,299,3,코코파스,콤파스
2686,299,4,朝北鼻,
2687,299,5,Tarinor,Boussole
2688,299,6,Nasgnet,Kompass
2689,299,7,Nosepass,Brújula
2690,299,8,Nosepass,Bussola
2691,299,9,Nosepass,Compass
2692,300,1,エネコ,こねこ
2693,300,2,Eneco,
2694,300,3,에나비,작은고양이
2695,300,4,向尾喵,
2696,300,5,Skitty,Chaton
2697,300,6,Eneco,Kätzchen
2698,300,7,Skitty,Gatito
2699,300,8,Skitty,Micio
2700,300,9,Skitty,Kitten
2701,301,1,エネコロロ,おすまし
2702,301,2,Enekororo,
2703,301,3,델케티,새침떼기
2704,301,4,優雅貓,
2705,301,5,Delcatty,Guindé
2706,301,6,Enekoro,Eingebildet
2707,301,7,Delcatty,Cursi
2708,301,8,Delcatty,Finezza
2709,301,9,Delcatty,Prim
2710,302,1,ヤミラミ,くらやみ
2711,302,2,Yamirami,
2712,302,3,깜까미,어둠
2713,302,4,勾魂眼,
2714,302,5,Ténéfix,Obscurité
2715,302,6,Zobiris,Finsternis
2716,302,7,Sableye,Oscuridad
2717,302,8,Sableye,Oscurità
2718,302,9,Sableye,Darkness
2719,303,1,クチート,あざむき
2720,303,2,Kucheat,
2721,303,3,입치트,배반
2722,303,4,大嘴娃,
2723,303,5,Mysdibule,Trompeur
2724,303,6,Flunkifer,Schwindler
2725,303,7,Mawile,Tramposo
2726,303,8,Mawile,Inganno
2727,303,9,Mawile,Deceiver
2728,304,1,ココドラ,てつヨロイ
2729,304,2,Cokodora,
2730,304,3,가보리,철갑옷
2731,304,4,可可多拉,
2732,304,5,Galekid,Armurfer
2733,304,6,Stollunior,Eisenpanzer
2734,304,7,Aron,"Cor. Férrea"
2735,304,8,Aron,Corazza
2736,304,9,Aron,"Iron Armor"
2737,305,1,コドラ,てつヨロイ
2738,305,2,Kodora,
2739,305,3,갱도라,철갑옷
2740,305,4,可多拉,
2741,305,5,Galegon,Armurfer
2742,305,6,Stollrak,Eisenpanzer
2743,305,7,Lairon,"Cor. Férrea"
2744,305,8,Lairon,Corazza
2745,305,9,Lairon,"Iron Armor"
2746,306,1,ボスゴドラ,てつヨロイ
2747,306,2,Bossgodora,
2748,306,3,보스로라,철갑옷
2749,306,4,波士可多拉,
2750,306,5,Galeking,Armurfer
2751,306,6,Stolloss,Eisenpanzer
2752,306,7,Aggron,"Cor. Férrea"
2753,306,8,Aggron,Corazza
2754,306,9,Aggron,"Iron Armor"
2755,307,1,アサナン,めいそう
2756,307,2,Asanan,
2757,307,3,요가랑,명상
2758,307,4,瑪沙那,
2759,307,5,Méditikka,Méditation
2760,307,6,Meditie,Meditation
2761,307,7,Meditite,Meditador
2762,307,8,Meditite,Meditazione
2763,307,9,Meditite,Meditate
2764,308,1,チャーレム,めいそう
2765,308,2,Charem,
2766,308,3,요가램,명상
2767,308,4,恰雷姆,
2768,308,5,Charmina,Méditation
2769,308,6,Meditalis,Meditation
2770,308,7,Medicham,Meditador
2771,308,8,Medicham,Meditazione
2772,308,9,Medicham,Meditate
2773,309,1,ラクライ,いなずま
2774,309,2,Rakurai,
2775,309,3,썬더라이,천둥번개
2776,309,4,落雷獸,
2777,309,5,Dynavolt,Orage
2778,309,6,Frizelbliz,Gewitter
2779,309,7,Electrike,Calambre
2780,309,8,Electrike,Lampo
2781,309,9,Electrike,Lightning
2782,310,1,ライボルト,ほうでん
2783,310,2,Livolt,
2784,310,3,썬더볼트,방전
2785,310,4,雷電獸,
2786,310,5,Élecsprint,Décharge
2787,310,6,Voltenso,Entladung
2788,310,7,Manectric,Descarga
2789,310,8,Manectric,Scossa
2790,310,9,Manectric,Discharge
2791,311,1,プラスル,おうえん
2792,311,2,Prasle,
2793,311,3,플러시,응원
2794,311,4,正電拍拍,
2795,311,5,Posipi,Acclameur
2796,311,6,Plusle,Jubel
2797,311,7,Plusle,Ánimo
2798,311,8,Plusle,Incitamento
2799,311,9,Plusle,Cheering
2800,312,1,マイナン,おうえん
2801,312,2,Minun,
2802,312,3,마이농,응원
2803,312,4,負電拍拍,
2804,312,5,Négapi,Acclameur
2805,312,6,Minun,Jubel
2806,312,7,Minun,Ánimo
2807,312,8,Minun,Incitamento
2808,312,9,Minun,Cheering
2809,313,1,バルビート,ほたる
2810,313,2,Barubeat,
2811,313,3,볼비트,반딧불
2812,313,4,電螢蟲,
2813,313,5,Muciole,Luciole
2814,313,6,Volbeat,Libelle
2815,313,7,Volbeat,Luciérnaga
2816,313,8,Volbeat,Lucciola
2817,313,9,Volbeat,Firefly
2818,314,1,イルミーゼ,ほたる
2819,314,2,Illumise,
2820,314,3,네오비트,반딧불
2821,314,4,甜甜螢,
2822,314,5,Lumivole,Luciole
2823,314,6,Illumise,Libelle
2824,314,7,Illumise,Luciérnaga
2825,314,8,Illumise,Lucciola
2826,314,9,Illumise,Firefly
2827,315,1,ロゼリア,いばら
2828,315,2,Roselia,
2829,315,3,로젤리아,가시
2830,315,4,毒薔薇,
2831,315,5,Rosélia,Épine
2832,315,6,Roselia,Dorn
2833,315,7,Roselia,Espina
2834,315,8,Roselia,Spina
2835,315,9,Roselia,Thorn
2836,316,1,ゴクリン,いぶくろ
2837,316,2,Gokulin,
2838,316,3,꼴깍몬,밥통
2839,316,4,溶食獸,
2840,316,5,Gloupti,Estomac
2841,316,6,Schluppuck,Magen
2842,316,7,Gulpin,Estómago
2843,316,8,Gulpin,Stomaco
2844,316,9,Gulpin,Stomach
2845,317,1,マルノーム,どくぶくろ
2846,317,2,Marunoom,
2847,317,3,꿀꺽몬,독봉지
2848,317,4,吞食獸,
2849,317,5,Avaltout,"Sac Poison"
2850,317,6,Schlukwech,Giftbeutel
2851,317,7,Swalot,"Bolsa Veneno"
2852,317,8,Swalot,Velenosacco
2853,317,9,Swalot,"Poison Bag"
2854,318,1,キバニア,どうもう
2855,318,2,Kibanha,
2856,318,3,샤프니아,사나움
2857,318,4,利牙魚,
2858,318,5,Carvanha,Féroce
2859,318,6,Kanivanha,Gnadenlos
2860,318,7,Carvanha,Feroz
2861,318,8,Carvanha,Feroce
2862,318,9,Carvanha,Savage
2863,319,1,サメハダー,きょうぼう
2864,319,2,Samehader,
2865,319,3,샤크니아,난폭
2866,319,4,巨牙鯊,
2867,319,5,Sharpedo,Brutal
2868,319,6,Tohaido,Brutal
2869,319,7,Sharpedo,Voraz
2870,319,8,Sharpedo,Brutale
2871,319,9,Sharpedo,Brutal
2872,320,1,ホエルコ,たまくじら
2873,320,2,Whalko,
2874,320,3,고래왕자,둥근고래
2875,320,4,吼吼鯨,
2876,320,5,Wailmer,Baleinboule
2877,320,6,Wailmer,Kugelwal
2878,320,7,Wailmer,Ballenabola
2879,320,8,Wailmer,Balenottero
2880,320,9,Wailmer,"Ball Whale"
2881,321,1,ホエルオー,うきくじら
2882,321,2,Whaloh,
2883,321,3,고래왕,뜸고래
2884,321,4,吼鯨王,
2885,321,5,Wailord,Cachabouée
2886,321,6,Wailord,Flutwal
2887,321,7,Wailord,Ballenaflot
2888,321,8,Wailord,Megabalena
2889,321,9,Wailord,"Float Whale"
2890,322,1,ドンメル,どんかん
2891,322,2,Donmel,
2892,322,3,둔타,둔감
2893,322,4,呆火駝,
2894,322,5,Chamallot,Engourdi
2895,322,6,Camaub,Taubheit
2896,322,7,Numel,Torpe
2897,322,8,Numel,Torpore
2898,322,9,Numel,Numb
2899,323,1,バクーダ,ふんか
2900,323,2,Bakuuda,
2901,323,3,폭타,분화
2902,323,4,噴火駝,
2903,323,5,Camérupt,Éruption
2904,323,6,Camerupt,Ausbruch
2905,323,7,Camerupt,Erupción
2906,323,8,Camerupt,Eruzione
2907,323,9,Camerupt,Eruption
2908,324,1,コータス,せきたん
2909,324,2,Cotoise,
2910,324,3,코터스,석탄
2911,324,4,煤炭龜,
2912,324,5,Chartor,Charbon
2913,324,6,Qurtel,Kohle
2914,324,7,Torkoal,Carbón
2915,324,8,Torkoal,Carbone
2916,324,9,Torkoal,Coal
2917,325,1,バネブー,とびはね
2918,325,2,Baneboo,
2919,325,3,피그점프,튀다
2920,325,4,跳跳豬,
2921,325,5,Spoink,Rebond
2922,325,6,Spoink,Sprungfeder
2923,325,7,Spoink,Saltarín
2924,325,8,Spoink,Molla
2925,325,9,Spoink,Bounce
2926,326,1,ブーピッグ,あやつり
2927,326,2,Boopig,
2928,326,3,피그킹,조작
2929,326,4,噗噗豬,
2930,326,5,Groret,Magouilleur
2931,326,6,Groink,Manipulator
2932,326,7,Grumpig,Manipulador
2933,326,8,Grumpig,Raggiro
2934,326,9,Grumpig,Manipulate
2935,327,1,パッチール,ぶちパンダ
2936,327,2,Patcheel,
2937,327,3,얼루기,얼룩팬더
2938,327,4,晃晃斑,
2939,327,5,Spinda,"Panda Tache"
2940,327,6,Pandir,Punkt-Panda
2941,327,7,Spinda,"Panda Topos"
2942,327,8,Spinda,Macchipanda
2943,327,9,Spinda,"Spot Panda"
2944,328,1,ナックラー,ありじごく
2945,328,2,Nuckrar,
2946,328,3,톱치,개미지옥
2947,328,4,大顎蟻,
2948,328,5,Kraknoix,Piégeur
2949,328,6,Knacklion,Ameisenlöwe
2950,328,7,Trapinch,Hormigaleón
2951,328,8,Trapinch,Trappola
2952,328,9,Trapinch,"Ant Pit"
2953,329,1,ビブラーバ,しんどう
2954,329,2,Vibrava,
2955,329,3,비브라바,진동
2956,329,4,超音波幼蟲,
2957,329,5,Vibraninf,Vibration
2958,329,6,Vibrava,Vibration
2959,329,7,Vibrava,Vibrante
2960,329,8,Vibrava,Vibrazione
2961,329,9,Vibrava,Vibration
2962,330,1,フライゴン,せいれい
2963,330,2,Frygon,
2964,330,3,플라이곤,정령
2965,330,4,沙漠蜻蜓,
2966,330,5,Libégon,Mystique
2967,330,6,Libelldra,Mystik
2968,330,7,Flygon,Místico
2969,330,8,Flygon,Magico
2970,330,9,Flygon,Mystic
2971,331,1,サボネア,サボテン
2972,331,2,Sabonea,
2973,331,3,선인왕,선인장
2974,331,4,沙漠奈亞,
2975,331,5,Cacnea,Cactus
2976,331,6,Tuska,Kaktus
2977,331,7,Cacnea,Cactus
2978,331,8,Cacnea,Cactus
2979,331,9,Cacnea,Cactus
2980,332,1,ノクタス,カカシぐさ
2981,332,2,Noctus,
2982,332,3,밤선인,허수아비
2983,332,4,夢歌奈亞,
2984,332,5,Cacturne,Épouvantail
2985,332,6,Noktuska,Vogelschock
2986,332,7,Cacturne,Espantajo
2987,332,8,Cacturne,Spavento
2988,332,9,Cacturne,Scarecrow
2989,333,1,チルット,わたどり
2990,333,2,Tyltto,
2991,333,3,파비코,솜새
2992,333,4,青綿鳥,
2993,333,5,Tylton,Oiseaucoton
2994,333,6,Wablu,Wollvogel
2995,333,7,Swablu,"Ave Algodón"
2996,333,8,Swablu,Alidicotone
2997,333,9,Swablu,"Cotton Bird"
2998,334,1,チルタリス,ハミング
2999,334,2,Tyltalis,
3000,334,3,파비코리,허밍
3001,334,4,七夕青鳥,
3002,334,5,Altaria,Virevolteur
3003,334,6,Altaria,Summsel
3004,334,7,Altaria,Cantor
3005,334,8,Altaria,Canterino
3006,334,9,Altaria,Humming
3007,335,1,ザングース,ネコイタチ
3008,335,2,Zangoose,
3009,335,3,쟝고,고양이족제비
3010,335,4,貓鼬斬,
3011,335,5,Mangriff,"Chat Furet"
3012,335,6,Sengo,Frettkatz
3013,335,7,Zangoose,"Gato Hurón"
3014,335,8,Zangoose,Furogatto
3015,335,9,Zangoose,"Cat Ferret"
3016,336,1,ハブネーク,キバへび
3017,336,2,Habunake,
3018,336,3,세비퍼,송곳뱀
3019,336,4,飯匙蛇,
3020,336,5,Séviper,Serpacroc
3021,336,6,Vipitis,Reißzahn
3022,336,7,Seviper,Colmillos
3023,336,8,Seviper,Zannaserpe
3024,336,9,Seviper,"Fang Snake"
3025,337,1,ルナトーン,いんせき
3026,337,2,Lunatone,
3027,337,3,루나톤,별똥별
3028,337,4,月石,
3029,337,5,Séléroc,Météorite
3030,337,6,Lunastein,Meteorit
3031,337,7,Lunatone,Meteorito
3032,337,8,Lunatone,Meteorite
3033,337,9,Lunatone,Meteorite
3034,338,1,ソルロック,いんせき
3035,338,2,Solrock,
3036,338,3,솔록,별똥별
3037,338,4,太陽岩,
3038,338,5,Solaroc,Météorite
3039,338,6,Sonnfel,Meteorit
3040,338,7,Solrock,Meteorito
3041,338,8,Solrock,Meteorite
3042,338,9,Solrock,Meteorite
3043,339,1,ドジョッチ,ひげうお
3044,339,2,Dojoach,
3045,339,3,미꾸리,수염물고기
3046,339,4,泥泥鰍,
3047,339,5,Barloche,Barbillon
3048,339,6,Schmerbe,Barthaar
3049,339,7,Barboach,Bigotudo
3050,339,8,Barboach,Baffetti
3051,339,9,Barboach,Whiskers
3052,340,1,ナマズン,ひげうお
3053,340,2,Namazun,
3054,340,3,메깅,수염물고기
3055,340,4,鯰魚王,
3056,340,5,Barbicha,Barbillon
3057,340,6,Welsar,Barthaar
3058,340,7,Whiscash,Bigotudo
3059,340,8,Whiscash,Baffetti
3060,340,9,Whiscash,Whiskers
3061,341,1,ヘイガニ,ごろつき
3062,341,2,Heigani,
3063,341,3,가재군,건달
3064,341,4,龍蝦小兵,
3065,341,5,Écrapince,Brute
3066,341,6,Krebscorps,Grobian
3067,341,7,Corphish,Rufián
3068,341,8,Corphish,Birbone
3069,341,9,Corphish,Ruffian
3070,342,1,シザリガー,ならずもの
3071,342,2,Shizariger,
3072,342,3,가재장군,불량배
3073,342,4,鐵螯龍蝦,
3074,342,5,Colhomard,Crapule
3075,342,6,Krebutack,Schlingel
3076,342,7,Crawdaunt,Granuja
3077,342,8,Crawdaunt,Canaglia
3078,342,9,Crawdaunt,Rogue
3079,343,1,ヤジロン,どぐう
3080,343,2,Yajilon,
3081,343,3,오뚝군,토우
3082,343,4,天秤偶,
3083,343,5,Balbuto,Poupargile
3084,343,6,Puppance,Lehmpuppe
3085,343,7,Baltoy,"Muñeca Barro"
3086,343,8,Baltoy,Argilla
3087,343,9,Baltoy,"Clay Doll"
3088,344,1,ネンドール,どぐう
3089,344,2,Nendoll,
3090,344,3,점토도리,토우
3091,344,4,念力土偶,
3092,344,5,Kaorine,Poupargile
3093,344,6,Lepumentas,Lehmpuppe
3094,344,7,Claydol,"Muñeca Barro"
3095,344,8,Claydol,Argilla
3096,344,9,Claydol,"Clay Doll"
3097,345,1,リリーラ,ウミユリ
3098,345,2,Lilyla,
3099,345,3,릴링,바다나리
3100,345,4,觸手百合,
3101,345,5,Lilia,"Lis d'Eau"
3102,345,6,Liliep,Seeanemone
3103,345,7,Lileep,"Lila Mar"
3104,345,8,Lileep,Fiordimare
3105,345,9,Lileep,"Sea Lily"
3106,346,1,ユレイドル,いわつぼ
3107,346,2,Yuradle,
3108,346,3,릴리요,바위단지
3109,346,4,搖籃百合,
3110,346,5,Vacilys,Bernacle
3111,346,6,Wielie,Rankfüßer
3112,346,7,Cradily,Percebe
3113,346,8,Cradily,Lepade
3114,346,9,Cradily,Barnacle
3115,347,1,アノプス,むかしエビ
3116,347,2,Anopth,
3117,347,3,아노딥스,고대새우
3118,347,4,太古羽蟲,
3119,347,5,Anorith,Crustage
3120,347,6,Anorith,Krebssenior
3121,347,7,Anorith,Camarón
3122,347,8,Anorith,Primaceo
3123,347,9,Anorith,"Old Shrimp"
3124,348,1,アーマルド,かっちゅう
3125,348,2,Armaldo,
3126,348,3,아말도,갑주
3127,348,4,太古盔甲,
3128,348,5,Armaldo,Blindage
3129,348,6,Armaldo,Schild
3130,348,7,Armaldo,Armadura
3131,348,8,Armaldo,Piastre
3132,348,9,Armaldo,Plate
3133,349,1,ヒンバス,さかな
3134,349,2,Hinbass,
3135,349,3,빈티나,물고기
3136,349,4,笨笨魚,
3137,349,5,Barpau,Poisson
3138,349,6,Barschwa,Fisch
3139,349,7,Feebas,Pez
3140,349,8,Feebas,Pesce
3141,349,9,Feebas,Fish
3142,350,1,ミロカロス,いつくしみ
3143,350,2,Milokaross,
3144,350,3,밀로틱,사랑
3145,350,4,美納斯,
3146,350,5,Milobellus,Tendre
3147,350,6,Milotic,Zartheit
3148,350,7,Milotic,Tierno
3149,350,8,Milotic,Tenerezza
3150,350,9,Milotic,Tender
3151,351,1,ポワルン,てんき
3152,351,2,Powalen,
3153,351,3,캐스퐁,날씨
3154,351,4,漂浮泡泡,
3155,351,5,Morphéo,Climat
3156,351,6,Formeo,Wetter
3157,351,7,Castform,Clima
3158,351,8,Castform,Meteo
3159,351,9,Castform,Weather
3160,352,1,カクレオン,いろへんげ
3161,352,2,Kakureon,
3162,352,3,켈리몬,색변화
3163,352,4,變隱龍,
3164,352,5,Kecleon,Multicolor
3165,352,6,Kecleon,Farbenspiel
3166,352,7,Kecleon,Camaleónico
3167,352,8,Kecleon,Mutacolore
3168,352,9,Kecleon,"Color Swap"
3169,353,1,カゲボウズ,にんぎょう
3170,353,2,Kagebouzu,
3171,353,3,어둠대신,인형
3172,353,4,怨影娃娃,
3173,353,5,Polichombr,Poupée
3174,353,6,Shuppet,Puppe
3175,353,7,Shuppet,Títere
3176,353,8,Shuppet,Pupazzo
3177,353,9,Shuppet,Puppet
3178,354,1,ジュペッタ,ぬいぐるみ
3179,354,2,Juppeta,
3180,354,3,다크펫,봉제인형
3181,354,4,詛咒娃娃,
3182,354,5,Branette,Marionnette
3183,354,6,Banette,Marionette
3184,354,7,Banette,Marioneta
3185,354,8,Banette,Marionetta
3186,354,9,Banette,Marionette
3187,355,1,ヨマワル,おむかえ
3188,355,2,Yomawaru,
3189,355,3,해골몽,마중
3190,355,4,夜骷髏,
3191,355,5,Skelénox,Requiem
3192,355,6,Zwirrlicht,Requiem
3193,355,7,Duskull,Réquiem
3194,355,8,Duskull,Requiem
3195,355,9,Duskull,Requiem
3196,356,1,サマヨール,てまねき
3197,356,2,Samayouru,
3198,356,3,미라몽,손짓
3199,356,4,夜巨人,
3200,356,5,Téraclope,Appel
3201,356,6,Zwirrklop,Wink
3202,356,7,Dusclops,Atrayente
3203,356,8,Dusclops,Ipnosguardo
3204,356,9,Dusclops,Beckon
3205,357,1,トロピウス,フルーツ
3206,357,2,Tropius,
3207,357,3,트로피우스,후르츠
3208,357,4,熱帶龍,
3209,357,5,Tropius,Fruit
3210,357,6,Tropius,Obst
3211,357,7,Tropius,Fruto
3212,357,8,Tropius,Frutto
3213,357,9,Tropius,Fruit
3214,358,1,チリーン,ふうりん
3215,358,2,Chirean,
3216,358,3,치렁,풍경
3217,358,4,風鈴鈴,
3218,358,5,Éoko,Carillon
3219,358,6,Palimpalim,Windspiel
3220,358,7,Chimecho,"Sonido Aire"
3221,358,8,Chimecho,Vencampana
3222,358,9,Chimecho,"Wind Chime"
3223,359,1,アブソル,わざわい
3224,359,2,Absol,
3225,359,3,앱솔,재난
3226,359,4,阿勃梭魯,
3227,359,5,Absol,Désastre
3228,359,6,Absol,Desaster
3229,359,7,Absol,Catástrofe
3230,359,8,Absol,Catastrofe
3231,359,9,Absol,Disaster
3232,360,1,ソーナノ,ほがらか
3233,360,2,Sohnano,
3234,360,3,마자,명랑
3235,360,4,小果然,
3236,360,5,Okéoké,Ravi
3237,360,6,Isso,Strahlekind
3238,360,7,Wynaut,Radiante
3239,360,8,Wynaut,Brillante
3240,360,9,Wynaut,Bright
3241,361,1,ユキワラシ,ゆきかさ
3242,361,2,Yukiwarashi,
3243,361,3,눈꼬마,눈우산
3244,361,4,雪童子,
3245,361,5,Stalgamin,Capuche
3246,361,6,Schneppke,Schneehut
3247,361,7,Snorunt,"Gorro Nieve"
3248,361,8,Snorunt,Cappelneve
3249,361,9,Snorunt,"Snow Hat"
3250,362,1,オニゴーリ,がんめん
3251,362,2,Onigohri,
3252,362,3,얼음귀신,얼굴
3253,362,4,冰鬼護,
3254,362,5,Oniglali,Face
3255,362,6,Firnontor,Antlitz
3256,362,7,Glalie,Cara
3257,362,8,Glalie,Tuttomuso
3258,362,9,Glalie,Face
3259,363,1,タマザラシ,てたたき
3260,363,2,Tamazarashi,
3261,363,3,대굴레오,손뼉
3262,363,4,海豹球,
3263,363,5,Obalie,"Clap Clap"
3264,363,6,Seemops,Applaus
3265,363,7,Spheal,Aplauso
3266,363,8,Spheal,Rotolante
3267,363,9,Spheal,Clap
3268,364,1,トドグラー,たままわし
3269,364,2,Todoggler,
3270,364,3,씨레오,공돌리기
3271,364,4,海魔獅,
3272,364,5,Phogleur,"Roule Boule"
3273,364,6,Seejong,Spielball
3274,364,7,Sealeo,Rodabola
3275,364,8,Sealeo,Rotapalla
3276,364,9,Sealeo,"Ball Roll"
3277,365,1,トドゼルガ,こおりわり
3278,365,2,Todoseruga,
3279,365,3,씨카이저,얼음깨기
