id,encounter_id,encounter_condition_value_id
5406,15032,3
5407,15032,14
5408,15033,4
5409,15033,14
5410,15034,5
5411,15034,14
5412,15035,15
5413,15036,16
5414,15039,3
5415,15040,4
5416,15041,5
5417,15042,3
5418,15043,4
5419,15044,5
5420,15045,3
5421,15046,4
5422,15047,5
5423,15048,3
5424,15049,4
5425,15050,5
5426,15079,14
5427,15080,15
5428,15081,16
5429,15082,14
5430,15083,15
5431,15084,16
5432,15085,14
5433,15086,15
5434,15087,16
5435,15088,14
5436,15089,15
5437,15090,16
5438,15100,14
5439,15101,15
5440,15102,16
5441,15103,14
5442,15104,15
5443,15105,16
5444,15106,14
5445,15107,15
5446,15108,16
5447,15109,14
5448,15110,15
5449,15111,16
5450,15112,3
5451,15113,4
5452,15114,5
5453,15115,3
5454,15116,4
5455,15117,5
5456,15119,3
5457,15120,4
5458,15121,5
5459,15123,3
5460,15124,4
5461,15125,5
5462,15126,3
5463,15127,4
5464,15128,5
5465,15130,3
5466,15131,4
5467,15132,5
5468,15134,3
5469,15134,14
5470,15135,4
5471,15135,14
5472,15136,5
5473,15136,14
5474,15137,15
5475,15138,16
5476,15139,3
5477,15139,14
5478,15140,4
5479,15140,14
5480,15141,5
5481,15141,14
5482,15142,15
5483,15143,16
5484,15144,3
5485,15144,14
5486,15145,4
5487,15145,14
5488,15146,5
5489,15146,14
5490,15147,15
5491,15148,16
5492,15149,3
5493,15149,14
5494,15150,4
5495,15150,14
5496,15151,5
5497,15151,14
5498,15152,15
5499,15153,16
5500,15160,3
5501,15161,4
5502,15162,5
5503,15164,3
5504,15165,4
5505,15166,5
5506,15168,3
5507,15168,14
5508,15169,4
5509,15169,14
5510,15170,5
5511,15170,14
5512,15171,15
5513,15172,16
5514,15173,3
5515,15173,14
5516,15174,4
5517,15174,14
5518,15175,5
5519,15175,14
5520,15176,15
5521,15177,16
5522,15178,3
5523,15178,14
5524,15179,4
5525,15179,14
5526,15180,5
5527,15180,14
5528,15181,15
5529,15182,16
5530,15183,3
5531,15183,14
5532,15184,4
5533,15184,14
5534,15185,5
5535,15185,14
5536,15186,15
5537,15187,16
5538,15194,3
5539,15195,4
5540,15196,5
5541,15198,3
5542,15199,4
5543,15200,5
5544,15202,3
5545,15202,14
5546,15203,4
5547,15203,14
5548,15204,5
5549,15204,14
5550,15205,15
5551,15206,16
5552,15207,3
5553,15207,14
5554,15208,4
5555,15208,14
5556,15209,5
5557,15209,14
5558,15210,15
5559,15211,16
5560,15212,3
5561,15212,14
5562,15213,4
5563,15213,14
5564,15214,5
5565,15214,14
5566,15215,15
5567,15216,16
5568,15217,3
5569,15217,14
5570,15218,4
5571,15218,14
5572,15219,5
5573,15219,14
5574,15220,15
5575,15221,16
5576,15228,3
5577,15229,4
5578,15230,5
5579,15232,3
5580,15233,4
5581,15234,5
5582,15236,3
5583,15236,14
5584,15237,4
5585,15237,14
5586,15238,5
5587,15238,14
5588,15239,15
5589,15240,16
5590,15241,3
5591,15241,14
5592,15242,4
5593,15242,14
5594,15243,5
5595,15243,14
5596,15244,15
5597,15245,16
5598,15246,3
5599,15246,14
5600,15247,4
5601,15247,14
5602,15248,5
5603,15248,14
5604,15249,15
5605,15250,16
5606,15251,3
5607,15251,14
5608,15252,4
5609,15252,14
5610,15253,5
5611,15253,14
5612,15254,15
5613,15255,16
5614,15262,3
5615,15263,4
5616,15264,5
5617,15266,3
5618,15267,4
5619,15268,5
5620,15270,3
5621,15270,14
5622,15271,4
5623,15271,14
5624,15272,5
5625,15272,14
5626,15273,15
5627,15274,16
5628,15275,3
5629,15275,14
5630,15276,4
5631,15276,14
5632,15277,5
5633,15277,14
5634,15278,15
5635,15279,16
5636,15280,3
5637,15280,14
5638,15281,4
5639,15281,14
5640,15282,5
5641,15282,14
5642,15283,15
5643,15284,16
5644,15285,3
5645,15285,14
5646,15286,4
5647,15286,14
5648,15287,5
5649,15287,14
5650,15288,15
5651,15289,16
5652,15296,3
5653,15297,4
5654,15298,5
5655,15300,3
5656,15301,4
5657,15302,5
5658,15304,3
5659,15304,14
5660,15305,4
5661,15305,14
5662,15306,5
5663,15306,14
5664,15307,15
5665,15308,16
5666,15309,3
5667,15309,14
5668,15310,4
5669,15310,14
5670,15311,5
5671,15311,14
5672,15312,15
5673,15313,16
5674,15314,3
5675,15314,14
5676,15315,4
5677,15315,14
5678,15316,5
5679,15316,14
5680,15317,15
5681,15318,16
5682,15319,3
5683,15319,14
5684,15320,4
5685,15320,14
5686,15321,5
5687,15321,14
5688,15322,15
5689,15323,16
5690,15330,3
5691,15331,4
5692,15332,5
5693,15334,3
5694,15335,4
5695,15336,5
5696,15338,3
5697,15338,14
5698,15339,4
5699,15339,14
5700,15340,5
5701,15340,14
5702,15341,15
5703,15342,16
5704,15343,3
5705,15343,14
5706,15344,4
5707,15344,14
5708,15345,5
5709,15345,14
5710,15346,15
5711,15347,16
5712,15348,3
5713,15348,14
5714,15349,4
5715,15349,14
5716,15350,5
5717,15350,14
5718,15351,15
5719,15352,16
5720,15353,3
5721,15353,14
5722,15354,4
5723,15354,14
5724,15355,5
5725,15355,14
5726,15356,15
5727,15357,16
5728,15364,3
5729,15365,4
5730,15366,5
5731,15368,3
5732,15369,4
5733,15370,5
5734,15372,3
5735,15372,14
5736,15373,4
5737,15373,14
5738,15374,5
5739,15374,14
5740,15375,15
5741,15376,16
5742,15377,3
5743,15377,14
5744,15378,4
5745,15378,14
5746,15379,5
5747,15379,14
5748,15380,15
5749,15381,16
5750,15382,3
5751,15382,14
5752,15383,4
5753,15383,14
5754,15384,5
5755,15384,14
5756,15385,15
5757,15386,16
5758,15387,3
5759,15387,14
5760,15388,4
5761,15388,14
5762,15389,5
5763,15389,14
5764,15390,15
5765,15391,16
5766,15398,2
5767,15399,1
5768,15400,2
5769,15401,1
5770,15402,14
5771,15403,15
5772,15404,16
5773,15405,14
5774,15406,15
5775,15407,16
5776,15408,14
5777,15409,15
5778,15410,16
5779,15411,14
5780,15412,15
5781,15413,16
5782,15414,3
5783,15415,4
5784,15416,5
5785,15417,3
5786,15418,4
5787,15419,5
5788,15427,14
5789,15428,15
5790,15429,16
5791,15430,14
5792,15431,15
5793,15432,16
5794,15433,14
5795,15434,15
5796,15435,16
5797,15436,14
5798,15437,15
5799,15438,16
5800,15439,3
5801,15440,4
5802,15441,5
5803,15442,3
5804,15443,4
5805,15444,5
5806,15463,3
5807,15464,4
5808,15465,5
5809,15470,3
5810,15471,4
5811,15472,5
5812,15494,3
5813,15495,4
5814,15496,5
5815,15501,3
5816,15502,4
5817,15503,5
5818,15541,14
5819,15542,15
5820,15543,16
5821,15544,14
5822,15545,15
5823,15546,16
5824,15547,14
5825,15548,15
5826,15549,16
5827,15550,14
5828,15551,15
5829,15552,16
5830,15589,14
5831,15590,15
5832,15591,16
5833,15592,14
5834,15593,15
5835,15594,16
5836,15595,14
5837,15596,15
5838,15597,16
5839,15598,14
5840,15599,15
5841,15600,16
5842,15610,14
5843,15611,15
5844,15612,16
5845,15613,14
5846,15614,15
5847,15615,16
5848,15616,14
5849,15617,15
5850,15618,16
5851,15619,14
5852,15620,15
5853,15621,16
5854,15658,14
5855,15659,15
5856,15660,16
5857,15661,14
5858,15662,15
5859,15663,16
5860,15664,14
5861,15665,15
5862,15666,16
5863,15667,14
5864,15668,15
5865,15669,16
5866,15692,3
5867,15693,4
5868,15694,5
5869,15699,3
5870,15700,4
5871,15701,5
5872,15712,14
5873,15713,15
5874,15714,16
5875,15715,14
5876,15716,15
5877,15717,16
5878,15718,3
5879,15718,14
5880,15719,4
5881,15719,14
5882,15720,5
5883,15720,14
5884,15721,15
5885,15722,16
5886,15723,3
5887,15723,14
5888,15724,4
5889,15724,14
5890,15725,5
5891,15725,14
5892,15726,15
5893,15727,16
5894,15728,3
5895,15729,4
5896,15730,5
5897,15731,3
5898,15732,4
5899,15733,5
5900,15763,2
5901,15764,1
5902,15765,2
5903,15766,1
5904,15767,14
5905,15768,15
5906,15769,16
5907,15770,14
5908,15771,15
5909,15772,16
5910,15773,14
5911,15774,15
5912,15775,16
5913,15776,14
5914,15777,15
5915,15778,16
5916,15813,14
5917,15814,15
5918,15815,16
5919,15816,14
5920,15817,15
5921,15818,16
5922,15819,14
5923,15820,15
5924,15821,16
5925,15822,14
5926,15823,15
5927,15824,16
5928,15834,14
5929,15835,15
5930,15836,16
5931,15837,14
5932,15838,15
5933,15839,16
5934,15840,14
5935,15841,15
5936,15842,16
5937,15843,14
5938,15844,15
5939,15845,16
5940,15879,14
5941,15880,15
5942,15881,16
5943,15882,14
5944,15883,15
5945,15884,16
5946,15885,14
5947,15886,15
5948,15887,16
5949,15888,14
5950,15889,15
5951,15890,16
5952,15925,14
5953,15926,15
5954,15927,16
5955,15928,14
5956,15929,15
5957,15930,16
5958,15931,3
5959,15931,14
5960,15932,4
5961,15932,14
5962,15933,5
5963,15933,14
5964,15934,15
5965,15935,16
5966,15936,3
5967,15936,14
5968,15937,4
5969,15937,14
5970,15938,5
5971,15938,14
5972,15939,15
5973,15940,16
5974,15941,3
5975,15942,4
5976,15943,5
5977,15944,3
5978,15945,4
5979,15946,5
5980,15947,3
5981,15948,4
5982,15949,5
5983,15950,3
5984,15951,4
5985,15952,5
5986,15953,3
5987,15954,4
5988,15955,5
5989,15956,3
5990,15957,4
5991,15958,5
5992,16009,14
5993,16010,15
5994,16011,16
5995,16012,14
5996,16013,15
5997,16014,16
5998,16015,14
5999,16016,15
6000,16017,16
6001,16018,14
6002,16019,15
6003,16020,16
6004,16034,2
6005,16035,1
6006,16038,2
6007,16039,1
6008,16041,2
6009,16042,1
6010,16043,2
6011,16044,1
6012,16046,2
6013,16047,1
6014,16048,2
6015,16049,1
6016,16050,2
6017,16051,1
6018,16053,2
6019,16054,1
6020,16058,14
6021,16059,15
6022,16060,16
6023,16061,14
6024,16062,15
6025,16063,16
6026,16064,14
6027,16065,15
6028,16066,16
6029,16067,14
6030,16068,15
6031,16069,16
6032,16072,3
6033,16073,4
6034,16074,5
6035,16076,3
6036,16077,4
6037,16078,5
6038,16083,14
6039,16084,15
6040,16085,16
6041,16086,14
6042,16087,15
6043,16088,16
6044,16089,14
6045,16090,15
6046,16091,16
6047,16092,14
6048,16093,15
6049,16094,16
6050,16097,3
6051,16098,4
6052,16099,5
6053,16101,3
6054,16102,4
6055,16103,5
6056,16108,14
6057,16109,15
6058,16110,16
6059,16111,14
6060,16112,15
6061,16113,16
6062,16114,14
6063,16115,15
6064,16116,16
6065,16117,14
6066,16118,15
6067,16119,16
6068,16122,3
6069,16123,4
6070,16124,5
6071,16126,3
6072,16127,4
6073,16128,5
6074,16133,14
6075,16134,15
6076,16135,16
6077,16136,14
6078,16137,15
6079,16138,16
6080,16139,14
6081,16140,15
6082,16141,16
6083,16142,14
6084,16143,15
6085,16144,16
6086,16147,3
6087,16148,4
6088,16149,5
6089,16151,3
6090,16152,4
6091,16153,5
6092,16203,2
6093,16204,1
6094,16205,2
6095,16206,1
6096,16207,14
6097,16208,15
6098,16209,16
6099,16210,14
6100,16211,15
6101,16212,16
6102,16213,14
6103,16214,15
6104,16215,16
6105,16216,14
6106,16217,15
6107,16218,16
6108,16251,3
6109,16252,4
6110,16253,5
6111,16255,14
6112,16256,15
6113,16257,16
6114,16258,3
6115,16258,14
6116,16259,4
6117,16259,14
6118,16260,5
6119,16260,14
6120,16261,15
6121,16262,16
6122,16263,14
6123,16264,15
6124,16265,16
6125,16266,14
6126,16267,15
6127,16268,16
6128,16271,3
6129,16272,4
6130,16273,5
6131,16275,3
6132,16276,4
6133,16277,5
6134,16279,2
6135,16280,1
6136,16281,2
6137,16282,1
6138,16283,14
6139,16284,15
6140,16285,16
6141,16286,14
6142,16287,15
6143,16288,16
6144,16289,14
6145,16290,15
6146,16291,16
6147,16292,14
6148,16293,15
6149,16294,16
6150,16331,14
6151,16332,15
6152,16333,16
6153,16334,14
6154,16335,15
6155,16336,16
6156,16337,14
6157,16338,15
6158,16339,16
6159,16340,14
6160,16341,15
6161,16342,16
6162,16374,2
6163,16374,3
6164,16375,2
6165,16375,4
6166,16376,2
6167,16376,5
6168,16377,1
6169,16378,2
6170,16379,1
6171,16380,14
6172,16381,15
6173,16382,16
6174,16383,14
6175,16384,15
6176,16385,16
6177,16386,14
6178,16387,15
6179,16388,16
6180,16389,14
6181,16390,15
6182,16391,16
6183,16469,3
6184,16470,4
6185,16471,5
6186,16479,14
6187,16480,15
6188,16481,16
6189,16482,14
6190,16483,15
6191,16484,16
6192,16485,14
6193,16486,15
6194,16487,16
6195,16488,14
6196,16489,15
6197,16490,16
6198,16500,14
6199,16501,15
6200,16502,16
6201,16503,14
6202,16504,15
6203,16505,16
6204,16506,14
6205,16507,15
6206,16508,16
6207,16509,14
6208,16510,15
6209,16511,16
6210,16521,14
6211,16522,15
6212,16523,16
6213,16524,14
6214,16525,15
6215,16526,16
6216,16527,14
6217,16528,15
6218,16529,16
6219,16530,14
6220,16531,15
6221,16532,16
6222,16542,14
6223,16543,15
6224,16544,16
6225,16545,14
6226,16546,15
6227,16547,16
6228,16548,14
6229,16549,15
6230,16550,16
6231,16551,14
6232,16552,15
6233,16553,16
6234,16564,14
6235,16565,15
6236,16566,16
6237,16567,14
6238,16568,15
6239,16569,16
6240,16570,14
6241,16571,15
6242,16572,16
6243,16573,14
6244,16574,15
6245,16575,16
6246,16612,14
6247,16613,15
6248,16614,16
6249,16615,14
6250,16616,15
6251,16617,16
6252,16618,14
6253,16619,15
6254,16620,16
6255,16621,14
6256,16622,15
6257,16623,16
6258,16624,3
6259,16625,4
6260,16626,5
6261,16627,3
6262,16628,4
6263,16629,5
6264,16662,14
6265,16663,15
6266,16664,16
6267,16665,14
6268,16666,15
6269,16667,16
6270,16668,14
6271,16669,15
6272,16670,16
6273,16671,14
6274,16672,15
6275,16673,16
6276,16674,3
6277,16675,4
6278,16676,5
6279,16677,3
6280,16678,4
6281,16679,5
6282,16712,14
6283,16713,15
6284,16714,16
6285,16715,14
6286,16716,15
6287,16717,16
6288,16718,14
6289,16719,15
6290,16720,16
6291,16721,14
6292,16722,15
6293,16723,16
6294,16724,3
6295,16725,4
6296,16726,5
6297,16727,3
6298,16728,4
6299,16729,5
6300,16772,3
6301,16773,4
6302,16774,5
6303,16788,14
6304,16789,15
6305,16790,16
6306,16791,14
6307,16792,15
6308,16793,16
6309,16794,14
6310,16795,15
6311,16796,16
6312,16797,14
6313,16798,15
6314,16799,16
6315,16800,3
6316,16801,4
6317,16802,5
6318,16803,3
6319,16804,4
6320,16805,5
6321,16806,3
6322,16807,4
6323,16808,5
6324,16814,3
6325,16815,4
6326,16816,5
6327,16818,3
6328,16819,4
6329,16820,5
6330,16822,3
6331,16822,14
6332,16823,4
6333,16823,14
6334,16824,5
6335,16824,14
6336,16825,15
6337,16826,16
6338,16827,3
6339,16827,14
6340,16828,4
6341,16828,14
6342,16829,5
6343,16829,14
6344,16830,15
6345,16831,16
6346,16832,3
6347,16832,14
6348,16833,4
6349,16833,14
6350,16834,5
6351,16834,14
6352,16835,15
6353,16836,16
6354,16837,3
6355,16837,14
6356,16838,4
6357,16838,14
6358,16839,5
6359,16839,14
6360,16840,15
6361,16841,16
6362,16851,14
6363,16852,15
6364,16853,16
6365,16854,14
6366,16855,15
6367,16856,16
6368,16857,14
6369,16858,15
6370,16859,16
6371,16860,14
6372,16861,15
6373,16862,16
6374,16865,3
6375,16866,4
6376,16867,5
6377,16868,3
6378,16869,4
6379,16870,5
6380,16871,3
6381,16872,4
6382,16873,5
6383,16874,3
6384,16875,4
6385,16876,5
6386,16905,14
6387,16906,15
6388,16907,16
6389,16908,14
6390,16909,15
6391,16910,16
6392,16911,14
6393,16912,15
6394,16913,16
6395,16914,14
6396,16915,15
6397,16916,16
6398,16937,3
6399,16938,4
6400,16939,5
6401,16943,3
6402,16944,4
6403,16945,5
6404,16956,14
6405,16957,15
6406,16958,16
6407,16959,14
6408,16960,15
6409,16961,16
6410,16962,14
6411,16963,15
6412,16964,16
6413,16965,14
6414,16966,15
6415,16967,16
6416,16974,3
6417,16975,4
6418,16976,5
6419,16980,3
6420,16980,14
6421,16981,4
6422,16981,14
6423,16982,5
6424,16982,14
6425,16983,15
6426,16984,16
6427,16985,14
6428,16986,15
6429,16987,16
6430,16988,14
6431,16989,15
6432,16990,16
6433,16991,14
6434,16992,15
6435,16993,16
6436,17003,14
6437,17004,15
6438,17005,16
6439,17006,3
6440,17006,14
6441,17007,4
6442,17007,14
6443,17008,5
6444,17008,14
6445,17009,15
6446,17010,16
6447,17011,14
6448,17012,15
6449,17013,16
6450,17014,14
6451,17015,15
6452,17016,16
6453,17018,3
6454,17019,4
6455,17020,5
6456,17052,14
6457,17053,15
6458,17054,16
6459,17055,14
6460,17056,15
6461,17057,16
6462,17058,14
6463,17059,15
6464,17060,16
6465,17061,14
6466,17062,15
6467,17063,16
6468,17097,2
6469,17098,1
6470,17101,2
6471,17102,1
6472,17104,2
6473,17105,1
6474,17106,2
6475,17107,1
6476,17109,2
6477,17110,1
6478,17111,2
6479,17112,1
6480,17113,2
6481,17114,1
6482,17115,2
6483,17116,1
6484,17117,2
6485,17118,1
6486,17121,2
6487,17122,1
6488,17136,3
6489,17137,4
6490,17138,5
6491,17143,3
6492,17144,4
6493,17145,5
6494,17259,2
6495,17260,1
6496,17341,3
6497,17342,4
6498,17343,5
6499,17346,14
6500,17347,15
6501,17348,16
6502,17349,14
6503,17350,15
6504,17351,16
6505,17352,14
6506,17353,15
6507,17354,16
6508,17355,14
6509,17356,15
6510,17357,16
6511,17364,3
6512,17365,4
6513,17366,5
6514,17370,3
6515,17370,14
6516,17371,4
6517,17371,14
6518,17372,5
6519,17372,14
6520,17373,15
6521,17374,16
6522,17375,14
6523,17376,15
6524,17377,16
6525,17378,14
6526,17379,15
6527,17380,16
6528,17381,14
6529,17382,15
6530,17383,16
6531,17384,3
6532,17385,4
6533,17386,5
6534,17387,3
6535,17388,4
6536,17389,5
6537,17390,3
6538,17391,4
6539,17392,5
6540,17393,3
6541,17394,4
6542,17395,5
6543,17396,3
6544,17397,4
6545,17398,5
6546,17399,3
6547,17400,4
6548,17401,5
6549,17429,3
6550,17430,4
6551,17431,5
6552,17435,3
6553,17435,14
6554,17436,4
6555,17436,14
6556,17437,5
6557,17437,14
6558,17438,15
6559,17439,16
6560,17440,14
6561,17441,15
6562,17442,16
6563,17443,3
6564,17443,14
6565,17444,4
6566,17444,14
6567,17445,5
6568,17445,14
6569,17446,15
6570,17447,16
6571,17448,3
6572,17448,14
6573,17449,4
6574,17449,14
6575,17450,5
6576,17450,14
6577,17451,15
6578,17452,16
6579,17459,2
6580,17460,1
6581,17490,14
6582,17491,15
6583,17492,16
6584,17493,14
6585,17494,15
6586,17495,16
6587,17496,14
6588,17497,15
6589,17498,16
6590,17499,14
6591,17500,15
6592,17501,16
6593,17502,3
6594,17503,4
6595,17504,5
6596,17505,3
6597,17506,4
6598,17507,5
6599,17508,3
6600,17509,4
6601,17510,5
6602,17511,3
6603,17512,4
6604,17513,5
6605,17514,3
6606,17515,4
6607,17516,5
6608,17517,3
6609,17518,4
6610,17519,5
6611,17548,14
6612,17549,15
6613,17550,16
6614,17551,14
6615,17552,15
6616,17553,16
6617,17554,14
6618,17555,15
6619,17556,16
6620,17557,14
6621,17558,15
6622,17559,16
6623,17569,14
6624,17570,15
6625,17571,16
6626,17572,14
6627,17573,15
6628,17574,16
6629,17575,14
6630,17576,15
6631,17577,16
6632,17578,14
6633,17579,15
6634,17580,16
6635,17590,14
6636,17591,15
6637,17592,16
6638,17593,14
6639,17594,15
6640,17595,16
6641,17596,14
6642,17597,15
6643,17598,16
6644,17599,14
6645,17600,15
6646,17601,16
6647,17611,14
6648,17612,15
6649,17613,16
6650,17614,14
6651,17615,15
6652,17616,16
6653,17617,14
6654,17618,15
6655,17619,16
6656,17620,14
6657,17621,15
6658,17622,16
6659,17634,14
6660,17635,15
6661,17636,16
6662,17637,14
6663,17638,15
6664,17639,16
6665,17640,14
6666,17641,15
6667,17642,16
6668,17643,14
6669,17644,15
6670,17645,16
6671,17652,2
6672,17652,3
6673,17653,2
6674,17653,4
6675,17654,2
6676,17654,5
6677,17655,1
6678,17656,2
6679,17657,1
6680,17658,3
6681,17658,14
6682,17659,4
6683,17659,14
6684,17660,5
6685,17660,14
6686,17661,15
6687,17662,16
6688,17663,14
6689,17664,15
6690,17665,16
6691,17666,3
6692,17666,14
6693,17667,4
6694,17667,14
6695,17668,5
6696,17668,14
6697,17669,15
6698,17670,16
6699,17671,3
6700,17671,14
6701,17672,4
6702,17672,14
6703,17673,5
6704,17673,14
6705,17674,15
6706,17675,16
6707,17676,3
6708,17677,4
6709,17678,5
6710,17679,3
6711,17680,4
6712,17681,5
6713,17682,3
6714,17683,4
6715,17684,5
6716,17685,3
6717,17686,4
6718,17687,5
6719,17688,3
6720,17689,4
6721,17690,5
6722,17691,3
6723,17692,4
6724,17693,5
6725,17694,3
6726,17695,4
6727,17696,5
6728,17698,3
6729,17699,4
6730,17700,5
6731,17702,3
6732,17702,14
6733,17703,4
6734,17703,14
6735,17704,5
6736,17704,14
6737,17705,15
6738,17706,16
6739,17707,3
6740,17707,14
6741,17708,4
6742,17708,14
6743,17709,5
6744,17709,14
6745,17710,15
6746,17711,16
6747,17712,3
6748,17712,14
6749,17713,4
6750,17713,14
6751,17714,5
6752,17714,14
6753,17715,15
6754,17716,16
6755,17717,3
6756,17717,14
6757,17718,4
6758,17718,14
6759,17719,5
6760,17719,14
6761,17720,15
6762,17721,16
6763,17722,3
6764,17723,4
6765,17724,5
6766,17725,3
6767,17726,4
6768,17727,5
6769,17728,3
6770,17729,4
6771,17730,5
6772,17731,3
6773,17732,4
6774,17733,5
6775,17734,3
6776,17735,4
6777,17736,5
6778,17737,3
6779,17738,4
6780,17739,5
6781,17740,2
6782,17740,3
6783,17741,2
6784,17741,4
6785,17742,2
6786,17742,5
6787,17743,1
6788,17744,2
6789,17744,3
6790,17745,2
6791,17745,4
6792,17746,2
6793,17746,5
6794,17747,1
6795,17748,3
6796,17748,14
6797,17749,4
6798,17749,14
6799,17750,5
6800,17750,14
6801,17751,15
6802,17752,16
6803,17753,3
6804,17753,14
6805,17754,4
6806,17754,14
6807,17755,5
6808,17755,14
6809,17756,15
6810,17757,16
6811,17758,3
6812,17758,14
6813,17759,4
6814,17759,14
6815,17760,5
6816,17760,14
6817,17761,15
6818,17762,16
6819,17763,3
6820,17763,14
6821,17764,4
6822,17764,14
6823,17765,5
6824,17765,14
6825,17766,15
6826,17767,16
6827,17771,3
6828,17772,4
6829,17773,5
6830,17775,3
6831,17776,4
6832,17777,5
6833,17779,3
6834,17780,4
6835,17781,5
6836,17783,14
6837,17784,15
6838,17785,16
6839,17786,3
6840,17786,14
6841,17787,4
6842,17787,14
6843,17788,5
6844,17788,14
6845,17789,15
6846,17790,16
6847,17791,3
6848,17791,14
6849,17792,4
6850,17792,14
6851,17793,5
6852,17793,14
6853,17794,15
6854,17795,16
6855,17796,3
6856,17796,14
6857,17797,4
6858,17797,14
6859,17798,5
6860,17798,14
6861,17799,15
6862,17800,16
6863,17804,3
6864,17805,4
6865,17806,5
6866,17808,3
6867,17809,4
6868,17810,5
6869,17836,3
6870,17837,4
6871,17838,5
6872,17840,3
6873,17841,4
6874,17842,5
6875,17844,3
6876,17844,14
6877,17845,4
6878,17845,14
6879,17846,5
6880,17846,14
6881,17847,15
6882,17848,16
6883,17849,3
6884,17849,14
6885,17850,4
6886,17850,14
6887,17851,5
6888,17851,14
6889,17852,15
6890,17853,16
6891,17854,3
6892,17854,14
6893,17855,4
6894,17855,14
6895,17856,5
6896,17856,14
6897,17857,15
6898,17858,16
6899,17859,3
6900,17859,14
6901,17860,4
6902,17860,14
6903,17861,5
6904,17861,14
6905,17862,15
6906,17863,16
6907,17864,3
6908,17865,4
6909,17866,5
6910,17867,3
6911,17868,4
6912,17869,5
6913,17874,3
6914,17875,4
6915,17876,5
6916,17878,3
6917,17879,4
6918,17880,5
6919,17882,3
6920,17882,14
6921,17883,4
6922,17883,14
6923,17884,5
6924,17884,14
6925,17885,15
6926,17886,16
6927,17887,3
6928,17887,14
6929,17888,4
6930,17888,14
6931,17889,5
6932,17889,14
6933,17890,15
6934,17891,16
6935,17892,3
6936,17892,14
6937,17893,4
6938,17893,14
6939,17894,5
6940,17894,14
6941,17895,15
6942,17896,16
6943,17897,3
6944,17897,14
6945,17898,4
6946,17898,14
6947,17899,5
6948,17899,14
6949,17900,15
6950,17901,16
6951,17934,3
6952,17935,4
6953,17936,5
6954,17938,14
6955,17939,15
6956,17940,16
6957,17941,3
6958,17941,14
6959,17942,4
6960,17942,14
6961,17943,5
6962,17943,14
6963,17944,15
6964,17945,16
6965,17946,14
6966,17947,15
6967,17948,16
6968,17949,14
6969,17950,15
6970,17951,16
6971,17954,3
6972,17955,4
6973,17956,5
6974,17957,3
6975,17958,4
6976,17959,5
6977,17960,3
6978,17961,4
6979,17962,5
6980,17963,3
6981,17964,4
6982,17965,5
6983,17966,3
6984,17967,4
6985,17968,5
6986,17970,3
6987,17971,4
6988,17972,5
6989,17974,3
6990,17974,14
6991,17975,4
6992,17975,14
6993,17976,5
6994,17976,14
6995,17977,15
6996,17978,16
6997,17979,3
6998,17979,14
6999,17980,4
7000,17980,14
7001,17981,5
7002,17981,14
7003,17982,15
7004,17983,16
7005,17984,14
7006,17985,15
7007,17986,16
7008,17987,14
7009,17988,15
7010,17989,16
7011,17990,3
7012,17991,4
7013,17992,5
7014,17993,3
7015,17994,4
7016,17995,5
7017,17996,3
7018,17997,4
7019,17998,5
7020,18000,3
7021,18001,4
7022,18002,5
7023,18004,2
7024,18005,1
7025,18006,2
7026,18007,1
7027,18008,14
7028,18009,15
7029,18010,16
7030,18011,14
7031,18012,15
7032,18013,16
7033,18014,3
7034,18014,14
7035,18015,4
7036,18015,14
7037,18016,5
7038,18016,14
7039,18017,15
7040,18018,16
7041,18019,3
7042,18019,14
7043,18020,4
7044,18020,14
7045,18021,5
7046,18021,14
7047,18022,15
7048,18023,16
7049,18024,3
7050,18025,4
7051,18026,5
7052,18027,3
7053,18028,4
7054,18029,5
7055,18030,3
7056,18031,4
7057,18032,5
7058,18034,3
7059,18035,4
7060,18036,5
7061,18063,3
7062,18064,4
7063,18065,5
7064,18069,3
7065,18069,14
7066,18070,4
7067,18070,14
7068,18071,5
7069,18071,14
7070,18072,15
7071,18073,16
7072,18074,14
7073,18075,15
7074,18076,16
7075,18077,14
7076,18078,15
7077,18079,16
7078,18080,14
7079,18081,15
7080,18082,16
7081,18083,3
7082,18084,4
7083,18085,5
7084,18086,3
7085,18087,4
7086,18088,5
7087,18089,3
7088,18090,4
7089,18091,5
7090,18093,3
7091,18094,4
7092,18095,5
7093,18125,14
7094,18126,15
7095,18127,16
7096,18128,14
7097,18129,15
7098,18130,16
7099,18131,14
7100,18132,15
7101,18133,16
7102,18134,14
7103,18135,15
7104,18136,16
7105,18143,2
7106,18144,1
7107,18145,2
7108,18146,1
7109,18147,14
7110,18148,15
7111,18149,16
7112,18150,14
7113,18151,15
7114,18152,16
7115,18153,3
7116,18153,14
7117,18154,4
7118,18154,14
7119,18155,5
7120,18155,14
7121,18156,15
7122,18157,16
7123,18158,3
7124,18158,14
7125,18159,4
7126,18159,14
7127,18160,5
7128,18160,14
7129,18161,15
7130,18162,16
7131,18163,3
7132,18164,4
7133,18165,5
7134,18166,3
7135,18167,4
7136,18168,5
7137,18169,3
7138,18170,4
7139,18171,5
7140,18172,3
7141,18173,4
7142,18174,5
7143,18175,3
7144,18176,4
7145,18177,5
7146,18207,14
7147,18208,15
7148,18209,16
7149,18210,14
7150,18211,15
7151,18212,16
7152,18213,3
